,Crypto,Funding Rate,Exchange,date_time
162,"""AKRO"" ",0.083221,"""Binance AKRO ",2022-05-24 20:01:39.284470
170,"""ALCX"" ",0.0216,"""FTX ALCX ",2022-05-24 20:01:39.284470
174,"""ALGO"" ",0.002378,"""Binance ALGO ",2022-05-24 20:01:39.284470
176,"""ALGO"" ",0.00627288,"""dYdX ALGO ",2022-05-24 20:01:39.284470
178,"""ALGO"" ",-0.0176,"""FTX ALGO ",2022-05-24 20:01:39.284470
182,"""ALICE"" ",0.021982,"""Binance ALICE ",2022-05-24 20:01:39.284470
185,"""ALICE"" ",-0.0384,"""FTX ALICE ",2022-05-24 20:01:39.284470
189,"""ALPHA"" ",0.069044,"""Binance ALPHA ",2022-05-24 20:01:39.284470
192,"""ALPHA"" ",-0.0144,"""FTX ALPHA ",2022-05-24 20:01:39.284470
199,"""ALTME"" ",0.01,"""BitMEX ALTME ",2022-05-24 20:01:39.284470
205,"""ALTMEXTT"" ",1.3875,"""BitMEX ALTMEXTT ",2022-05-24 20:01:39.284470
210,"""AMC"" ",0.0,"""FTX AMC ",2022-05-24 20:01:39.284470
216,"""ANC"" ",-1.0256,"""FTX ANC ",2022-05-24 20:01:39.284470
220,"""ANKR"" ",0.144693,"""Binance ANKR ",2022-05-24 20:01:39.284470
228,"""APE"" ",-0.024,"""FTX APE ",2022-05-24 20:01:39.284470
230,"""APE"" ",0.01,"""BitMEX APE ",2022-05-24 20:01:39.284470
236,"""APET"" ",0.01,"""BitMEX APET ",2022-05-24 20:01:39.284470
241,"""AR"" ",-0.0376,"""FTX AR ",2022-05-24 20:01:39.284470
247,"""ASD"" ",-0.0336,"""FTX ASD ",2022-05-24 20:01:39.284470
253,"""ATLAS"" ",-0.1376,"""FTX ATLAS ",2022-05-24 20:01:39.284470
257,"""ATOM"" ",0.00242,"""Binance ATOM ",2022-05-24 20:01:39.284470
259,"""ATOM"" ",0.00156496,"""dYdX ATOM ",2022-05-24 20:01:39.284470
261,"""ATOM"" ",-0.0288,"""FTX ATOM ",2022-05-24 20:01:39.284470
267,"""AUDIO"" ",-0.032,"""FTX AUDIO ",2022-05-24 20:01:39.284470
271,"""AVAX"" ",0.173657,"""Binance AVAX ",2022-05-24 20:01:39.284470
273,"""AVAX"" ",-0.01620616,"""dYdX AVAX ",2022-05-24 20:01:39.284470
275,"""AVAX"" ",-0.04,"""FTX AVAX ",2022-05-24 20:01:39.284470
277,"""AVAX"" ",0.01,"""BitMEX AVAX ",2022-05-24 20:01:39.284470
283,"""AVAXT"" ",0.01,"""BitMEX AVAXT ",2022-05-24 20:01:39.284470
286,"""AXS"" ",0.15546,"""Binance AXS ",2022-05-24 20:01:39.284470
289,"""AXS"" ",-0.0864,"""FTX AXS ",2022-05-24 20:01:39.284470
291,"""AXS"" ",0.01,"""BitMEX AXS ",2022-05-24 20:01:39.284470
297,"""AXST"" ",-0.0294,"""BitMEX AXST ",2022-05-24 20:01:39.284470
302,"""BADGE"" ",0.0144,"""FTX BADGE ",2022-05-24 20:01:39.284470
308,"""BADGER"" ",-0.032,"""FTX BADGER ",2022-05-24 20:01:39.284470
314,"""BAO"" ",0.0056,"""FTX BAO ",2022-05-24 20:01:39.284470
318,"""BAT"" ",-0.012184,"""Binance BAT ",2022-05-24 20:01:39.284470
321,"""BAT"" ",-0.0168,"""FTX BAT ",2022-05-24 20:01:39.284470
328,"""BCHT"" ",0.01,"""BitMEX BCHT ",2022-05-24 20:01:39.284470
331,"""BEL"" ",0.008452,"""Binance BEL ",2022-05-24 20:01:39.284470
339,"""BIT"" ",0.0032,"""FTX BIT ",2022-05-24 20:01:39.284470
343,"""BLZ"" ",-0.006982,"""Binance BLZ ",2022-05-24 20:01:39.284470
349,"""BNBBU"" ",0.01,"""Binance BNBBU ",2022-05-24 20:01:39.284470
358,"""BNBT"" ",0.006,"""BitMEX BNBT ",2022-05-24 20:01:39.284470
361,"""BNT"" ",0.01,"""Binance BNT ",2022-05-24 20:01:39.284470
364,"""BNT"" ",-0.0768,"""FTX BNT ",2022-05-24 20:01:39.284470
370,"""BOBA"" ",-0.0152,"""FTX BOBA ",2022-05-24 20:01:39.284470
376,"""BSV"" ",-0.0552,"""FTX BSV ",2022-05-24 20:01:39.284470
380,"""BTCBU"" ",-0.008024,"""Binance BTCBU ",2022-05-24 20:01:39.284470
386,"""BTCDO"" ",0.01,"""Binance BTCDO ",2022-05-24 20:01:39.284470
392,"""BTCST"" ",0.01,"""Binance BTCST ",2022-05-24 20:01:39.284470
398,"""BTS"" ",0.075661,"""Binance BTS ",2022-05-24 20:01:39.284470
404,"""BTT"" ",0.019598,"""Binance BTT ",2022-05-24 20:01:39.284470
407,"""BTT"" ",-0.1128,"""FTX BTT ",2022-05-24 20:01:39.284470
411,"""BZRX"" ",0.089926,"""Binance BZRX ",2022-05-24 20:01:39.284470
417,"""C98"" ",0.067425,"""Binance C98 ",2022-05-24 20:01:39.284470
420,"""C98"" ",-0.0312,"""FTX C98 ",2022-05-24 20:01:39.284470
426,"""CAKE"" ",-0.0344,"""FTX CAKE ",2022-05-24 20:01:39.284470
432,"""CEL"" ",0.0184,"""FTX CEL ",2022-05-24 20:01:39.284470
437,"""CELO"" ",0.00967216,"""dYdX CELO ",2022-05-24 20:01:39.284470
439,"""CELO"" ",-0.0312,"""FTX CELO ",2022-05-24 20:01:39.284470
443,"""CELR"" ",0.01,"""Binance CELR ",2022-05-24 20:01:39.284470
449,"""CHR"" ",0.01,"""Binance CHR ",2022-05-24 20:01:39.284470
452,"""CHR"" ",-0.0368,"""FTX CHR ",2022-05-24 20:01:39.284470
456,"""CHZ"" ",0.017775,"""Binance CHZ ",2022-05-24 20:01:39.284470
459,"""CHZ"" ",-0.0232,"""FTX CHZ ",2022-05-24 20:01:39.284470
465,"""CLV"" ",-0.1408,"""FTX CLV ",2022-05-24 20:01:39.284470
471,"""CONV"" ",-0.0016,"""FTX CONV ",2022-05-24 20:01:39.284470
475,"""COTI"" ",0.075909,"""Binance COTI ",2022-05-24 20:01:39.284470
483,"""CREAM"" ",0.0216,"""FTX CREAM ",2022-05-24 20:01:39.284470
489,"""CRO"" ",-0.028,"""FTX CRO ",2022-05-24 20:01:39.284470
493,"""CRV"" ",-0.008687,"""Binance CRV ",2022-05-24 20:01:39.284470
495,"""CRV"" ",0.0096364,"""dYdX CRV ",2022-05-24 20:01:39.284470
497,"""CRV"" ",-0.0432,"""FTX CRV ",2022-05-24 20:01:39.284470
501,"""CTK"" ",0.01,"""Binance CTK ",2022-05-24 20:01:39.284470
507,"""CTSI"" ",0.01,"""Binance CTSI ",2022-05-24 20:01:39.284470
513,"""CVC"" ",0.01,"""Binance CVC ",2022-05-24 20:01:39.284470
516,"""CVC"" ",-0.0112,"""FTX CVC ",2022-05-24 20:01:39.284470
522,"""CVX"" ",0.0024,"""FTX CVX ",2022-05-24 20:01:39.284470
526,"""DASH"" ",-0.019474,"""Binance DASH ",2022-05-24 20:01:39.284470
529,"""DASH"" ",-0.0128,"""FTX DASH ",2022-05-24 20:01:39.284470
535,"""DAWN"" ",0.0192,"""FTX DAWN ",2022-05-24 20:01:39.284470
542,"""DEFIM"" ",0.01,"""BitMEX DEFIM ",2022-05-24 20:01:39.284470
548,"""DEFIMEXTT"" ",1.0734,"""BitMEX DEFIMEXTT ",2022-05-24 20:01:39.284470
551,"""DENT"" ",0.01,"""Binance DENT ",2022-05-24 20:01:39.284470
554,"""DENT"" ",-0.216,"""FTX DENT ",2022-05-24 20:01:39.284470
558,"""DGB"" ",0.01,"""Binance DGB ",2022-05-24 20:01:39.284470
564,"""DODO"" ",0.01,"""Binance DODO ",2022-05-24 20:01:39.284470
567,"""DODO"" ",-0.0768,"""FTX DODO ",2022-05-24 20:01:39.284470
571,"""DOGEB"" ",0.01,"""Binance DOGEB ",2022-05-24 20:01:39.284470
577,"""DOGEBUSD"" ",0.001836,"""Binance DOGEBUSD ",2022-05-24 20:01:39.284470
586,"""DOGET"" ",0.0075,"""BitMEX DOGET ",2022-05-24 20:01:39.284470
592,"""DOTT"" ",0.01,"""BitMEX DOTT ",2022-05-24 20:01:39.284470
597,"""DRGN"" ",-0.0232,"""FTX DRGN ",2022-05-24 20:01:39.284470
601,"""DUSK"" ",-0.008125,"""Binance DUSK ",2022-05-24 20:01:39.284470
607,"""DYDX"" ",-0.028906,"""Binance DYDX ",2022-05-24 20:01:39.284470
610,"""DYDX"" ",-0.0344,"""FTX DYDX ",2022-05-24 20:01:39.284470
616,"""EDEN"" ",-0.0544,"""FTX EDEN ",2022-05-24 20:01:39.284470
620,"""EGLD"" ",0.005075,"""Binance EGLD ",2022-05-24 20:01:39.284470
623,"""EGLD"" ",-0.0088,"""FTX EGLD ",2022-05-24 20:01:39.284470
627,"""ENJ"" ",-0.022121,"""Binance ENJ ",2022-05-24 20:01:39.284470
629,"""ENJ"" ",0.01007504,"""dYdX ENJ ",2022-05-24 20:01:39.284470
631,"""ENJ"" ",-0.036,"""FTX ENJ ",2022-05-24 20:01:39.284470
635,"""ENS"" ",-0.021435,"""Binance ENS ",2022-05-24 20:01:39.284470
638,"""ENS"" ",-0.0208,"""FTX ENS ",2022-05-24 20:01:39.284470
645,"""EOST"" ",0.01,"""BitMEX EOST ",2022-05-24 20:01:39.284470
648,"""ETHBU"" ",0.003812,"""Binance ETHBU ",2022-05-24 20:01:39.284470
654,"""ETHBUSD"" ",0.008775,"""Binance ETHBUSD ",2022-05-24 20:01:39.284470
663,"""ETHT"" ",0.01,"""BitMEX ETHT ",2022-05-24 20:01:39.284470
668,"""FIDA"" ",-0.1008,"""FTX FIDA ",2022-05-24 20:01:39.284470
672,"""FIL"" ",-0.02049,"""Binance FIL ",2022-05-24 20:01:39.284470
674,"""FIL"" ",0.00300984,"""dYdX FIL ",2022-05-24 20:01:39.284470
676,"""FIL"" ",-0.0296,"""FTX FIL ",2022-05-24 20:01:39.284470
683,"""FILT"" ",0.0644,"""BitMEX FILT ",2022-05-24 20:01:39.284470
686,"""FLM"" ",-0.000333,"""Binance FLM ",2022-05-24 20:01:39.284470
689,"""FLM"" ",0.0136,"""FTX FLM ",2022-05-24 20:01:39.284470
693,"""FLOW"" ",-0.040673,"""Binance FLOW ",2022-05-24 20:01:39.284470
696,"""FLOW"" ",-0.0328,"""FTX FLOW ",2022-05-24 20:01:39.284470
700,"""FTM"" ",-0.03066,"""Binance FTM ",2022-05-24 20:01:39.284470
703,"""FTM"" ",-0.0136,"""FTX FTM ",2022-05-24 20:01:39.284470
707,"""FTMBUSD"" ",0.01,"""Binance FTMBUSD ",2022-05-24 20:01:39.284470
716,"""FTMT"" ",0.01,"""BitMEX FTMT ",2022-05-24 20:01:39.284470
719,"""FTT"" ",-0.000984,"""Binance FTT ",2022-05-24 20:01:39.284470
722,"""FTT"" ",0.0064,"""FTX FTT ",2022-05-24 20:01:39.284470
726,"""FTTBU"" ",0.01,"""Binance FTTBU ",2022-05-24 20:01:39.284470
732,"""FTTBUSD"" ",-0.014873,"""Binance FTTBUSD ",2022-05-24 20:01:39.284470
740,"""FXS"" ",0.0048,"""FTX FXS ",2022-05-24 20:01:39.284470
744,"""GAL"" ",-0.034702,"""Binance GAL ",2022-05-24 20:01:39.284470
747,"""GAL"" ",-0.0208,"""FTX GAL ",2022-05-24 20:01:39.284470
749,"""GAL"" ",0.01,"""BitMEX GAL ",2022-05-24 20:01:39.284470
752,"""GALA"" ",-0.022773,"""Binance GALA ",2022-05-24 20:01:39.284470
755,"""GALA"" ",-0.0288,"""FTX GALA ",2022-05-24 20:01:39.284470
759,"""GALBUSD"" ",0.01,"""Binance GALBUSD ",2022-05-24 20:01:39.284470
768,"""GALT"" ",0.01,"""BitMEX GALT ",2022-05-24 20:01:39.284470
773,"""GLMR"" ",-0.1904,"""FTX GLMR ",2022-05-24 20:01:39.284470
777,"""GMT"" ",-0.022628,"""Binance GMT ",2022-05-24 20:01:39.284470
780,"""GMT"" ",-0.0296,"""FTX GMT ",2022-05-24 20:01:39.284470
782,"""GMT"" ",0.01,"""BitMEX GMT ",2022-05-24 20:01:39.284470
785,"""GMTBUSD"" ",0.002702,"""Binance GMTBUSD ",2022-05-24 20:01:39.284470
794,"""GMTT"" ",0.01,"""BitMEX GMTT ",2022-05-24 20:01:39.284470
797,"""GRT"" ",-0.021929,"""Binance GRT ",2022-05-24 20:01:39.284470
800,"""GRT"" ",-0.0104,"""FTX GRT ",2022-05-24 20:01:39.284470
806,"""GST"" ",-0.7168,"""FTX GST ",2022-05-24 20:01:39.284470
810,"""GTC"" ",0.000478,"""Binance GTC ",2022-05-24 20:01:39.284470
816,"""HBAR"" ",-0.03231,"""Binance HBAR ",2022-05-24 20:01:39.284470
819,"""HBAR"" ",-0.0104,"""FTX HBAR ",2022-05-24 20:01:39.284470
823,"""HNT"" ",-0.118588,"""Binance HNT ",2022-05-24 20:01:39.284470
826,"""HNT"" ",-0.0624,"""FTX HNT ",2022-05-24 20:01:39.284470
832,"""HOLY"" ",-0.4104,"""FTX HOLY ",2022-05-24 20:01:39.284470
836,"""HOT"" ",-0.004789,"""Binance HOT ",2022-05-24 20:01:39.284470
839,"""HOT"" ",-0.036,"""FTX HOT ",2022-05-24 20:01:39.284470
845,"""HT"" ",-0.0192,"""FTX HT ",2022-05-24 20:01:39.284470
851,"""HUM"" ",-0.3464,"""FTX HUM ",2022-05-24 20:01:39.284470
855,"""ICP"" ",-0.010562,"""Binance ICP ",2022-05-24 20:01:39.284470
857,"""ICP"" ",0.00697896,"""dYdX ICP ",2022-05-24 20:01:39.284470
859,"""ICP"" ",-0.0064,"""FTX ICP ",2022-05-24 20:01:39.284470
863,"""ICX"" ",-0.015868,"""Binance ICX ",2022-05-24 20:01:39.284470
866,"""ICX"" ",-0.0272,"""FTX ICX ",2022-05-24 20:01:39.284470
870,"""IMX"" ",-0.004103,"""Binance IMX ",2022-05-24 20:01:39.284470
873,"""IMX"" ",0.0176,"""FTX IMX ",2022-05-24 20:01:39.284470
877,"""IOST"" ",-0.020943,"""Binance IOST ",2022-05-24 20:01:39.284470
880,"""IOST"" ",-0.0424,"""FTX IOST ",2022-05-24 20:01:39.284470
884,"""IOTA"" ",-0.011133,"""Binance IOTA ",2022-05-24 20:01:39.284470
887,"""IOTA"" ",-0.0448,"""FTX IOTA ",2022-05-24 20:01:39.284470
891,"""IOTX"" ",-0.008464,"""Binance IOTX ",2022-05-24 20:01:39.284470
897,"""JASMY"" ",-0.035304,"""Binance JASMY ",2022-05-24 20:01:39.284470
900,"""JASMY"" ",-0.0024,"""FTX JASMY ",2022-05-24 20:01:39.284470
906,"""KBTT"" ",0.104,"""FTX KBTT ",2022-05-24 20:01:39.284470
910,"""KEEP"" ",0.01,"""Binance KEEP ",2022-05-24 20:01:39.284470
918,"""KIN"" ",-0.0016,"""FTX KIN ",2022-05-24 20:01:39.284470
922,"""KLAY"" ",-0.022497,"""Binance KLAY ",2022-05-24 20:01:39.284470
930,"""KSHIB"" ",-0.0216,"""FTX KSHIB ",2022-05-24 20:01:39.284470
934,"""KSM"" ",-0.003801,"""Binance KSM ",2022-05-24 20:01:39.284470
937,"""KSM"" ",-0.008,"""FTX KSM ",2022-05-24 20:01:39.284470
943,"""KSOS"" ",0.1512,"""FTX KSOS ",2022-05-24 20:01:39.284470
947,"""LEND"" ",0.01,"""Binance LEND ",2022-05-24 20:01:39.284470
950,"""LEND"" ",0.004,"""FTX LEND ",2022-05-24 20:01:39.284470
956,"""LEO"" ",-0.08,"""FTX LEO ",2022-05-24 20:01:39.284470
960,"""LINA"" ",-0.086239,"""Binance LINA ",2022-05-24 20:01:39.284470
963,"""LINA"" ",-0.0152,"""FTX LINA ",2022-05-24 20:01:39.284470
970,"""LINKT"" ",0.01,"""BitMEX LINKT ",2022-05-24 20:01:39.284470
973,"""LIT"" ",-0.026431,"""Binance LIT ",2022-05-24 20:01:39.284470
981,"""LOOKS"" ",-0.0112,"""FTX LOOKS ",2022-05-24 20:01:39.284470
985,"""LPT"" ",-0.019998,"""Binance LPT ",2022-05-24 20:01:39.284470
991,"""LRC"" ",-0.028055,"""Binance LRC ",2022-05-24 20:01:39.284470
994,"""LRC"" ",-0.02,"""FTX LRC ",2022-05-24 20:01:39.284470
1001,"""LTCT"" ",-0.0209,"""BitMEX LTCT ",2022-05-24 20:01:39.284470
1004,"""LUNA"" ",0.01,"""Binance LUNA ",2022-05-24 20:01:39.284470
1006,"""LUNA"" ",0.0,"""dYdX LUNA ",2022-05-24 20:01:39.284470
1008,"""LUNA"" ",-14.4832,"""FTX LUNA ",2022-05-24 20:01:39.284470
1010,"""LUNA"" ",1.875,"""BitMEX LUNA ",2022-05-24 20:01:39.284470
1013,"""LUNABUSD"" ",-2.499998,"""Binance LUNABUSD ",2022-05-24 20:01:39.284470
1022,"""LUNAT"" ",1.875,"""BitMEX LUNAT ",2022-05-24 20:01:39.284470
1025,"""MANA"" ",-0.02509,"""Binance MANA ",2022-05-24 20:01:39.284470
1028,"""MANA"" ",-0.0136,"""FTX MANA ",2022-05-24 20:01:39.284470
1035,"""MANAT"" ",0.01,"""BitMEX MANAT ",2022-05-24 20:01:39.284470
1040,"""MAPS"" ",0.056,"""FTX MAPS ",2022-05-24 20:01:39.284470
1044,"""MASK"" ",-0.004641,"""Binance MASK ",2022-05-24 20:01:39.284470
1050,"""MATIC"" ",-0.017146,"""Binance MATIC ",2022-05-24 20:01:39.284470
1052,"""MATIC"" ",0.00765088,"""dYdX MATIC ",2022-05-24 20:01:39.284470
1054,"""MATIC"" ",-0.0144,"""FTX MATIC ",2022-05-24 20:01:39.284470
1056,"""MATIC"" ",0.01,"""BitMEX MATIC ",2022-05-24 20:01:39.284470
1062,"""MATICT"" ",0.01,"""BitMEX MATICT ",2022-05-24 20:01:39.284470
1067,"""MCB"" ",0.2088,"""FTX MCB ",2022-05-24 20:01:39.284470
1073,"""MEDIA"" ",0.0,"""FTX MEDIA ",2022-05-24 20:01:39.284470
1079,"""MER"" ",0.116,"""FTX MER ",2022-05-24 20:01:39.284470
1086,"""METAM"" ",0.01,"""BitMEX METAM ",2022-05-24 20:01:39.284470
1092,"""METAMEXTT"" ",0.5245,"""BitMEX METAMEXTT ",2022-05-24 20:01:39.284470
1097,"""MINA"" ",-0.0392,"""FTX MINA ",2022-05-24 20:01:39.284470
1101,"""MKR"" ",0.000317,"""Binance MKR ",2022-05-24 20:01:39.284470
1103,"""MKR"" ",0.00451536,"""dYdX MKR ",2022-05-24 20:01:39.284470
1105,"""MKR"" ",-0.0232,"""FTX MKR ",2022-05-24 20:01:39.284470
1111,"""MNGO"" ",0.0128,"""FTX MNGO ",2022-05-24 20:01:39.284470
1117,"""MOB"" ",-0.0008,"""FTX MOB ",2022-05-24 20:01:39.284470
1121,"""MTL"" ",-0.043441,"""Binance MTL ",2022-05-24 20:01:39.284470
1124,"""MTL"" ",-0.036,"""FTX MTL ",2022-05-24 20:01:39.284470
1130,"""MVDA1"" ",-0.004,"""FTX MVDA1 ",2022-05-24 20:01:39.284470
1136,"""MVDA10"" ",0.0264,"""FTX MVDA10 ",2022-05-24 20:01:39.284470
1142,"""MVDA2"" ",-0.0272,"""FTX MVDA2 ",2022-05-24 20:01:39.284470
1148,"""MVDA25"" ",0.0208,"""FTX MVDA25 ",2022-05-24 20:01:39.284470
1152,"""NEAR"" ",-0.026851,"""Binance NEAR ",2022-05-24 20:01:39.284470
1154,"""NEAR"" ",-0.00083576,"""dYdX NEAR ",2022-05-24 20:01:39.284470
1156,"""NEAR"" ",-0.0072,"""FTX NEAR ",2022-05-24 20:01:39.284470
1158,"""NEAR"" ",0.01,"""BitMEX NEAR ",2022-05-24 20:01:39.284470
1161,"""NEARBUSD"" ",-0.005805,"""Binance NEARBUSD ",2022-05-24 20:01:39.284470
1170,"""NEART"" ",0.01,"""BitMEX NEART ",2022-05-24 20:01:39.284470
1173,"""NEO"" ",-0.017666,"""Binance NEO ",2022-05-24 20:01:39.284470
1176,"""NEO"" ",-0.0344,"""FTX NEO ",2022-05-24 20:01:39.284470
1180,"""NKN"" ",-0.010651,"""Binance NKN ",2022-05-24 20:01:39.284470
1188,"""NPXS"" ",-3.1072,"""FTX NPXS ",2022-05-24 20:01:39.284470
1192,"""NU"" ",-0.231514,"""Binance NU ",2022-05-24 20:01:39.284470
1198,"""OCEAN"" ",-0.007289,"""Binance OCEAN ",2022-05-24 20:01:39.284470
1204,"""OGN"" ",-0.022907,"""Binance OGN ",2022-05-24 20:01:39.284470
1212,"""OKB"" ",0.0088,"""FTX OKB ",2022-05-24 20:01:39.284470
1216,"""OMG"" ",0.005241,"""Binance OMG ",2022-05-24 20:01:39.284470
1219,"""OMG"" ",-0.0096,"""FTX OMG ",2022-05-24 20:01:39.284470
1223,"""ONE"" ",-0.022617,"""Binance ONE ",2022-05-24 20:01:39.284470
1226,"""ONE"" ",-0.0536,"""FTX ONE ",2022-05-24 20:01:39.284470
1230,"""ONT"" ",-0.01732,"""Binance ONT ",2022-05-24 20:01:39.284470
1233,"""ONT"" ",-0.02,"""FTX ONT ",2022-05-24 20:01:39.284470
1239,"""ORBS"" ",0.1968,"""FTX ORBS ",2022-05-24 20:01:39.284470
1245,"""OXY"" ",-0.1104,"""FTX OXY ",2022-05-24 20:01:39.284470
1251,"""PAXG"" ",-0.0088,"""FTX PAXG ",2022-05-24 20:01:39.284470
1255,"""PEOPL"" ",0.01,"""Binance PEOPL ",2022-05-24 20:01:39.284470
1258,"""PEOPL"" ",-0.0072,"""FTX PEOPL ",2022-05-24 20:01:39.284470
1262,"""PEOPLE"" ",-0.003327,"""Binance PEOPLE ",2022-05-24 20:01:39.284470
1265,"""PEOPLE"" ",-0.012,"""FTX PEOPLE ",2022-05-24 20:01:39.284470
1271,"""PERP"" ",-0.3304,"""FTX PERP ",2022-05-24 20:01:39.284470
1277,"""POLIS"" ",0.0056,"""FTX POLIS ",2022-05-24 20:01:39.284470
1283,"""PROM"" ",-0.0504,"""FTX PROM ",2022-05-24 20:01:39.284470
1289,"""PUNDI"" ",-0.116,"""FTX PUNDI ",2022-05-24 20:01:39.284470
1295,"""PUNDIX"" ",0.0968,"""FTX PUNDIX ",2022-05-24 20:01:39.284470
1299,"""QTUM"" ",-0.0146,"""Binance QTUM ",2022-05-24 20:01:39.284470
1302,"""QTUM"" ",-0.0232,"""FTX QTUM ",2022-05-24 20:01:39.284470
1308,"""RAMP"" ",-0.0192,"""FTX RAMP ",2022-05-24 20:01:39.284470
1312,"""RAY"" ",-0.070935,"""Binance RAY ",2022-05-24 20:01:39.284470
1315,"""RAY"" ",-0.0256,"""FTX RAY ",2022-05-24 20:01:39.284470
