,Crypto,Funding Rate,Exchange,date_time
145,"""ADA"" ",-0.012,"""FTX ADA ",2022-05-26 12:01:13.953305
147,"""ADA"" ",0.0473,"""BitMEX ADA ",2022-05-26 12:01:13.953305
153,"""ADAT"" ",0.01,"""BitMEX ADAT ",2022-05-26 12:01:13.953305
158,"""AGLD"" ",0.0128,"""FTX AGLD ",2022-05-26 12:01:13.953305
162,"""AKRO"" ",0.083221,"""Binance AKRO ",2022-05-26 12:01:13.953305
170,"""ALCX"" ",-0.0352,"""FTX ALCX ",2022-05-26 12:01:13.953305
174,"""ALGO"" ",0.002378,"""Binance ALGO ",2022-05-26 12:01:13.953305
176,"""ALGO"" ",0.00855112,"""dYdX ALGO ",2022-05-26 12:01:13.953305
178,"""ALGO"" ",-0.0248,"""FTX ALGO ",2022-05-26 12:01:13.953305
182,"""ALICE"" ",0.021982,"""Binance ALICE ",2022-05-26 12:01:13.953305
185,"""ALICE"" ",-0.0208,"""FTX ALICE ",2022-05-26 12:01:13.953305
189,"""ALPHA"" ",0.069044,"""Binance ALPHA ",2022-05-26 12:01:13.953305
192,"""ALPHA"" ",-0.0344,"""FTX ALPHA ",2022-05-26 12:01:13.953305
199,"""ALTME"" ",0.01,"""BitMEX ALTME ",2022-05-26 12:01:13.953305
205,"""ALTMEXTT"" ",1.2628,"""BitMEX ALTMEXTT ",2022-05-26 12:01:13.953305
210,"""AMC"" ",0.0,"""FTX AMC ",2022-05-26 12:01:13.953305
216,"""ANC"" ",-1.0072,"""FTX ANC ",2022-05-26 12:01:13.953305
220,"""ANKR"" ",0.144693,"""Binance ANKR ",2022-05-26 12:01:13.953305
228,"""APE"" ",-0.0296,"""FTX APE ",2022-05-26 12:01:13.953305
230,"""APE"" ",-0.3683,"""BitMEX APE ",2022-05-26 12:01:13.953305
236,"""APET"" ",-0.0389,"""BitMEX APET ",2022-05-26 12:01:13.953305
241,"""AR"" ",-0.0008,"""FTX AR ",2022-05-26 12:01:13.953305
247,"""ASD"" ",-0.0384,"""FTX ASD ",2022-05-26 12:01:13.953305
253,"""ATLAS"" ",-0.1808,"""FTX ATLAS ",2022-05-26 12:01:13.953305
257,"""ATOM"" ",0.00242,"""Binance ATOM ",2022-05-26 12:01:13.953305
259,"""ATOM"" ",0.00343824,"""dYdX ATOM ",2022-05-26 12:01:13.953305
261,"""ATOM"" ",-0.024,"""FTX ATOM ",2022-05-26 12:01:13.953305
267,"""AUDIO"" ",-0.056,"""FTX AUDIO ",2022-05-26 12:01:13.953305
271,"""AVAX"" ",0.173657,"""Binance AVAX ",2022-05-26 12:01:13.953305
273,"""AVAX"" ",-0.05038072,"""dYdX AVAX ",2022-05-26 12:01:13.953305
275,"""AVAX"" ",-0.0176,"""FTX AVAX ",2022-05-26 12:01:13.953305
277,"""AVAX"" ",0.01,"""BitMEX AVAX ",2022-05-26 12:01:13.953305
283,"""AVAXT"" ",0.01,"""BitMEX AVAXT ",2022-05-26 12:01:13.953305
286,"""AXS"" ",0.15546,"""Binance AXS ",2022-05-26 12:01:13.953305
289,"""AXS"" ",-0.0744,"""FTX AXS ",2022-05-26 12:01:13.953305
291,"""AXS"" ",-0.0305,"""BitMEX AXS ",2022-05-26 12:01:13.953305
297,"""AXST"" ",-0.0294,"""BitMEX AXST ",2022-05-26 12:01:13.953305
302,"""BADGE"" ",0.0144,"""FTX BADGE ",2022-05-26 12:01:13.953305
308,"""BADGER"" ",-0.0568,"""FTX BADGER ",2022-05-26 12:01:13.953305
314,"""BAO"" ",-0.072,"""FTX BAO ",2022-05-26 12:01:13.953305
318,"""BAT"" ",-0.012184,"""Binance BAT ",2022-05-26 12:01:13.953305
321,"""BAT"" ",-0.0128,"""FTX BAT ",2022-05-26 12:01:13.953305
328,"""BCHT"" ",0.01,"""BitMEX BCHT ",2022-05-26 12:01:13.953305
331,"""BEL"" ",0.008452,"""Binance BEL ",2022-05-26 12:01:13.953305
339,"""BIT"" ",-0.04,"""FTX BIT ",2022-05-26 12:01:13.953305
343,"""BLZ"" ",-0.006982,"""Binance BLZ ",2022-05-26 12:01:13.953305
349,"""BNBBU"" ",0.01,"""Binance BNBBU ",2022-05-26 12:01:13.953305
358,"""BNBT"" ",0.01,"""BitMEX BNBT ",2022-05-26 12:01:13.953305
361,"""BNT"" ",0.01,"""Binance BNT ",2022-05-26 12:01:13.953305
364,"""BNT"" ",-0.1024,"""FTX BNT ",2022-05-26 12:01:13.953305
370,"""BOBA"" ",-0.0184,"""FTX BOBA ",2022-05-26 12:01:13.953305
376,"""BSV"" ",-0.0976,"""FTX BSV ",2022-05-26 12:01:13.953305
380,"""BTCBU"" ",-0.008024,"""Binance BTCBU ",2022-05-26 12:01:13.953305
386,"""BTCDO"" ",0.01,"""Binance BTCDO ",2022-05-26 12:01:13.953305
392,"""BTCST"" ",0.01,"""Binance BTCST ",2022-05-26 12:01:13.953305
398,"""BTS"" ",0.075661,"""Binance BTS ",2022-05-26 12:01:13.953305
404,"""BTT"" ",0.019598,"""Binance BTT ",2022-05-26 12:01:13.953305
407,"""BTT"" ",-0.3664,"""FTX BTT ",2022-05-26 12:01:13.953305
411,"""BZRX"" ",0.089926,"""Binance BZRX ",2022-05-26 12:01:13.953305
417,"""C98"" ",0.067425,"""Binance C98 ",2022-05-26 12:01:13.953305
420,"""C98"" ",-0.0792,"""FTX C98 ",2022-05-26 12:01:13.953305
426,"""CAKE"" ",-0.044,"""FTX CAKE ",2022-05-26 12:01:13.953305
432,"""CEL"" ",-0.0136,"""FTX CEL ",2022-05-26 12:01:13.953305
437,"""CELO"" ",-0.01171144,"""dYdX CELO ",2022-05-26 12:01:13.953305
439,"""CELO"" ",0.016,"""FTX CELO ",2022-05-26 12:01:13.953305
443,"""CELR"" ",0.01,"""Binance CELR ",2022-05-26 12:01:13.953305
449,"""CHR"" ",0.01,"""Binance CHR ",2022-05-26 12:01:13.953305
452,"""CHR"" ",-0.0312,"""FTX CHR ",2022-05-26 12:01:13.953305
456,"""CHZ"" ",0.017775,"""Binance CHZ ",2022-05-26 12:01:13.953305
459,"""CHZ"" ",-0.0392,"""FTX CHZ ",2022-05-26 12:01:13.953305
465,"""CLV"" ",-0.1104,"""FTX CLV ",2022-05-26 12:01:13.953305
471,"""CONV"" ",0.1384,"""FTX CONV ",2022-05-26 12:01:13.953305
475,"""COTI"" ",0.075909,"""Binance COTI ",2022-05-26 12:01:13.953305
483,"""CREAM"" ",0.048,"""FTX CREAM ",2022-05-26 12:01:13.953305
489,"""CRO"" ",-0.1296,"""FTX CRO ",2022-05-26 12:01:13.953305
493,"""CRV"" ",-0.008687,"""Binance CRV ",2022-05-26 12:01:13.953305
495,"""CRV"" ",0.00050656,"""dYdX CRV ",2022-05-26 12:01:13.953305
497,"""CRV"" ",-0.0864,"""FTX CRV ",2022-05-26 12:01:13.953305
501,"""CTK"" ",0.01,"""Binance CTK ",2022-05-26 12:01:13.953305
507,"""CTSI"" ",0.01,"""Binance CTSI ",2022-05-26 12:01:13.953305
513,"""CVC"" ",0.01,"""Binance CVC ",2022-05-26 12:01:13.953305
516,"""CVC"" ",0.0496,"""FTX CVC ",2022-05-26 12:01:13.953305
522,"""CVX"" ",0.0048,"""FTX CVX ",2022-05-26 12:01:13.953305
526,"""DASH"" ",-0.019474,"""Binance DASH ",2022-05-26 12:01:13.953305
529,"""DASH"" ",0.0016,"""FTX DASH ",2022-05-26 12:01:13.953305
535,"""DAWN"" ",-0.024,"""FTX DAWN ",2022-05-26 12:01:13.953305
542,"""DEFIM"" ",0.01,"""BitMEX DEFIM ",2022-05-26 12:01:13.953305
548,"""DEFIMEXTT"" ",0.7891,"""BitMEX DEFIMEXTT ",2022-05-26 12:01:13.953305
551,"""DENT"" ",0.01,"""Binance DENT ",2022-05-26 12:01:13.953305
554,"""DENT"" ",-0.0568,"""FTX DENT ",2022-05-26 12:01:13.953305
558,"""DGB"" ",0.01,"""Binance DGB ",2022-05-26 12:01:13.953305
564,"""DODO"" ",0.01,"""Binance DODO ",2022-05-26 12:01:13.953305
567,"""DODO"" ",-0.072,"""FTX DODO ",2022-05-26 12:01:13.953305
571,"""DOGEB"" ",0.01,"""Binance DOGEB ",2022-05-26 12:01:13.953305
577,"""DOGEBUSD"" ",0.001836,"""Binance DOGEBUSD ",2022-05-26 12:01:13.953305
586,"""DOGET"" ",0.01,"""BitMEX DOGET ",2022-05-26 12:01:13.953305
592,"""DOTT"" ",0.01,"""BitMEX DOTT ",2022-05-26 12:01:13.953305
597,"""DRGN"" ",-0.0304,"""FTX DRGN ",2022-05-26 12:01:13.953305
601,"""DUSK"" ",0.008796,"""Binance DUSK ",2022-05-26 12:01:13.953305
607,"""DYDX"" ",-0.014518,"""Binance DYDX ",2022-05-26 12:01:13.953305
610,"""DYDX"" ",-0.044,"""FTX DYDX ",2022-05-26 12:01:13.953305
616,"""EDEN"" ",-0.1184,"""FTX EDEN ",2022-05-26 12:01:13.953305
620,"""EGLD"" ",0.01,"""Binance EGLD ",2022-05-26 12:01:13.953305
623,"""EGLD"" ",0.0104,"""FTX EGLD ",2022-05-26 12:01:13.953305
627,"""ENJ"" ",-0.042111,"""Binance ENJ ",2022-05-26 12:01:13.953305
629,"""ENJ"" ",0.01,"""dYdX ENJ ",2022-05-26 12:01:13.953305
631,"""ENJ"" ",-0.0232,"""FTX ENJ ",2022-05-26 12:01:13.953305
635,"""ENS"" ",-0.010009,"""Binance ENS ",2022-05-26 12:01:13.953305
638,"""ENS"" ",-0.0104,"""FTX ENS ",2022-05-26 12:01:13.953305
645,"""EOST"" ",0.01,"""BitMEX EOST ",2022-05-26 12:01:13.953305
648,"""ETHBU"" ",0.003812,"""Binance ETHBU ",2022-05-26 12:01:13.953305
654,"""ETHBUSD"" ",0.01,"""Binance ETHBUSD ",2022-05-26 12:01:13.953305
663,"""ETHT"" ",0.01,"""BitMEX ETHT ",2022-05-26 12:01:13.953305
668,"""FIDA"" ",-0.1104,"""FTX FIDA ",2022-05-26 12:01:13.953305
672,"""FIL"" ",-0.047214,"""Binance FIL ",2022-05-26 12:01:13.953305
674,"""FIL"" ",-0.01107024,"""dYdX FIL ",2022-05-26 12:01:13.953305
676,"""FIL"" ",-0.0416,"""FTX FIL ",2022-05-26 12:01:13.953305
683,"""FILT"" ",0.0644,"""BitMEX FILT ",2022-05-26 12:01:13.953305
686,"""FLM"" ",0.001083,"""Binance FLM ",2022-05-26 12:01:13.953305
689,"""FLM"" ",-0.0224,"""FTX FLM ",2022-05-26 12:01:13.953305
693,"""FLOW"" ",-0.056138,"""Binance FLOW ",2022-05-26 12:01:13.953305
696,"""FLOW"" ",-0.072,"""FTX FLOW ",2022-05-26 12:01:13.953305
700,"""FTM"" ",-0.017233,"""Binance FTM ",2022-05-26 12:01:13.953305
703,"""FTM"" ",-0.0128,"""FTX FTM ",2022-05-26 12:01:13.953305
707,"""FTMBUSD"" ",0.01,"""Binance FTMBUSD ",2022-05-26 12:01:13.953305
716,"""FTMT"" ",0.01,"""BitMEX FTMT ",2022-05-26 12:01:13.953305
719,"""FTT"" ",-0.010913,"""Binance FTT ",2022-05-26 12:01:13.953305
722,"""FTT"" ",0.0,"""FTX FTT ",2022-05-26 12:01:13.953305
726,"""FTTBU"" ",0.01,"""Binance FTTBU ",2022-05-26 12:01:13.953305
732,"""FTTBUSD"" ",-0.00712,"""Binance FTTBUSD ",2022-05-26 12:01:13.953305
740,"""FXS"" ",-0.0128,"""FTX FXS ",2022-05-26 12:01:13.953305
744,"""GAL"" ",-0.025943,"""Binance GAL ",2022-05-26 12:01:13.953305
747,"""GAL"" ",-0.0032,"""FTX GAL ",2022-05-26 12:01:13.953305
749,"""GAL"" ",0.01,"""BitMEX GAL ",2022-05-26 12:01:13.953305
752,"""GALA"" ",-0.00414,"""Binance GALA ",2022-05-26 12:01:13.953305
755,"""GALA"" ",-0.0152,"""FTX GALA ",2022-05-26 12:01:13.953305
759,"""GALABUSD"" ",0.01,"""Binance GALABUSD ",2022-05-26 12:01:13.953305
765,"""GALBUSD"" ",-0.010295,"""Binance GALBUSD ",2022-05-26 12:01:13.953305
774,"""GALT"" ",0.01,"""BitMEX GALT ",2022-05-26 12:01:13.953305
779,"""GLMR"" ",0.0168,"""FTX GLMR ",2022-05-26 12:01:13.953305
783,"""GMT"" ",-0.046587,"""Binance GMT ",2022-05-26 12:01:13.953305
786,"""GMT"" ",-0.0392,"""FTX GMT ",2022-05-26 12:01:13.953305
788,"""GMT"" ",0.01,"""BitMEX GMT ",2022-05-26 12:01:13.953305
791,"""GMTBUSD"" ",-0.026925,"""Binance GMTBUSD ",2022-05-26 12:01:13.953305
800,"""GMTT"" ",0.01,"""BitMEX GMTT ",2022-05-26 12:01:13.953305
803,"""GRT"" ",-0.013827,"""Binance GRT ",2022-05-26 12:01:13.953305
806,"""GRT"" ",-0.0048,"""FTX GRT ",2022-05-26 12:01:13.953305
812,"""GST"" ",-1.6344,"""FTX GST ",2022-05-26 12:01:13.953305
816,"""GTC"" ",-0.018919,"""Binance GTC ",2022-05-26 12:01:13.953305
822,"""HBAR"" ",-0.02361,"""Binance HBAR ",2022-05-26 12:01:13.953305
825,"""HBAR"" ",-0.0192,"""FTX HBAR ",2022-05-26 12:01:13.953305
829,"""HNT"" ",-0.097694,"""Binance HNT ",2022-05-26 12:01:13.953305
832,"""HNT"" ",-0.0792,"""FTX HNT ",2022-05-26 12:01:13.953305
838,"""HOLY"" ",-0.4008,"""FTX HOLY ",2022-05-26 12:01:13.953305
842,"""HOT"" ",-0.029873,"""Binance HOT ",2022-05-26 12:01:13.953305
845,"""HOT"" ",-0.0056,"""FTX HOT ",2022-05-26 12:01:13.953305
851,"""HT"" ",-0.0352,"""FTX HT ",2022-05-26 12:01:13.953305
857,"""HUM"" ",-0.0688,"""FTX HUM ",2022-05-26 12:01:13.953305
861,"""ICP"" ",-0.022378,"""Binance ICP ",2022-05-26 12:01:13.953305
863,"""ICP"" ",0.00052104,"""dYdX ICP ",2022-05-26 12:01:13.953305
865,"""ICP"" ",-0.0656,"""FTX ICP ",2022-05-26 12:01:13.953305
869,"""ICX"" ",-0.031911,"""Binance ICX ",2022-05-26 12:01:13.953305
872,"""ICX"" ",-0.0424,"""FTX ICX ",2022-05-26 12:01:13.953305
876,"""IMX"" ",-0.011657,"""Binance IMX ",2022-05-26 12:01:13.953305
879,"""IMX"" ",-0.0288,"""FTX IMX ",2022-05-26 12:01:13.953305
883,"""IOST"" ",-0.026003,"""Binance IOST ",2022-05-26 12:01:13.953305
886,"""IOST"" ",-0.06,"""FTX IOST ",2022-05-26 12:01:13.953305
890,"""IOTA"" ",-0.019275,"""Binance IOTA ",2022-05-26 12:01:13.953305
893,"""IOTA"" ",-0.036,"""FTX IOTA ",2022-05-26 12:01:13.953305
897,"""IOTX"" ",-0.015151,"""Binance IOTX ",2022-05-26 12:01:13.953305
903,"""JASMY"" ",-0.037994,"""Binance JASMY ",2022-05-26 12:01:13.953305
906,"""JASMY"" ",-0.0192,"""FTX JASMY ",2022-05-26 12:01:13.953305
912,"""KBTT"" ",0.0888,"""FTX KBTT ",2022-05-26 12:01:13.953305
916,"""KEEP"" ",0.01,"""Binance KEEP ",2022-05-26 12:01:13.953305
924,"""KIN"" ",-0.0328,"""FTX KIN ",2022-05-26 12:01:13.953305
928,"""KLAY"" ",-0.0321,"""Binance KLAY ",2022-05-26 12:01:13.953305
936,"""KSHIB"" ",-0.0248,"""FTX KSHIB ",2022-05-26 12:01:13.953305
940,"""KSM"" ",-0.024272,"""Binance KSM ",2022-05-26 12:01:13.953305
943,"""KSM"" ",-0.0288,"""FTX KSM ",2022-05-26 12:01:13.953305
949,"""KSOS"" ",0.1576,"""FTX KSOS ",2022-05-26 12:01:13.953305
953,"""LEND"" ",0.01,"""Binance LEND ",2022-05-26 12:01:13.953305
956,"""LEND"" ",0.004,"""FTX LEND ",2022-05-26 12:01:13.953305
962,"""LEO"" ",-0.092,"""FTX LEO ",2022-05-26 12:01:13.953305
966,"""LINA"" ",-0.067604,"""Binance LINA ",2022-05-26 12:01:13.953305
969,"""LINA"" ",-0.0104,"""FTX LINA ",2022-05-26 12:01:13.953305
976,"""LINKT"" ",0.01,"""BitMEX LINKT ",2022-05-26 12:01:13.953305
979,"""LIT"" ",-0.339488,"""Binance LIT ",2022-05-26 12:01:13.953305
987,"""LOOKS"" ",-0.0216,"""FTX LOOKS ",2022-05-26 12:01:13.953305
991,"""LPT"" ",-0.04295,"""Binance LPT ",2022-05-26 12:01:13.953305
997,"""LRC"" ",-0.030034,"""Binance LRC ",2022-05-26 12:01:13.953305
1000,"""LRC"" ",-0.0472,"""FTX LRC ",2022-05-26 12:01:13.953305
1007,"""LTCT"" ",-0.0132,"""BitMEX LTCT ",2022-05-26 12:01:13.953305
1010,"""LUNA"" ",0.01,"""Binance LUNA ",2022-05-26 12:01:13.953305
1012,"""LUNA"" ",0.0,"""dYdX LUNA ",2022-05-26 12:01:13.953305
1014,"""LUNA"" ",-14.4832,"""FTX LUNA ",2022-05-26 12:01:13.953305
1016,"""LUNA"" ",1.875,"""BitMEX LUNA ",2022-05-26 12:01:13.953305
1019,"""LUNABUSD"" ",-2.499998,"""Binance LUNABUSD ",2022-05-26 12:01:13.953305
1028,"""LUNAT"" ",1.875,"""BitMEX LUNAT ",2022-05-26 12:01:13.953305
1031,"""MANA"" ",-0.002626,"""Binance MANA ",2022-05-26 12:01:13.953305
1034,"""MANA"" ",0.0,"""FTX MANA ",2022-05-26 12:01:13.953305
1041,"""MANAT"" ",0.01,"""BitMEX MANAT ",2022-05-26 12:01:13.953305
1046,"""MAPS"" ",0.0592,"""FTX MAPS ",2022-05-26 12:01:13.953305
1050,"""MASK"" ",-0.00012,"""Binance MASK ",2022-05-26 12:01:13.953305
1056,"""MATIC"" ",-0.024761,"""Binance MATIC ",2022-05-26 12:01:13.953305
1058,"""MATIC"" ",0.00589816,"""dYdX MATIC ",2022-05-26 12:01:13.953305
1060,"""MATIC"" ",-0.0264,"""FTX MATIC ",2022-05-26 12:01:13.953305
1062,"""MATIC"" ",0.01,"""BitMEX MATIC ",2022-05-26 12:01:13.953305
1068,"""MATICT"" ",0.01,"""BitMEX MATICT ",2022-05-26 12:01:13.953305
1073,"""MCB"" ",0.2112,"""FTX MCB ",2022-05-26 12:01:13.953305
1079,"""MEDIA"" ",-0.0552,"""FTX MEDIA ",2022-05-26 12:01:13.953305
1085,"""MER"" ",0.1064,"""FTX MER ",2022-05-26 12:01:13.953305
1092,"""METAM"" ",0.01,"""BitMEX METAM ",2022-05-26 12:01:13.953305
1098,"""METAMEXTT"" ",1.1884,"""BitMEX METAMEXTT ",2022-05-26 12:01:13.953305
1103,"""MINA"" ",-0.1976,"""FTX MINA ",2022-05-26 12:01:13.953305
1107,"""MKR"" ",-0.010184,"""Binance MKR ",2022-05-26 12:01:13.953305
1109,"""MKR"" ",0.0076728,"""dYdX MKR ",2022-05-26 12:01:13.953305
1111,"""MKR"" ",-0.0128,"""FTX MKR ",2022-05-26 12:01:13.953305
1117,"""MNGO"" ",-0.0056,"""FTX MNGO ",2022-05-26 12:01:13.953305
1123,"""MOB"" ",-0.0056,"""FTX MOB ",2022-05-26 12:01:13.953305
1127,"""MTL"" ",-0.111096,"""Binance MTL ",2022-05-26 12:01:13.953305
1130,"""MTL"" ",-0.064,"""FTX MTL ",2022-05-26 12:01:13.953305
1136,"""MVDA1"" ",-0.004,"""FTX MVDA1 ",2022-05-26 12:01:13.953305
1142,"""MVDA10"" ",0.0216,"""FTX MVDA10 ",2022-05-26 12:01:13.953305
1148,"""MVDA2"" ",-0.0272,"""FTX MVDA2 ",2022-05-26 12:01:13.953305
1154,"""MVDA25"" ",0.0192,"""FTX MVDA25 ",2022-05-26 12:01:13.953305
1158,"""NEAR"" ",-0.017574,"""Binance NEAR ",2022-05-26 12:01:13.953305
1160,"""NEAR"" ",-0.01173272,"""dYdX NEAR ",2022-05-26 12:01:13.953305
1162,"""NEAR"" ",-0.0112,"""FTX NEAR ",2022-05-26 12:01:13.953305
1164,"""NEAR"" ",0.01,"""BitMEX NEAR ",2022-05-26 12:01:13.953305
1167,"""NEARBUSD"" ",-0.005964,"""Binance NEARBUSD ",2022-05-26 12:01:13.953305
1176,"""NEART"" ",0.01,"""BitMEX NEART ",2022-05-26 12:01:13.953305
1179,"""NEO"" ",0.005341,"""Binance NEO ",2022-05-26 12:01:13.953305
1182,"""NEO"" ",-0.0312,"""FTX NEO ",2022-05-26 12:01:13.953305
1186,"""NKN"" ",-0.014537,"""Binance NKN ",2022-05-26 12:01:13.953305
1194,"""NPXS"" ",-3.1072,"""FTX NPXS ",2022-05-26 12:01:13.953305
1198,"""NU"" ",-0.231514,"""Binance NU ",2022-05-26 12:01:13.953305
1204,"""OCEAN"" ",-0.002781,"""Binance OCEAN ",2022-05-26 12:01:13.953305
1210,"""OGN"" ",-0.052185,"""Binance OGN ",2022-05-26 12:01:13.953305
1218,"""OKB"" ",-0.0208,"""FTX OKB ",2022-05-26 12:01:13.953305
1222,"""OMG"" ",-0.004057,"""Binance OMG ",2022-05-26 12:01:13.953305
1225,"""OMG"" ",-0.012,"""FTX OMG ",2022-05-26 12:01:13.953305
1229,"""ONE"" ",-0.028214,"""Binance ONE ",2022-05-26 12:01:13.953305
1232,"""ONE"" ",-0.0344,"""FTX ONE ",2022-05-26 12:01:13.953305
1236,"""ONT"" ",0.004448,"""Binance ONT ",2022-05-26 12:01:13.953305
1239,"""ONT"" ",-0.024,"""FTX ONT ",2022-05-26 12:01:13.953305
1245,"""ORBS"" ",0.02,"""FTX ORBS ",2022-05-26 12:01:13.953305
1251,"""OXY"" ",-0.2512,"""FTX OXY ",2022-05-26 12:01:13.953305
1257,"""PAXG"" ",-0.0016,"""FTX PAXG ",2022-05-26 12:01:13.953305
1261,"""PEOPL"" ",0.01,"""Binance PEOPL ",2022-05-26 12:01:13.953305
1264,"""PEOPL"" ",-0.0072,"""FTX PEOPL ",2022-05-26 12:01:13.953305
1268,"""PEOPLE"" ",-0.028529,"""Binance PEOPLE ",2022-05-26 12:01:13.953305
1271,"""PEOPLE"" ",0.008,"""FTX PEOPLE ",2022-05-26 12:01:13.953305
1277,"""PERP"" ",-0.388,"""FTX PERP ",2022-05-26 12:01:13.953305
1283,"""POLIS"" ",0.0184,"""FTX POLIS ",2022-05-26 12:01:13.953305
1289,"""PROM"" ",-0.0152,"""FTX PROM ",2022-05-26 12:01:13.953305
1295,"""PUNDI"" ",-0.116,"""FTX PUNDI ",2022-05-26 12:01:13.953305
1301,"""PUNDIX"" ",0.0352,"""FTX PUNDIX ",2022-05-26 12:01:13.953305
1305,"""QTUM"" ",-0.004254,"""Binance QTUM ",2022-05-26 12:01:13.953305
1308,"""QTUM"" ",-0.0208,"""FTX QTUM ",2022-05-26 12:01:13.953305
1314,"""RAMP"" ",0.0536,"""FTX RAMP ",2022-05-26 12:01:13.953305
1318,"""RAY"" ",-0.042601,"""Binance RAY ",2022-05-26 12:01:13.953305
