,Crypto,Funding Rate,Exchange,date_time
110,"""DOGE"" ",-0.022276,"""Binance DOGE ",2022-05-25 12:01:46.861919
112,"""DOGE"" ",0.00904728,"""dYdX DOGE ",2022-05-25 12:01:46.861919
114,"""DOGE"" ",0.0,"""FTX DOGE ",2022-05-25 12:01:46.861919
116,"""DOGE"" ",0.0333,"""BitMEX DOGE ",2022-05-25 12:01:46.861919
119,"""1INCH"" ",0.151959,"""Binance 1INCH ",2022-05-25 12:01:46.861919
121,"""1INCH"" ",-0.0210612,"""dYdX 1INCH ",2022-05-25 12:01:46.861919
123,"""1INCH"" ",-0.0312,"""FTX 1INCH ",2022-05-25 12:01:46.861919
127,"""AAVE"" ",0.115395,"""Binance AAVE ",2022-05-25 12:01:46.861919
129,"""AAVE"" ",0.0103752,"""dYdX AAVE ",2022-05-25 12:01:46.861919
131,"""AAVE"" ",0.0024,"""FTX AAVE ",2022-05-25 12:01:46.861919
138,"""AAVET"" ",0.1941,"""BitMEX AAVET ",2022-05-25 12:01:46.861919
141,"""ADA"" ",-0.010408,"""Binance ADA ",2022-05-25 12:01:46.861919
143,"""ADA"" ",0.00858152,"""dYdX ADA ",2022-05-25 12:01:46.861919
145,"""ADA"" ",-0.0136,"""FTX ADA ",2022-05-25 12:01:46.861919
147,"""ADA"" ",0.03,"""BitMEX ADA ",2022-05-25 12:01:46.861919
153,"""ADAT"" ",0.01,"""BitMEX ADAT ",2022-05-25 12:01:46.861919
158,"""AGLD"" ",-0.0272,"""FTX AGLD ",2022-05-25 12:01:46.861919
162,"""AKRO"" ",0.083221,"""Binance AKRO ",2022-05-25 12:01:46.861919
170,"""ALCX"" ",-0.0848,"""FTX ALCX ",2022-05-25 12:01:46.861919
174,"""ALGO"" ",0.002378,"""Binance ALGO ",2022-05-25 12:01:46.861919
176,"""ALGO"" ",0.00688904,"""dYdX ALGO ",2022-05-25 12:01:46.861919
178,"""ALGO"" ",0.0008,"""FTX ALGO ",2022-05-25 12:01:46.861919
182,"""ALICE"" ",0.021982,"""Binance ALICE ",2022-05-25 12:01:46.861919
185,"""ALICE"" ",-0.0192,"""FTX ALICE ",2022-05-25 12:01:46.861919
189,"""ALPHA"" ",0.069044,"""Binance ALPHA ",2022-05-25 12:01:46.861919
192,"""ALPHA"" ",-0.0568,"""FTX ALPHA ",2022-05-25 12:01:46.861919
199,"""ALTME"" ",0.01,"""BitMEX ALTME ",2022-05-25 12:01:46.861919
205,"""ALTMEXTT"" ",0.01,"""BitMEX ALTMEXTT ",2022-05-25 12:01:46.861919
210,"""AMC"" ",0.0,"""FTX AMC ",2022-05-25 12:01:46.861919
216,"""ANC"" ",-0.012,"""FTX ANC ",2022-05-25 12:01:46.861919
220,"""ANKR"" ",0.144693,"""Binance ANKR ",2022-05-25 12:01:46.861919
228,"""APE"" ",-0.0176,"""FTX APE ",2022-05-25 12:01:46.861919
230,"""APE"" ",-0.2852,"""BitMEX APE ",2022-05-25 12:01:46.861919
236,"""APET"" ",0.0007,"""BitMEX APET ",2022-05-25 12:01:46.861919
241,"""AR"" ",-0.0184,"""FTX AR ",2022-05-25 12:01:46.861919
247,"""ASD"" ",-0.0528,"""FTX ASD ",2022-05-25 12:01:46.861919
253,"""ATLAS"" ",-0.0104,"""FTX ATLAS ",2022-05-25 12:01:46.861919
257,"""ATOM"" ",0.00242,"""Binance ATOM ",2022-05-25 12:01:46.861919
259,"""ATOM"" ",3.376e-05,"""dYdX ATOM ",2022-05-25 12:01:46.861919
261,"""ATOM"" ",-0.0184,"""FTX ATOM ",2022-05-25 12:01:46.861919
267,"""AUDIO"" ",-0.0256,"""FTX AUDIO ",2022-05-25 12:01:46.861919
271,"""AVAX"" ",0.173657,"""Binance AVAX ",2022-05-25 12:01:46.861919
273,"""AVAX"" ",-0.00700808,"""dYdX AVAX ",2022-05-25 12:01:46.861919
275,"""AVAX"" ",-0.02,"""FTX AVAX ",2022-05-25 12:01:46.861919
277,"""AVAX"" ",0.01,"""BitMEX AVAX ",2022-05-25 12:01:46.861919
283,"""AVAXT"" ",0.01,"""BitMEX AVAXT ",2022-05-25 12:01:46.861919
286,"""AXS"" ",0.15546,"""Binance AXS ",2022-05-25 12:01:46.861919
289,"""AXS"" ",-0.0656,"""FTX AXS ",2022-05-25 12:01:46.861919
291,"""AXS"" ",0.01,"""BitMEX AXS ",2022-05-25 12:01:46.861919
297,"""AXST"" ",-0.0294,"""BitMEX AXST ",2022-05-25 12:01:46.861919
302,"""BADGE"" ",0.0144,"""FTX BADGE ",2022-05-25 12:01:46.861919
308,"""BADGER"" ",-0.008,"""FTX BADGER ",2022-05-25 12:01:46.861919
314,"""BAO"" ",0.076,"""FTX BAO ",2022-05-25 12:01:46.861919
318,"""BAT"" ",-0.012184,"""Binance BAT ",2022-05-25 12:01:46.861919
321,"""BAT"" ",-0.0136,"""FTX BAT ",2022-05-25 12:01:46.861919
328,"""BCHT"" ",0.01,"""BitMEX BCHT ",2022-05-25 12:01:46.861919
331,"""BEL"" ",0.008452,"""Binance BEL ",2022-05-25 12:01:46.861919
339,"""BIT"" ",-0.0136,"""FTX BIT ",2022-05-25 12:01:46.861919
343,"""BLZ"" ",-0.006982,"""Binance BLZ ",2022-05-25 12:01:46.861919
349,"""BNBBU"" ",0.01,"""Binance BNBBU ",2022-05-25 12:01:46.861919
358,"""BNBT"" ",0.01,"""BitMEX BNBT ",2022-05-25 12:01:46.861919
361,"""BNT"" ",0.01,"""Binance BNT ",2022-05-25 12:01:46.861919
364,"""BNT"" ",0.0232,"""FTX BNT ",2022-05-25 12:01:46.861919
370,"""BOBA"" ",0.0104,"""FTX BOBA ",2022-05-25 12:01:46.861919
376,"""BSV"" ",-0.0672,"""FTX BSV ",2022-05-25 12:01:46.861919
380,"""BTCBU"" ",-0.008024,"""Binance BTCBU ",2022-05-25 12:01:46.861919
386,"""BTCDO"" ",0.01,"""Binance BTCDO ",2022-05-25 12:01:46.861919
392,"""BTCST"" ",0.01,"""Binance BTCST ",2022-05-25 12:01:46.861919
398,"""BTS"" ",0.075661,"""Binance BTS ",2022-05-25 12:01:46.861919
404,"""BTT"" ",0.019598,"""Binance BTT ",2022-05-25 12:01:46.861919
407,"""BTT"" ",0.028,"""FTX BTT ",2022-05-25 12:01:46.861919
411,"""BZRX"" ",0.089926,"""Binance BZRX ",2022-05-25 12:01:46.861919
417,"""C98"" ",0.067425,"""Binance C98 ",2022-05-25 12:01:46.861919
420,"""C98"" ",-0.092,"""FTX C98 ",2022-05-25 12:01:46.861919
426,"""CAKE"" ",-0.0488,"""FTX CAKE ",2022-05-25 12:01:46.861919
432,"""CEL"" ",0.0184,"""FTX CEL ",2022-05-25 12:01:46.861919
437,"""CELO"" ",0.01124744,"""dYdX CELO ",2022-05-25 12:01:46.861919
439,"""CELO"" ",-0.0128,"""FTX CELO ",2022-05-25 12:01:46.861919
443,"""CELR"" ",0.01,"""Binance CELR ",2022-05-25 12:01:46.861919
449,"""CHR"" ",0.01,"""Binance CHR ",2022-05-25 12:01:46.861919
452,"""CHR"" ",-0.0008,"""FTX CHR ",2022-05-25 12:01:46.861919
456,"""CHZ"" ",0.017775,"""Binance CHZ ",2022-05-25 12:01:46.861919
459,"""CHZ"" ",-0.02,"""FTX CHZ ",2022-05-25 12:01:46.861919
465,"""CLV"" ",-0.0904,"""FTX CLV ",2022-05-25 12:01:46.861919
471,"""CONV"" ",0.0376,"""FTX CONV ",2022-05-25 12:01:46.861919
475,"""COTI"" ",0.075909,"""Binance COTI ",2022-05-25 12:01:46.861919
483,"""CREAM"" ",-0.0192,"""FTX CREAM ",2022-05-25 12:01:46.861919
489,"""CRO"" ",-0.0088,"""FTX CRO ",2022-05-25 12:01:46.861919
493,"""CRV"" ",-0.008687,"""Binance CRV ",2022-05-25 12:01:46.861919
495,"""CRV"" ",-0.01366024,"""dYdX CRV ",2022-05-25 12:01:46.861919
497,"""CRV"" ",-0.0392,"""FTX CRV ",2022-05-25 12:01:46.861919
501,"""CTK"" ",0.01,"""Binance CTK ",2022-05-25 12:01:46.861919
507,"""CTSI"" ",0.01,"""Binance CTSI ",2022-05-25 12:01:46.861919
513,"""CVC"" ",0.01,"""Binance CVC ",2022-05-25 12:01:46.861919
516,"""CVC"" ",0.0056,"""FTX CVC ",2022-05-25 12:01:46.861919
522,"""CVX"" ",0.0528,"""FTX CVX ",2022-05-25 12:01:46.861919
526,"""DASH"" ",-0.019474,"""Binance DASH ",2022-05-25 12:01:46.861919
529,"""DASH"" ",0.0008,"""FTX DASH ",2022-05-25 12:01:46.861919
535,"""DAWN"" ",0.0,"""FTX DAWN ",2022-05-25 12:01:46.861919
542,"""DEFIM"" ",0.01,"""BitMEX DEFIM ",2022-05-25 12:01:46.861919
548,"""DEFIMEXTT"" ",0.9704,"""BitMEX DEFIMEXTT ",2022-05-25 12:01:46.861919
551,"""DENT"" ",0.01,"""Binance DENT ",2022-05-25 12:01:46.861919
554,"""DENT"" ",0.1,"""FTX DENT ",2022-05-25 12:01:46.861919
558,"""DGB"" ",0.01,"""Binance DGB ",2022-05-25 12:01:46.861919
564,"""DODO"" ",0.01,"""Binance DODO ",2022-05-25 12:01:46.861919
567,"""DODO"" ",-0.1608,"""FTX DODO ",2022-05-25 12:01:46.861919
571,"""DOGEB"" ",0.01,"""Binance DOGEB ",2022-05-25 12:01:46.861919
577,"""DOGEBUSD"" ",0.001836,"""Binance DOGEBUSD ",2022-05-25 12:01:46.861919
586,"""DOGET"" ",0.01,"""BitMEX DOGET ",2022-05-25 12:01:46.861919
592,"""DOTT"" ",0.01,"""BitMEX DOTT ",2022-05-25 12:01:46.861919
597,"""DRGN"" ",0.0072,"""FTX DRGN ",2022-05-25 12:01:46.861919
601,"""DUSK"" ",0.008796,"""Binance DUSK ",2022-05-25 12:01:46.861919
607,"""DYDX"" ",-0.014518,"""Binance DYDX ",2022-05-25 12:01:46.861919
610,"""DYDX"" ",-0.0648,"""FTX DYDX ",2022-05-25 12:01:46.861919
616,"""EDEN"" ",-0.0328,"""FTX EDEN ",2022-05-25 12:01:46.861919
620,"""EGLD"" ",0.004991,"""Binance EGLD ",2022-05-25 12:01:46.861919
623,"""EGLD"" ",-0.0112,"""FTX EGLD ",2022-05-25 12:01:46.861919
627,"""ENJ"" ",-0.015432,"""Binance ENJ ",2022-05-25 12:01:46.861919
629,"""ENJ"" ",0.01000032,"""dYdX ENJ ",2022-05-25 12:01:46.861919
631,"""ENJ"" ",-0.0152,"""FTX ENJ ",2022-05-25 12:01:46.861919
635,"""ENS"" ",-0.007699,"""Binance ENS ",2022-05-25 12:01:46.861919
638,"""ENS"" ",-0.0032,"""FTX ENS ",2022-05-25 12:01:46.861919
645,"""EOST"" ",0.01,"""BitMEX EOST ",2022-05-25 12:01:46.861919
648,"""ETHBU"" ",0.003812,"""Binance ETHBU ",2022-05-25 12:01:46.861919
654,"""ETHBUSD"" ",0.01,"""Binance ETHBUSD ",2022-05-25 12:01:46.861919
663,"""ETHT"" ",0.01,"""BitMEX ETHT ",2022-05-25 12:01:46.861919
668,"""FIDA"" ",-0.0224,"""FTX FIDA ",2022-05-25 12:01:46.861919
672,"""FIL"" ",-0.013224,"""Binance FIL ",2022-05-25 12:01:46.861919
674,"""FIL"" ",0.00041904,"""dYdX FIL ",2022-05-25 12:01:46.861919
676,"""FIL"" ",0.0024,"""FTX FIL ",2022-05-25 12:01:46.861919
683,"""FILT"" ",0.0644,"""BitMEX FILT ",2022-05-25 12:01:46.861919
686,"""FLM"" ",0.006827,"""Binance FLM ",2022-05-25 12:01:46.861919
689,"""FLM"" ",-0.0264,"""FTX FLM ",2022-05-25 12:01:46.861919
693,"""FLOW"" ",0.002963,"""Binance FLOW ",2022-05-25 12:01:46.861919
696,"""FLOW"" ",-0.0256,"""FTX FLOW ",2022-05-25 12:01:46.861919
700,"""FTM"" ",-0.017183,"""Binance FTM ",2022-05-25 12:01:46.861919
703,"""FTM"" ",-0.0168,"""FTX FTM ",2022-05-25 12:01:46.861919
707,"""FTMBUSD"" ",0.01,"""Binance FTMBUSD ",2022-05-25 12:01:46.861919
716,"""FTMT"" ",0.01,"""BitMEX FTMT ",2022-05-25 12:01:46.861919
719,"""FTT"" ",-0.006874,"""Binance FTT ",2022-05-25 12:01:46.861919
722,"""FTT"" ",-0.0016,"""FTX FTT ",2022-05-25 12:01:46.861919
726,"""FTTBU"" ",0.01,"""Binance FTTBU ",2022-05-25 12:01:46.861919
732,"""FTTBUSD"" ",-0.015002,"""Binance FTTBUSD ",2022-05-25 12:01:46.861919
740,"""FXS"" ",0.0112,"""FTX FXS ",2022-05-25 12:01:46.861919
744,"""GAL"" ",-0.030658,"""Binance GAL ",2022-05-25 12:01:46.861919
747,"""GAL"" ",-0.0184,"""FTX GAL ",2022-05-25 12:01:46.861919
749,"""GAL"" ",0.01,"""BitMEX GAL ",2022-05-25 12:01:46.861919
752,"""GALA"" ",-0.005284,"""Binance GALA ",2022-05-25 12:01:46.861919
755,"""GALA"" ",-0.0192,"""FTX GALA ",2022-05-25 12:01:46.861919
759,"""GALBUSD"" ",0.003796,"""Binance GALBUSD ",2022-05-25 12:01:46.861919
768,"""GALT"" ",0.01,"""BitMEX GALT ",2022-05-25 12:01:46.861919
773,"""GLMR"" ",0.0184,"""FTX GLMR ",2022-05-25 12:01:46.861919
777,"""GMT"" ",-0.00969,"""Binance GMT ",2022-05-25 12:01:46.861919
780,"""GMT"" ",-0.0256,"""FTX GMT ",2022-05-25 12:01:46.861919
782,"""GMT"" ",0.01,"""BitMEX GMT ",2022-05-25 12:01:46.861919
785,"""GMTBUSD"" ",0.01,"""Binance GMTBUSD ",2022-05-25 12:01:46.861919
794,"""GMTT"" ",0.01,"""BitMEX GMTT ",2022-05-25 12:01:46.861919
797,"""GRT"" ",-0.01184,"""Binance GRT ",2022-05-25 12:01:46.861919
800,"""GRT"" ",-0.0072,"""FTX GRT ",2022-05-25 12:01:46.861919
806,"""GST"" ",-0.5944,"""FTX GST ",2022-05-25 12:01:46.861919
810,"""GTC"" ",-0.008207,"""Binance GTC ",2022-05-25 12:01:46.861919
816,"""HBAR"" ",0.005006,"""Binance HBAR ",2022-05-25 12:01:46.861919
819,"""HBAR"" ",-0.0144,"""FTX HBAR ",2022-05-25 12:01:46.861919
823,"""HNT"" ",-0.047526,"""Binance HNT ",2022-05-25 12:01:46.861919
826,"""HNT"" ",-0.028,"""FTX HNT ",2022-05-25 12:01:46.861919
832,"""HOLY"" ",-0.284,"""FTX HOLY ",2022-05-25 12:01:46.861919
836,"""HOT"" ",-0.009704,"""Binance HOT ",2022-05-25 12:01:46.861919
839,"""HOT"" ",0.0184,"""FTX HOT ",2022-05-25 12:01:46.861919
845,"""HT"" ",-0.0288,"""FTX HT ",2022-05-25 12:01:46.861919
851,"""HUM"" ",-0.6008,"""FTX HUM ",2022-05-25 12:01:46.861919
855,"""ICP"" ",0.005164,"""Binance ICP ",2022-05-25 12:01:46.861919
857,"""ICP"" ",0.00979048,"""dYdX ICP ",2022-05-25 12:01:46.861919
859,"""ICP"" ",0.0072,"""FTX ICP ",2022-05-25 12:01:46.861919
863,"""ICX"" ",-0.007924,"""Binance ICX ",2022-05-25 12:01:46.861919
866,"""ICX"" ",-0.0008,"""FTX ICX ",2022-05-25 12:01:46.861919
870,"""IMX"" ",-0.013463,"""Binance IMX ",2022-05-25 12:01:46.861919
873,"""IMX"" ",-0.0264,"""FTX IMX ",2022-05-25 12:01:46.861919
877,"""IOST"" ",-0.034193,"""Binance IOST ",2022-05-25 12:01:46.861919
880,"""IOST"" ",-0.0392,"""FTX IOST ",2022-05-25 12:01:46.861919
884,"""IOTA"" ",-0.031319,"""Binance IOTA ",2022-05-25 12:01:46.861919
887,"""IOTA"" ",-0.0432,"""FTX IOTA ",2022-05-25 12:01:46.861919
891,"""IOTX"" ",-0.006893,"""Binance IOTX ",2022-05-25 12:01:46.861919
897,"""JASMY"" ",0.01,"""Binance JASMY ",2022-05-25 12:01:46.861919
900,"""JASMY"" ",-0.0088,"""FTX JASMY ",2022-05-25 12:01:46.861919
906,"""KBTT"" ",-0.1976,"""FTX KBTT ",2022-05-25 12:01:46.861919
910,"""KEEP"" ",0.01,"""Binance KEEP ",2022-05-25 12:01:46.861919
918,"""KIN"" ",-0.0776,"""FTX KIN ",2022-05-25 12:01:46.861919
922,"""KLAY"" ",-0.037977,"""Binance KLAY ",2022-05-25 12:01:46.861919
930,"""KSHIB"" ",-0.0344,"""FTX KSHIB ",2022-05-25 12:01:46.861919
934,"""KSM"" ",-0.023249,"""Binance KSM ",2022-05-25 12:01:46.861919
937,"""KSM"" ",-0.0032,"""FTX KSM ",2022-05-25 12:01:46.861919
943,"""KSOS"" ",0.176,"""FTX KSOS ",2022-05-25 12:01:46.861919
947,"""LEND"" ",0.01,"""Binance LEND ",2022-05-25 12:01:46.861919
950,"""LEND"" ",0.004,"""FTX LEND ",2022-05-25 12:01:46.861919
956,"""LEO"" ",-0.0872,"""FTX LEO ",2022-05-25 12:01:46.861919
960,"""LINA"" ",-0.022242,"""Binance LINA ",2022-05-25 12:01:46.861919
963,"""LINA"" ",-0.0336,"""FTX LINA ",2022-05-25 12:01:46.861919
970,"""LINKT"" ",0.01,"""BitMEX LINKT ",2022-05-25 12:01:46.861919
973,"""LIT"" ",0.007993,"""Binance LIT ",2022-05-25 12:01:46.861919
981,"""LOOKS"" ",-0.0296,"""FTX LOOKS ",2022-05-25 12:01:46.861919
985,"""LPT"" ",-0.023546,"""Binance LPT ",2022-05-25 12:01:46.861919
991,"""LRC"" ",-0.016935,"""Binance LRC ",2022-05-25 12:01:46.861919
994,"""LRC"" ",-0.016,"""FTX LRC ",2022-05-25 12:01:46.861919
1001,"""LTCT"" ",-0.0128,"""BitMEX LTCT ",2022-05-25 12:01:46.861919
1004,"""LUNA"" ",0.01,"""Binance LUNA ",2022-05-25 12:01:46.861919
1006,"""LUNA"" ",0.0,"""dYdX LUNA ",2022-05-25 12:01:46.861919
1008,"""LUNA"" ",-14.4832,"""FTX LUNA ",2022-05-25 12:01:46.861919
1010,"""LUNA"" ",1.875,"""BitMEX LUNA ",2022-05-25 12:01:46.861919
1013,"""LUNABUSD"" ",-2.499998,"""Binance LUNABUSD ",2022-05-25 12:01:46.861919
1022,"""LUNAT"" ",1.875,"""BitMEX LUNAT ",2022-05-25 12:01:46.861919
1025,"""MANA"" ",-0.008235,"""Binance MANA ",2022-05-25 12:01:46.861919
1028,"""MANA"" ",-0.0056,"""FTX MANA ",2022-05-25 12:01:46.861919
1035,"""MANAT"" ",0.01,"""BitMEX MANAT ",2022-05-25 12:01:46.861919
1040,"""MAPS"" ",0.0584,"""FTX MAPS ",2022-05-25 12:01:46.861919
1044,"""MASK"" ",-0.046144,"""Binance MASK ",2022-05-25 12:01:46.861919
1050,"""MATIC"" ",0.002985,"""Binance MATIC ",2022-05-25 12:01:46.861919
1052,"""MATIC"" ",0.00381864,"""dYdX MATIC ",2022-05-25 12:01:46.861919
1054,"""MATIC"" ",0.0008,"""FTX MATIC ",2022-05-25 12:01:46.861919
1056,"""MATIC"" ",0.01,"""BitMEX MATIC ",2022-05-25 12:01:46.861919
1062,"""MATICT"" ",0.01,"""BitMEX MATICT ",2022-05-25 12:01:46.861919
1067,"""MCB"" ",0.1392,"""FTX MCB ",2022-05-25 12:01:46.861919
1073,"""MEDIA"" ",0.0552,"""FTX MEDIA ",2022-05-25 12:01:46.861919
1079,"""MER"" ",0.1128,"""FTX MER ",2022-05-25 12:01:46.861919
1086,"""METAM"" ",0.01,"""BitMEX METAM ",2022-05-25 12:01:46.861919
1092,"""METAMEXTT"" ",1.5,"""BitMEX METAMEXTT ",2022-05-25 12:01:46.861919
1097,"""MINA"" ",-0.0184,"""FTX MINA ",2022-05-25 12:01:46.861919
1101,"""MKR"" ",0.007086,"""Binance MKR ",2022-05-25 12:01:46.861919
1103,"""MKR"" ",0.010562,"""dYdX MKR ",2022-05-25 12:01:46.861919
1105,"""MKR"" ",-0.0144,"""FTX MKR ",2022-05-25 12:01:46.861919
1111,"""MNGO"" ",0.0048,"""FTX MNGO ",2022-05-25 12:01:46.861919
1117,"""MOB"" ",0.0072,"""FTX MOB ",2022-05-25 12:01:46.861919
1121,"""MTL"" ",-0.058515,"""Binance MTL ",2022-05-25 12:01:46.861919
1124,"""MTL"" ",-0.0568,"""FTX MTL ",2022-05-25 12:01:46.861919
1130,"""MVDA1"" ",-0.004,"""FTX MVDA1 ",2022-05-25 12:01:46.861919
1136,"""MVDA10"" ",0.032,"""FTX MVDA10 ",2022-05-25 12:01:46.861919
1142,"""MVDA2"" ",-0.0272,"""FTX MVDA2 ",2022-05-25 12:01:46.861919
1148,"""MVDA25"" ",0.0496,"""FTX MVDA25 ",2022-05-25 12:01:46.861919
1152,"""NEAR"" ",-0.006775,"""Binance NEAR ",2022-05-25 12:01:46.861919
1154,"""NEAR"" ",-0.00800088,"""dYdX NEAR ",2022-05-25 12:01:46.861919
1156,"""NEAR"" ",-0.0136,"""FTX NEAR ",2022-05-25 12:01:46.861919
1158,"""NEAR"" ",0.01,"""BitMEX NEAR ",2022-05-25 12:01:46.861919
1161,"""NEARBUSD"" ",0.01,"""Binance NEARBUSD ",2022-05-25 12:01:46.861919
1170,"""NEART"" ",-0.0629,"""BitMEX NEART ",2022-05-25 12:01:46.861919
1173,"""NEO"" ",0.002343,"""Binance NEO ",2022-05-25 12:01:46.861919
1176,"""NEO"" ",-0.0136,"""FTX NEO ",2022-05-25 12:01:46.861919
1180,"""NKN"" ",-0.026717,"""Binance NKN ",2022-05-25 12:01:46.861919
1188,"""NPXS"" ",-3.1072,"""FTX NPXS ",2022-05-25 12:01:46.861919
1192,"""NU"" ",-0.231514,"""Binance NU ",2022-05-25 12:01:46.861919
1198,"""OCEAN"" ",-0.023551,"""Binance OCEAN ",2022-05-25 12:01:46.861919
1204,"""OGN"" ",-0.014745,"""Binance OGN ",2022-05-25 12:01:46.861919
1212,"""OKB"" ",-0.0224,"""FTX OKB ",2022-05-25 12:01:46.861919
1216,"""OMG"" ",0.004612,"""Binance OMG ",2022-05-25 12:01:46.861919
1219,"""OMG"" ",-0.0024,"""FTX OMG ",2022-05-25 12:01:46.861919
1223,"""ONE"" ",-0.016415,"""Binance ONE ",2022-05-25 12:01:46.861919
1226,"""ONE"" ",-0.0248,"""FTX ONE ",2022-05-25 12:01:46.861919
1230,"""ONT"" ",-0.012141,"""Binance ONT ",2022-05-25 12:01:46.861919
1233,"""ONT"" ",-0.0096,"""FTX ONT ",2022-05-25 12:01:46.861919
1239,"""ORBS"" ",0.0256,"""FTX ORBS ",2022-05-25 12:01:46.861919
1245,"""OXY"" ",0.0136,"""FTX OXY ",2022-05-25 12:01:46.861919
1251,"""PAXG"" ",-0.008,"""FTX PAXG ",2022-05-25 12:01:46.861919
1255,"""PEOPL"" ",0.01,"""Binance PEOPL ",2022-05-25 12:01:46.861919
1258,"""PEOPL"" ",-0.0072,"""FTX PEOPL ",2022-05-25 12:01:46.861919
1262,"""PEOPLE"" ",-0.014821,"""Binance PEOPLE ",2022-05-25 12:01:46.861919
1265,"""PEOPLE"" ",-0.0168,"""FTX PEOPLE ",2022-05-25 12:01:46.861919
1271,"""PERP"" ",-0.2848,"""FTX PERP ",2022-05-25 12:01:46.861919
1277,"""POLIS"" ",0.0192,"""FTX POLIS ",2022-05-25 12:01:46.861919
1283,"""PROM"" ",0.064,"""FTX PROM ",2022-05-25 12:01:46.861919
1289,"""PUNDI"" ",-0.116,"""FTX PUNDI ",2022-05-25 12:01:46.861919
1295,"""PUNDIX"" ",0.0064,"""FTX PUNDIX ",2022-05-25 12:01:46.861919
1299,"""QTUM"" ",-0.005422,"""Binance QTUM ",2022-05-25 12:01:46.861919
1302,"""QTUM"" ",-0.0224,"""FTX QTUM ",2022-05-25 12:01:46.861919
1308,"""RAMP"" ",-0.0048,"""FTX RAMP ",2022-05-25 12:01:46.861919
1312,"""RAY"" ",-0.028502,"""Binance RAY ",2022-05-25 12:01:46.861919
1315,"""RAY"" ",-0.0136,"""FTX RAY ",2022-05-25 12:01:46.861919
1319,"""REEF"" ",-0.004269,"""Binance REEF ",2022-05-25 12:01:46.861919
