,Crypto,Funding Rate,Exchange,date_time
1325,"""REEF"" ",0.004319,"""Binance REEF ",2022-05-26 04:01:35.514881
1328,"""REEF"" ",0.0064,"""FTX REEF ",2022-05-26 04:01:35.514881
1332,"""REN"" ",0.006453,"""Binance REN ",2022-05-26 04:01:35.514881
1335,"""REN"" ",-0.0144,"""FTX REN ",2022-05-26 04:01:35.514881
1341,"""RNDR"" ",0.0192,"""FTX RNDR ",2022-05-26 04:01:35.514881
1347,"""RON"" ",0.1856,"""FTX RON ",2022-05-26 04:01:35.514881
1353,"""ROOK"" ",0.1176,"""FTX ROOK ",2022-05-26 04:01:35.514881
1357,"""ROSE"" ",-0.017894,"""Binance ROSE ",2022-05-26 04:01:35.514881
1360,"""ROSE"" ",-0.0208,"""FTX ROSE ",2022-05-26 04:01:35.514881
1364,"""RSR"" ",-0.005705,"""Binance RSR ",2022-05-26 04:01:35.514881
1367,"""RSR"" ",-0.0168,"""FTX RSR ",2022-05-26 04:01:35.514881
1371,"""RVN"" ",0.01,"""Binance RVN ",2022-05-26 04:01:35.514881
1377,"""SAND"" ",-0.019194,"""Binance SAND ",2022-05-26 04:01:35.514881
1380,"""SAND"" ",-0.0144,"""FTX SAND ",2022-05-26 04:01:35.514881
1387,"""SANDT"" ",0.01,"""BitMEX SANDT ",2022-05-26 04:01:35.514881
1390,"""SC"" ",0.008756,"""Binance SC ",2022-05-26 04:01:35.514881
1393,"""SC"" ",0.0,"""FTX SC ",2022-05-26 04:01:35.514881
1399,"""SCRT"" ",-0.004,"""FTX SCRT ",2022-05-26 04:01:35.514881
1405,"""SECO"" ",-0.0432,"""FTX SECO ",2022-05-26 04:01:35.514881
1409,"""SFP"" ",0.004414,"""Binance SFP ",2022-05-26 04:01:35.514881
1417,"""SHIB"" ",-0.0104,"""FTX SHIB ",2022-05-26 04:01:35.514881
1424,"""SHIBT"" ",0.01,"""BitMEX SHIBT ",2022-05-26 04:01:35.514881
1427,"""SKL"" ",-0.014254,"""Binance SKL ",2022-05-26 04:01:35.514881
1430,"""SKL"" ",0.0,"""FTX SKL ",2022-05-26 04:01:35.514881
1436,"""SLP"" ",-0.0656,"""FTX SLP ",2022-05-26 04:01:35.514881
1440,"""SNX"" ",-0.011496,"""Binance SNX ",2022-05-26 04:01:35.514881
1442,"""SNX"" ",-0.03855416,"""dYdX SNX ",2022-05-26 04:01:35.514881
1444,"""SNX"" ",-0.0224,"""FTX SNX ",2022-05-26 04:01:35.514881
1448,"""SOL"" ",0.01,"""Binance SOL ",2022-05-26 04:01:35.514881
1450,"""SOL"" ",-0.0015352,"""dYdX SOL ",2022-05-26 04:01:35.514881
1452,"""SOL"" ",-0.016,"""FTX SOL ",2022-05-26 04:01:35.514881
1454,"""SOL"" ",0.0492,"""BitMEX SOL ",2022-05-26 04:01:35.514881
1457,"""SOLBU"" ",-0.002965,"""Binance SOLBU ",2022-05-26 04:01:35.514881
1463,"""SOLBUSD"" ",0.01,"""Binance SOLBUSD ",2022-05-26 04:01:35.514881
1472,"""SOLT"" ",0.01,"""BitMEX SOLT ",2022-05-26 04:01:35.514881
1477,"""SOS"" ",-0.7176,"""FTX SOS ",2022-05-26 04:01:35.514881
1483,"""SPELL"" ",-0.0616,"""FTX SPELL ",2022-05-26 04:01:35.514881
1487,"""SRM"" ",-0.061252,"""Binance SRM ",2022-05-26 04:01:35.514881
1490,"""SRM"" ",-0.0528,"""FTX SRM ",2022-05-26 04:01:35.514881
1497,"""SRMT"" ",0.2713,"""BitMEX SRMT ",2022-05-26 04:01:35.514881
1502,"""SRN"" ",-1.456,"""FTX SRN ",2022-05-26 04:01:35.514881
1508,"""STEP"" ",0.0104,"""FTX STEP ",2022-05-26 04:01:35.514881
1512,"""STMX"" ",0.01,"""Binance STMX ",2022-05-26 04:01:35.514881
1515,"""STMX"" ",0.0304,"""FTX STMX ",2022-05-26 04:01:35.514881
1519,"""STORJ"" ",0.003481,"""Binance STORJ ",2022-05-26 04:01:35.514881
1522,"""STORJ"" ",-0.0112,"""FTX STORJ ",2022-05-26 04:01:35.514881
1528,"""STX"" ",-0.0624,"""FTX STX ",2022-05-26 04:01:35.514881
1532,"""SUSHI"" ",-0.027824,"""Binance SUSHI ",2022-05-26 04:01:35.514881
1534,"""SUSHI"" ",0.007522,"""dYdX SUSHI ",2022-05-26 04:01:35.514881
1536,"""SUSHI"" ",-0.0264,"""FTX SUSHI ",2022-05-26 04:01:35.514881
1538,"""SUSHI"" ",0.0735,"""BitMEX SUSHI ",2022-05-26 04:01:35.514881
1541,"""SXP"" ",0.004326,"""Binance SXP ",2022-05-26 04:01:35.514881
1544,"""SXP"" ",-0.0112,"""FTX SXP ",2022-05-26 04:01:35.514881
1548,"""THETA"" ",0.01,"""Binance THETA ",2022-05-26 04:01:35.514881
1551,"""THETA"" ",-0.0128,"""FTX THETA ",2022-05-26 04:01:35.514881
1555,"""TLM"" ",0.003,"""Binance TLM ",2022-05-26 04:01:35.514881
1558,"""TLM"" ",-0.0272,"""FTX TLM ",2022-05-26 04:01:35.514881
1562,"""TOMO"" ",0.01,"""Binance TOMO ",2022-05-26 04:01:35.514881
1565,"""TOMO"" ",-0.0512,"""FTX TOMO ",2022-05-26 04:01:35.514881
1571,"""TONCO"" ",0.0128,"""FTX TONCO ",2022-05-26 04:01:35.514881
1577,"""TONCOIN"" ",0.0376,"""FTX TONCOIN ",2022-05-26 04:01:35.514881
1581,"""TRB"" ",-0.031572,"""Binance TRB ",2022-05-26 04:01:35.514881
1589,"""TRU"" ",-0.0112,"""FTX TRU ",2022-05-26 04:01:35.514881
1593,"""TRX"" ",0.01,"""Binance TRX ",2022-05-26 04:01:35.514881
1595,"""TRX"" ",0.03903456,"""dYdX TRX ",2022-05-26 04:01:35.514881
1597,"""TRX"" ",0.0024,"""FTX TRX ",2022-05-26 04:01:35.514881
1599,"""TRX"" ",0.207,"""BitMEX TRX ",2022-05-26 04:01:35.514881
1602,"""TRXBUSD"" ",0.01,"""Binance TRXBUSD ",2022-05-26 04:01:35.514881
1611,"""TRXT"" ",0.01,"""BitMEX TRXT ",2022-05-26 04:01:35.514881
1616,"""TRYB"" ",-0.0808,"""FTX TRYB ",2022-05-26 04:01:35.514881
1622,"""TULIP"" ",0.0512,"""FTX TULIP ",2022-05-26 04:01:35.514881
1627,"""UMA"" ",-0.4056824,"""dYdX UMA ",2022-05-26 04:01:35.514881
1632,"""UNFI"" ",0.000632,"""Binance UNFI ",2022-05-26 04:01:35.514881
1638,"""UNI"" ",0.01,"""Binance UNI ",2022-05-26 04:01:35.514881
1640,"""UNI"" ",0.0102872,"""dYdX UNI ",2022-05-26 04:01:35.514881
1642,"""UNI"" ",0.0168,"""FTX UNI ",2022-05-26 04:01:35.514881
1648,"""UNISW"" ",0.1192,"""FTX UNISW ",2022-05-26 04:01:35.514881
1654,"""UNISWAP"" ",0.1032,"""FTX UNISWAP ",2022-05-26 04:01:35.514881
1661,"""UNIT"" ",0.1742,"""BitMEX UNIT ",2022-05-26 04:01:35.514881
1666,"""USDT"" ",-0.0048,"""FTX USDT ",2022-05-26 04:01:35.514881
1672,"""UST"" ",-0.5344,"""FTX UST ",2022-05-26 04:01:35.514881
1676,"""VET"" ",-0.033195,"""Binance VET ",2022-05-26 04:01:35.514881
1679,"""VET"" ",-0.0192,"""FTX VET ",2022-05-26 04:01:35.514881
1686,"""VETT"" ",0.1575,"""BitMEX VETT ",2022-05-26 04:01:35.514881
1689,"""WAVES"" ",-0.08099,"""Binance WAVES ",2022-05-26 04:01:35.514881
1692,"""WAVES"" ",-0.1024,"""FTX WAVES ",2022-05-26 04:01:35.514881
1696,"""WOO"" ",0.008117,"""Binance WOO ",2022-05-26 04:01:35.514881
1704,"""XAUT"" ",0.0392,"""FTX XAUT ",2022-05-26 04:01:35.514881
1711,"""XBTEU"" ",0.01,"""BitMEX XBTEU ",2022-05-26 04:01:35.514881
1717,"""XBTEUR"" ",0.01,"""BitMEX XBTEUR ",2022-05-26 04:01:35.514881
1723,"""XBTT"" ",-0.005,"""BitMEX XBTT ",2022-05-26 04:01:35.514881
1726,"""XEM"" ",-0.03642,"""Binance XEM ",2022-05-26 04:01:35.514881
1729,"""XEM"" ",-0.0112,"""FTX XEM ",2022-05-26 04:01:35.514881
1733,"""XLM"" ",0.0054,"""Binance XLM ",2022-05-26 04:01:35.514881
1735,"""XLM"" ",0.01,"""dYdX XLM ",2022-05-26 04:01:35.514881
1737,"""XLM"" ",-0.004,"""FTX XLM ",2022-05-26 04:01:35.514881
1744,"""XLMT"" ",0.0887,"""BitMEX XLMT ",2022-05-26 04:01:35.514881
1747,"""XMR"" ",0.009462,"""Binance XMR ",2022-05-26 04:01:35.514881
1749,"""XMR"" ",-0.01557104,"""dYdX XMR ",2022-05-26 04:01:35.514881
1751,"""XMR"" ",-0.0224,"""FTX XMR ",2022-05-26 04:01:35.514881
1755,"""XRPBU"" ",0.01,"""Binance XRPBU ",2022-05-26 04:01:35.514881
1761,"""XRPBUSD"" ",-0.000214,"""Binance XRPBUSD ",2022-05-26 04:01:35.514881
1770,"""XRPT"" ",0.01,"""BitMEX XRPT ",2022-05-26 04:01:35.514881
1773,"""YFI"" ",-0.020634,"""Binance YFI ",2022-05-26 04:01:35.514881
1775,"""YFI"" ",0.00682952,"""dYdX YFI ",2022-05-26 04:01:35.514881
1777,"""YFI"" ",-0.0384,"""FTX YFI ",2022-05-26 04:01:35.514881
1781,"""YFII"" ",0.01,"""Binance YFII ",2022-05-26 04:01:35.514881
1784,"""YFII"" ",-1.3552,"""FTX YFII ",2022-05-26 04:01:35.514881
1788,"""ZEC"" ",8.8e-05,"""Binance ZEC ",2022-05-26 04:01:35.514881
1790,"""ZEC"" ",0.00950432,"""dYdX ZEC ",2022-05-26 04:01:35.514881
1792,"""ZEC"" ",-0.0072,"""FTX ZEC ",2022-05-26 04:01:35.514881
1796,"""ZEN"" ",0.01,"""Binance ZEN ",2022-05-26 04:01:35.514881
1802,"""ZIL"" ",0.01,"""Binance ZIL ",2022-05-26 04:01:35.514881
1805,"""ZIL"" ",-0.0088,"""FTX ZIL ",2022-05-26 04:01:35.514881
1809,"""ZRX"" ",-0.02614,"""Binance ZRX ",2022-05-26 04:01:35.514881
1811,"""ZRX"" ",0.00863536,"""dYdX ZRX ",2022-05-26 04:01:35.514881
1813,"""ZRX"" ",-0.0256,"""FTX ZRX ",2022-05-26 04:01:35.514881
