,Crypto,Funding Rate,Exchange,date_time
261,"""ATOM"" ",-0.0376,"""FTX ATOM ",2022-05-27 04:01:29.514568
267,"""AUDIO"" ",-0.0136,"""FTX AUDIO ",2022-05-27 04:01:29.514568
271,"""AVAX"" ",0.173657,"""Binance AVAX ",2022-05-27 04:01:29.514568
273,"""AVAX"" ",-0.0152792,"""dYdX AVAX ",2022-05-27 04:01:29.514568
275,"""AVAX"" ",-0.0208,"""FTX AVAX ",2022-05-27 04:01:29.514568
277,"""AVAX"" ",0.01,"""BitMEX AVAX ",2022-05-27 04:01:29.514568
283,"""AVAXT"" ",0.01,"""BitMEX AVAXT ",2022-05-27 04:01:29.514568
286,"""AXS"" ",0.15546,"""Binance AXS ",2022-05-27 04:01:29.514568
289,"""AXS"" ",-0.164,"""FTX AXS ",2022-05-27 04:01:29.514568
291,"""AXS"" ",-0.0071,"""BitMEX AXS ",2022-05-27 04:01:29.514568
297,"""AXST"" ",-0.0294,"""BitMEX AXST ",2022-05-27 04:01:29.514568
302,"""BADGE"" ",0.0144,"""FTX BADGE ",2022-05-27 04:01:29.514568
308,"""BADGER"" ",-0.0968,"""FTX BADGER ",2022-05-27 04:01:29.514568
314,"""BAO"" ",-0.0384,"""FTX BAO ",2022-05-27 04:01:29.514568
318,"""BAT"" ",-0.012184,"""Binance BAT ",2022-05-27 04:01:29.514568
321,"""BAT"" ",-0.0208,"""FTX BAT ",2022-05-27 04:01:29.514568
328,"""BCHT"" ",0.01,"""BitMEX BCHT ",2022-05-27 04:01:29.514568
331,"""BEL"" ",0.008452,"""Binance BEL ",2022-05-27 04:01:29.514568
339,"""BIT"" ",-0.02,"""FTX BIT ",2022-05-27 04:01:29.514568
343,"""BLZ"" ",-0.006982,"""Binance BLZ ",2022-05-27 04:01:29.514568
349,"""BNBBU"" ",0.01,"""Binance BNBBU ",2022-05-27 04:01:29.514568
358,"""BNBT"" ",0.01,"""BitMEX BNBT ",2022-05-27 04:01:29.514568
361,"""BNT"" ",0.01,"""Binance BNT ",2022-05-27 04:01:29.514568
364,"""BNT"" ",-0.064,"""FTX BNT ",2022-05-27 04:01:29.514568
370,"""BOBA"" ",-0.1464,"""FTX BOBA ",2022-05-27 04:01:29.514568
376,"""BSV"" ",-0.0912,"""FTX BSV ",2022-05-27 04:01:29.514568
380,"""BTCBU"" ",-0.008024,"""Binance BTCBU ",2022-05-27 04:01:29.514568
386,"""BTCDO"" ",0.01,"""Binance BTCDO ",2022-05-27 04:01:29.514568
392,"""BTCST"" ",0.01,"""Binance BTCST ",2022-05-27 04:01:29.514568
398,"""BTS"" ",0.075661,"""Binance BTS ",2022-05-27 04:01:29.514568
404,"""BTT"" ",0.019598,"""Binance BTT ",2022-05-27 04:01:29.514568
407,"""BTT"" ",-0.2528,"""FTX BTT ",2022-05-27 04:01:29.514568
411,"""BZRX"" ",0.089926,"""Binance BZRX ",2022-05-27 04:01:29.514568
417,"""C98"" ",0.067425,"""Binance C98 ",2022-05-27 04:01:29.514568
420,"""C98"" ",-0.008,"""FTX C98 ",2022-05-27 04:01:29.514568
426,"""CAKE"" ",-0.0088,"""FTX CAKE ",2022-05-27 04:01:29.514568
432,"""CEL"" ",0.0208,"""FTX CEL ",2022-05-27 04:01:29.514568
437,"""CELO"" ",-0.00797504,"""dYdX CELO ",2022-05-27 04:01:29.514568
439,"""CELO"" ",-0.0624,"""FTX CELO ",2022-05-27 04:01:29.514568
443,"""CELR"" ",0.01,"""Binance CELR ",2022-05-27 04:01:29.514568
449,"""CHR"" ",0.01,"""Binance CHR ",2022-05-27 04:01:29.514568
452,"""CHR"" ",-0.052,"""FTX CHR ",2022-05-27 04:01:29.514568
456,"""CHZ"" ",0.017775,"""Binance CHZ ",2022-05-27 04:01:29.514568
459,"""CHZ"" ",-0.0504,"""FTX CHZ ",2022-05-27 04:01:29.514568
465,"""CLV"" ",-0.176,"""FTX CLV ",2022-05-27 04:01:29.514568
471,"""CONV"" ",0.0056,"""FTX CONV ",2022-05-27 04:01:29.514568
475,"""COTI"" ",0.075909,"""Binance COTI ",2022-05-27 04:01:29.514568
483,"""CREAM"" ",0.0176,"""FTX CREAM ",2022-05-27 04:01:29.514568
489,"""CRO"" ",-0.0936,"""FTX CRO ",2022-05-27 04:01:29.514568
493,"""CRV"" ",-0.008687,"""Binance CRV ",2022-05-27 04:01:29.514568
495,"""CRV"" ",-0.02161896,"""dYdX CRV ",2022-05-27 04:01:29.514568
497,"""CRV"" ",-0.048,"""FTX CRV ",2022-05-27 04:01:29.514568
501,"""CTK"" ",0.01,"""Binance CTK ",2022-05-27 04:01:29.514568
507,"""CTSI"" ",0.01,"""Binance CTSI ",2022-05-27 04:01:29.514568
513,"""CVC"" ",0.01,"""Binance CVC ",2022-05-27 04:01:29.514568
516,"""CVC"" ",-0.0592,"""FTX CVC ",2022-05-27 04:01:29.514568
522,"""CVX"" ",-0.0688,"""FTX CVX ",2022-05-27 04:01:29.514568
526,"""DASH"" ",-0.019474,"""Binance DASH ",2022-05-27 04:01:29.514568
529,"""DASH"" ",-0.0328,"""FTX DASH ",2022-05-27 04:01:29.514568
535,"""DAWN"" ",-0.0168,"""FTX DAWN ",2022-05-27 04:01:29.514568
542,"""DEFIM"" ",0.01,"""BitMEX DEFIM ",2022-05-27 04:01:29.514568
548,"""DEFIMEXTT"" ",0.4955,"""BitMEX DEFIMEXTT ",2022-05-27 04:01:29.514568
551,"""DENT"" ",0.01,"""Binance DENT ",2022-05-27 04:01:29.514568
554,"""DENT"" ",-0.0744,"""FTX DENT ",2022-05-27 04:01:29.514568
558,"""DGB"" ",0.01,"""Binance DGB ",2022-05-27 04:01:29.514568
564,"""DODO"" ",0.01,"""Binance DODO ",2022-05-27 04:01:29.514568
567,"""DODO"" ",-0.1208,"""FTX DODO ",2022-05-27 04:01:29.514568
571,"""DOGEB"" ",0.01,"""Binance DOGEB ",2022-05-27 04:01:29.514568
577,"""DOGEBUSD"" ",0.001836,"""Binance DOGEBUSD ",2022-05-27 04:01:29.514568
586,"""DOGET"" ",-0.0148,"""BitMEX DOGET ",2022-05-27 04:01:29.514568
592,"""DOTT"" ",-0.0023,"""BitMEX DOTT ",2022-05-27 04:01:29.514568
597,"""DRGN"" ",-0.0048,"""FTX DRGN ",2022-05-27 04:01:29.514568
601,"""DUSK"" ",0.008796,"""Binance DUSK ",2022-05-27 04:01:29.514568
607,"""DYDX"" ",-0.014518,"""Binance DYDX ",2022-05-27 04:01:29.514568
610,"""DYDX"" ",-0.0304,"""FTX DYDX ",2022-05-27 04:01:29.514568
616,"""EDEN"" ",-0.164,"""FTX EDEN ",2022-05-27 04:01:29.514568
620,"""EGLD"" ",0.004648,"""Binance EGLD ",2022-05-27 04:01:29.514568
623,"""EGLD"" ",-0.0304,"""FTX EGLD ",2022-05-27 04:01:29.514568
627,"""ENJ"" ",-0.032398,"""Binance ENJ ",2022-05-27 04:01:29.514568
629,"""ENJ"" ",0.00981872,"""dYdX ENJ ",2022-05-27 04:01:29.514568
631,"""ENJ"" ",-0.0504,"""FTX ENJ ",2022-05-27 04:01:29.514568
635,"""ENS"" ",-0.010405,"""Binance ENS ",2022-05-27 04:01:29.514568
638,"""ENS"" ",-0.016,"""FTX ENS ",2022-05-27 04:01:29.514568
645,"""EOST"" ",0.01,"""BitMEX EOST ",2022-05-27 04:01:29.514568
648,"""ETHBU"" ",0.003812,"""Binance ETHBU ",2022-05-27 04:01:29.514568
654,"""ETHBUSD"" ",0.01,"""Binance ETHBUSD ",2022-05-27 04:01:29.514568
663,"""ETHT"" ",0.01,"""BitMEX ETHT ",2022-05-27 04:01:29.514568
668,"""FIDA"" ",-0.1368,"""FTX FIDA ",2022-05-27 04:01:29.514568
672,"""FIL"" ",-0.030428,"""Binance FIL ",2022-05-27 04:01:29.514568
674,"""FIL"" ",-0.00306208,"""dYdX FIL ",2022-05-27 04:01:29.514568
676,"""FIL"" ",-0.0344,"""FTX FIL ",2022-05-27 04:01:29.514568
683,"""FILT"" ",0.0644,"""BitMEX FILT ",2022-05-27 04:01:29.514568
686,"""FLM"" ",-0.001173,"""Binance FLM ",2022-05-27 04:01:29.514568
689,"""FLM"" ",-0.0536,"""FTX FLM ",2022-05-27 04:01:29.514568
693,"""FLOW"" ",-0.041997,"""Binance FLOW ",2022-05-27 04:01:29.514568
696,"""FLOW"" ",-0.056,"""FTX FLOW ",2022-05-27 04:01:29.514568
700,"""FTM"" ",-0.013815,"""Binance FTM ",2022-05-27 04:01:29.514568
703,"""FTM"" ",-0.0296,"""FTX FTM ",2022-05-27 04:01:29.514568
707,"""FTMBUSD"" ",0.000299,"""Binance FTMBUSD ",2022-05-27 04:01:29.514568
716,"""FTMT"" ",0.01,"""BitMEX FTMT ",2022-05-27 04:01:29.514568
719,"""FTT"" ",0.008775,"""Binance FTT ",2022-05-27 04:01:29.514568
722,"""FTT"" ",-0.004,"""FTX FTT ",2022-05-27 04:01:29.514568
726,"""FTTBU"" ",0.01,"""Binance FTTBU ",2022-05-27 04:01:29.514568
732,"""FTTBUSD"" ",0.000843,"""Binance FTTBUSD ",2022-05-27 04:01:29.514568
740,"""FXS"" ",-0.008,"""FTX FXS ",2022-05-27 04:01:29.514568
744,"""GAL"" ",-0.027443,"""Binance GAL ",2022-05-27 04:01:29.514568
747,"""GAL"" ",-0.0384,"""FTX GAL ",2022-05-27 04:01:29.514568
749,"""GAL"" ",0.0438,"""BitMEX GAL ",2022-05-27 04:01:29.514568
752,"""GALA"" ",-0.016449,"""Binance GALA ",2022-05-27 04:01:29.514568
755,"""GALA"" ",-0.0304,"""FTX GALA ",2022-05-27 04:01:29.514568
759,"""GALABUSD"" ",0.01,"""Binance GALABUSD ",2022-05-27 04:01:29.514568
765,"""GALBUSD"" ",-0.006168,"""Binance GALBUSD ",2022-05-27 04:01:29.514568
774,"""GALT"" ",0.2254,"""BitMEX GALT ",2022-05-27 04:01:29.514568
779,"""GLMR"" ",0.0248,"""FTX GLMR ",2022-05-27 04:01:29.514568
783,"""GMT"" ",-0.330814,"""Binance GMT ",2022-05-27 04:01:29.514568
786,"""GMT"" ",-0.3424,"""FTX GMT ",2022-05-27 04:01:29.514568
788,"""GMT"" ",0.01,"""BitMEX GMT ",2022-05-27 04:01:29.514568
791,"""GMTBUSD"" ",-0.350875,"""Binance GMTBUSD ",2022-05-27 04:01:29.514568
800,"""GMTT"" ",0.01,"""BitMEX GMTT ",2022-05-27 04:01:29.514568
803,"""GRT"" ",-0.007726,"""Binance GRT ",2022-05-27 04:01:29.514568
806,"""GRT"" ",-0.028,"""FTX GRT ",2022-05-27 04:01:29.514568
812,"""GST"" ",-1.7616,"""FTX GST ",2022-05-27 04:01:29.514568
816,"""GTC"" ",-0.012693,"""Binance GTC ",2022-05-27 04:01:29.514568
822,"""HBAR"" ",0.005532,"""Binance HBAR ",2022-05-27 04:01:29.514568
825,"""HBAR"" ",-0.0216,"""FTX HBAR ",2022-05-27 04:01:29.514568
829,"""HNT"" ",-0.038171,"""Binance HNT ",2022-05-27 04:01:29.514568
832,"""HNT"" ",-0.0768,"""FTX HNT ",2022-05-27 04:01:29.514568
838,"""HOLY"" ",-0.1488,"""FTX HOLY ",2022-05-27 04:01:29.514568
842,"""HOT"" ",-0.005107,"""Binance HOT ",2022-05-27 04:01:29.514568
845,"""HOT"" ",-0.0688,"""FTX HOT ",2022-05-27 04:01:29.514568
851,"""HT"" ",-0.032,"""FTX HT ",2022-05-27 04:01:29.514568
857,"""HUM"" ",-0.4488,"""FTX HUM ",2022-05-27 04:01:29.514568
861,"""ICP"" ",-0.020276,"""Binance ICP ",2022-05-27 04:01:29.514568
863,"""ICP"" ",0.00745,"""dYdX ICP ",2022-05-27 04:01:29.514568
865,"""ICP"" ",-0.0456,"""FTX ICP ",2022-05-27 04:01:29.514568
869,"""ICX"" ",-0.048672,"""Binance ICX ",2022-05-27 04:01:29.514568
872,"""ICX"" ",-0.088,"""FTX ICX ",2022-05-27 04:01:29.514568
876,"""IMX"" ",-0.012337,"""Binance IMX ",2022-05-27 04:01:29.514568
879,"""IMX"" ",-0.032,"""FTX IMX ",2022-05-27 04:01:29.514568
883,"""IOST"" ",-0.013559,"""Binance IOST ",2022-05-27 04:01:29.514568
886,"""IOST"" ",-0.0568,"""FTX IOST ",2022-05-27 04:01:29.514568
890,"""IOTA"" ",-0.017832,"""Binance IOTA ",2022-05-27 04:01:29.514568
893,"""IOTA"" ",-0.0488,"""FTX IOTA ",2022-05-27 04:01:29.514568
897,"""IOTX"" ",-0.02472,"""Binance IOTX ",2022-05-27 04:01:29.514568
903,"""JASMY"" ",-0.036748,"""Binance JASMY ",2022-05-27 04:01:29.514568
906,"""JASMY"" ",-0.0136,"""FTX JASMY ",2022-05-27 04:01:29.514568
912,"""KBTT"" ",0.1392,"""FTX KBTT ",2022-05-27 04:01:29.514568
916,"""KEEP"" ",0.01,"""Binance KEEP ",2022-05-27 04:01:29.514568
924,"""KIN"" ",0.0168,"""FTX KIN ",2022-05-27 04:01:29.514568
928,"""KLAY"" ",-0.070633,"""Binance KLAY ",2022-05-27 04:01:29.514568
936,"""KSHIB"" ",-0.0448,"""FTX KSHIB ",2022-05-27 04:01:29.514568
940,"""KSM"" ",-0.02348,"""Binance KSM ",2022-05-27 04:01:29.514568
943,"""KSM"" ",-0.0072,"""FTX KSM ",2022-05-27 04:01:29.514568
949,"""KSOS"" ",0.0848,"""FTX KSOS ",2022-05-27 04:01:29.514568
953,"""LEND"" ",0.01,"""Binance LEND ",2022-05-27 04:01:29.514568
956,"""LEND"" ",0.004,"""FTX LEND ",2022-05-27 04:01:29.514568
962,"""LEO"" ",-0.1168,"""FTX LEO ",2022-05-27 04:01:29.514568
966,"""LINA"" ",-0.023665,"""Binance LINA ",2022-05-27 04:01:29.514568
969,"""LINA"" ",-0.032,"""FTX LINA ",2022-05-27 04:01:29.514568
976,"""LINKT"" ",0.01,"""BitMEX LINKT ",2022-05-27 04:01:29.514568
979,"""LIT"" ",-0.015264,"""Binance LIT ",2022-05-27 04:01:29.514568
987,"""LOOKS"" ",-0.0744,"""FTX LOOKS ",2022-05-27 04:01:29.514568
991,"""LPT"" ",-0.021791,"""Binance LPT ",2022-05-27 04:01:29.514568
997,"""LRC"" ",-0.067334,"""Binance LRC ",2022-05-27 04:01:29.514568
1000,"""LRC"" ",-0.056,"""FTX LRC ",2022-05-27 04:01:29.514568
1007,"""LTCT"" ",-0.0259,"""BitMEX LTCT ",2022-05-27 04:01:29.514568
1010,"""LUNA"" ",0.01,"""Binance LUNA ",2022-05-27 04:01:29.514568
1012,"""LUNA"" ",0.0,"""dYdX LUNA ",2022-05-27 04:01:29.514568
1014,"""LUNA"" ",-14.4832,"""FTX LUNA ",2022-05-27 04:01:29.514568
1016,"""LUNA"" ",1.875,"""BitMEX LUNA ",2022-05-27 04:01:29.514568
1019,"""LUNABUSD"" ",-2.499998,"""Binance LUNABUSD ",2022-05-27 04:01:29.514568
1028,"""LUNAT"" ",1.875,"""BitMEX LUNAT ",2022-05-27 04:01:29.514568
1031,"""MANA"" ",-0.035245,"""Binance MANA ",2022-05-27 04:01:29.514568
1034,"""MANA"" ",-0.0256,"""FTX MANA ",2022-05-27 04:01:29.514568
1041,"""MANAT"" ",0.01,"""BitMEX MANAT ",2022-05-27 04:01:29.514568
1046,"""MAPS"" ",0.1024,"""FTX MAPS ",2022-05-27 04:01:29.514568
1050,"""MASK"" ",-0.01952,"""Binance MASK ",2022-05-27 04:01:29.514568
1056,"""MATIC"" ",-0.015772,"""Binance MATIC ",2022-05-27 04:01:29.514568
1058,"""MATIC"" ",0.00621912,"""dYdX MATIC ",2022-05-27 04:01:29.514568
1060,"""MATIC"" ",-0.0296,"""FTX MATIC ",2022-05-27 04:01:29.514568
1062,"""MATIC"" ",0.01,"""BitMEX MATIC ",2022-05-27 04:01:29.514568
1068,"""MATICT"" ",0.01,"""BitMEX MATICT ",2022-05-27 04:01:29.514568
1073,"""MCB"" ",0.2928,"""FTX MCB ",2022-05-27 04:01:29.514568
1079,"""MEDIA"" ",-0.0208,"""FTX MEDIA ",2022-05-27 04:01:29.514568
1085,"""MER"" ",0.176,"""FTX MER ",2022-05-27 04:01:29.514568
1092,"""METAM"" ",0.01,"""BitMEX METAM ",2022-05-27 04:01:29.514568
1098,"""METAMEXTT"" ",0.9718,"""BitMEX METAMEXTT ",2022-05-27 04:01:29.514568
1103,"""MINA"" ",-0.1976,"""FTX MINA ",2022-05-27 04:01:29.514568
1107,"""MKR"" ",-0.007251,"""Binance MKR ",2022-05-27 04:01:29.514568
1109,"""MKR"" ",0.01022,"""dYdX MKR ",2022-05-27 04:01:29.514568
1111,"""MKR"" ",-0.0216,"""FTX MKR ",2022-05-27 04:01:29.514568
1117,"""MNGO"" ",-0.0512,"""FTX MNGO ",2022-05-27 04:01:29.514568
1123,"""MOB"" ",-0.0056,"""FTX MOB ",2022-05-27 04:01:29.514568
1127,"""MTL"" ",-0.063599,"""Binance MTL ",2022-05-27 04:01:29.514568
1130,"""MTL"" ",-0.0632,"""FTX MTL ",2022-05-27 04:01:29.514568
1136,"""MVDA1"" ",-0.004,"""FTX MVDA1 ",2022-05-27 04:01:29.514568
1142,"""MVDA10"" ",0.024,"""FTX MVDA10 ",2022-05-27 04:01:29.514568
1148,"""MVDA2"" ",-0.0272,"""FTX MVDA2 ",2022-05-27 04:01:29.514568
1154,"""MVDA25"" ",0.032,"""FTX MVDA25 ",2022-05-27 04:01:29.514568
1158,"""NEAR"" ",-0.026842,"""Binance NEAR ",2022-05-27 04:01:29.514568
1160,"""NEAR"" ",-0.01964744,"""dYdX NEAR ",2022-05-27 04:01:29.514568
1162,"""NEAR"" ",-0.0424,"""FTX NEAR ",2022-05-27 04:01:29.514568
1164,"""NEAR"" ",0.01,"""BitMEX NEAR ",2022-05-27 04:01:29.514568
1167,"""NEARBUSD"" ",-0.079471,"""Binance NEARBUSD ",2022-05-27 04:01:29.514568
1176,"""NEART"" ",0.01,"""BitMEX NEART ",2022-05-27 04:01:29.514568
1179,"""NEO"" ",-0.020545,"""Binance NEO ",2022-05-27 04:01:29.514568
1182,"""NEO"" ",-0.0656,"""FTX NEO ",2022-05-27 04:01:29.514568
1186,"""NKN"" ",-0.012081,"""Binance NKN ",2022-05-27 04:01:29.514568
1194,"""NPXS"" ",-3.1072,"""FTX NPXS ",2022-05-27 04:01:29.514568
1198,"""NU"" ",-0.231514,"""Binance NU ",2022-05-27 04:01:29.514568
1204,"""OCEAN"" ",-0.004364,"""Binance OCEAN ",2022-05-27 04:01:29.514568
1210,"""OGN"" ",-0.020056,"""Binance OGN ",2022-05-27 04:01:29.514568
1218,"""OKB"" ",-0.0272,"""FTX OKB ",2022-05-27 04:01:29.514568
1222,"""OMG"" ",0.005146,"""Binance OMG ",2022-05-27 04:01:29.514568
1225,"""OMG"" ",-0.0208,"""FTX OMG ",2022-05-27 04:01:29.514568
1229,"""ONE"" ",-0.007325,"""Binance ONE ",2022-05-27 04:01:29.514568
1232,"""ONE"" ",-0.02,"""FTX ONE ",2022-05-27 04:01:29.514568
1236,"""ONT"" ",-0.031889,"""Binance ONT ",2022-05-27 04:01:29.514568
1239,"""ONT"" ",-0.0312,"""FTX ONT ",2022-05-27 04:01:29.514568
1245,"""ORBS"" ",-0.0312,"""FTX ORBS ",2022-05-27 04:01:29.514568
1251,"""OXY"" ",-0.2888,"""FTX OXY ",2022-05-27 04:01:29.514568
1257,"""PAXG"" ",-0.0344,"""FTX PAXG ",2022-05-27 04:01:29.514568
1261,"""PEOPL"" ",0.01,"""Binance PEOPL ",2022-05-27 04:01:29.514568
1264,"""PEOPL"" ",-0.0072,"""FTX PEOPL ",2022-05-27 04:01:29.514568
1268,"""PEOPLE"" ",-0.008706,"""Binance PEOPLE ",2022-05-27 04:01:29.514568
1271,"""PEOPLE"" ",-0.0056,"""FTX PEOPLE ",2022-05-27 04:01:29.514568
1277,"""PERP"" ",-0.3984,"""FTX PERP ",2022-05-27 04:01:29.514568
1283,"""POLIS"" ",-0.012,"""FTX POLIS ",2022-05-27 04:01:29.514568
1289,"""PROM"" ",-0.0304,"""FTX PROM ",2022-05-27 04:01:29.514568
1295,"""PUNDI"" ",-0.116,"""FTX PUNDI ",2022-05-27 04:01:29.514568
1301,"""PUNDIX"" ",-0.1792,"""FTX PUNDIX ",2022-05-27 04:01:29.514568
1305,"""QTUM"" ",-0.033891,"""Binance QTUM ",2022-05-27 04:01:29.514568
1308,"""QTUM"" ",-0.0504,"""FTX QTUM ",2022-05-27 04:01:29.514568
1314,"""RAMP"" ",0.0672,"""FTX RAMP ",2022-05-27 04:01:29.514568
1318,"""RAY"" ",-0.031726,"""Binance RAY ",2022-05-27 04:01:29.514568
