,Crypto,Funding Rate,Exchange,date_time
84,"""LTC"" ",-0.006686,"""Binance LTC ",2022-05-27 12:01:41.153997
86,"""LTC"" ",0.00846536,"""dYdX LTC ",2022-05-27 12:01:41.153997
88,"""LTC"" ",-0.0008,"""FTX LTC ",2022-05-27 12:01:41.153997
90,"""LTC"" ",0.01,"""BitMEX LTC ",2022-05-27 12:01:41.153997
93,"""ETC"" ",-0.018638,"""Binance ETC ",2022-05-27 12:01:41.153997
95,"""ETC"" ",0.00896,"""dYdX ETC ",2022-05-27 12:01:41.153997
97,"""ETC"" ",-0.0104,"""FTX ETC ",2022-05-27 12:01:41.153997
101,"""EOS"" ",-0.016298,"""Binance EOS ",2022-05-27 12:01:41.153997
103,"""EOS"" ",0.0044824,"""dYdX EOS ",2022-05-27 12:01:41.153997
105,"""EOS"" ",-0.0272,"""FTX EOS ",2022-05-27 12:01:41.153997
107,"""EOS"" ",0.01,"""BitMEX EOS ",2022-05-27 12:01:41.153997
110,"""DOGE"" ",-0.022276,"""Binance DOGE ",2022-05-27 12:01:41.153997
112,"""DOGE"" ",0.00780264,"""dYdX DOGE ",2022-05-27 12:01:41.153997
114,"""DOGE"" ",-0.0072,"""FTX DOGE ",2022-05-27 12:01:41.153997
116,"""DOGE"" ",0.01,"""BitMEX DOGE ",2022-05-27 12:01:41.153997
119,"""1INCH"" ",0.151959,"""Binance 1INCH ",2022-05-27 12:01:41.153997
121,"""1INCH"" ",0.00392168,"""dYdX 1INCH ",2022-05-27 12:01:41.153997
123,"""1INCH"" ",-0.044,"""FTX 1INCH ",2022-05-27 12:01:41.153997
127,"""AAVE"" ",0.115395,"""Binance AAVE ",2022-05-27 12:01:41.153997
129,"""AAVE"" ",0.0107236,"""dYdX AAVE ",2022-05-27 12:01:41.153997
131,"""AAVE"" ",-0.0048,"""FTX AAVE ",2022-05-27 12:01:41.153997
138,"""AAVET"" ",0.1941,"""BitMEX AAVET ",2022-05-27 12:01:41.153997
141,"""ADA"" ",-0.010408,"""Binance ADA ",2022-05-27 12:01:41.153997
143,"""ADA"" ",0.004756,"""dYdX ADA ",2022-05-27 12:01:41.153997
145,"""ADA"" ",-0.0232,"""FTX ADA ",2022-05-27 12:01:41.153997
147,"""ADA"" ",0.0458,"""BitMEX ADA ",2022-05-27 12:01:41.153997
153,"""ADAT"" ",0.01,"""BitMEX ADAT ",2022-05-27 12:01:41.153997
158,"""AGLD"" ",-0.0072,"""FTX AGLD ",2022-05-27 12:01:41.153997
162,"""AKRO"" ",0.083221,"""Binance AKRO ",2022-05-27 12:01:41.153997
170,"""ALCX"" ",-0.0928,"""FTX ALCX ",2022-05-27 12:01:41.153997
174,"""ALGO"" ",0.002378,"""Binance ALGO ",2022-05-27 12:01:41.153997
176,"""ALGO"" ",0.0083436,"""dYdX ALGO ",2022-05-27 12:01:41.153997
178,"""ALGO"" ",-0.0112,"""FTX ALGO ",2022-05-27 12:01:41.153997
182,"""ALICE"" ",0.021982,"""Binance ALICE ",2022-05-27 12:01:41.153997
185,"""ALICE"" ",-0.02,"""FTX ALICE ",2022-05-27 12:01:41.153997
189,"""ALPHA"" ",0.069044,"""Binance ALPHA ",2022-05-27 12:01:41.153997
192,"""ALPHA"" ",-0.0264,"""FTX ALPHA ",2022-05-27 12:01:41.153997
199,"""ALTME"" ",0.01,"""BitMEX ALTME ",2022-05-27 12:01:41.153997
205,"""ALTMEXTT"" ",-0.3374,"""BitMEX ALTMEXTT ",2022-05-27 12:01:41.153997
210,"""AMC"" ",0.0,"""FTX AMC ",2022-05-27 12:01:41.153997
216,"""ANC"" ",-1.1976,"""FTX ANC ",2022-05-27 12:01:41.153997
220,"""ANKR"" ",0.144693,"""Binance ANKR ",2022-05-27 12:01:41.153997
228,"""APE"" ",-0.0264,"""FTX APE ",2022-05-27 12:01:41.153997
230,"""APE"" ",-0.0369,"""BitMEX APE ",2022-05-27 12:01:41.153997
236,"""APET"" ",-0.0357,"""BitMEX APET ",2022-05-27 12:01:41.153997
241,"""AR"" ",0.0144,"""FTX AR ",2022-05-27 12:01:41.153997
247,"""ASD"" ",-0.0552,"""FTX ASD ",2022-05-27 12:01:41.153997
253,"""ATLAS"" ",-0.4752,"""FTX ATLAS ",2022-05-27 12:01:41.153997
257,"""ATOM"" ",0.00242,"""Binance ATOM ",2022-05-27 12:01:41.153997
259,"""ATOM"" ",0.00080056,"""dYdX ATOM ",2022-05-27 12:01:41.153997
261,"""ATOM"" ",-0.0248,"""FTX ATOM ",2022-05-27 12:01:41.153997
267,"""AUDIO"" ",-0.032,"""FTX AUDIO ",2022-05-27 12:01:41.153997
271,"""AVAX"" ",0.173657,"""Binance AVAX ",2022-05-27 12:01:41.153997
273,"""AVAX"" ",-0.09304672,"""dYdX AVAX ",2022-05-27 12:01:41.153997
275,"""AVAX"" ",-0.0304,"""FTX AVAX ",2022-05-27 12:01:41.153997
277,"""AVAX"" ",0.01,"""BitMEX AVAX ",2022-05-27 12:01:41.153997
283,"""AVAXT"" ",0.01,"""BitMEX AVAXT ",2022-05-27 12:01:41.153997
286,"""AXS"" ",0.15546,"""Binance AXS ",2022-05-27 12:01:41.153997
289,"""AXS"" ",-0.0744,"""FTX AXS ",2022-05-27 12:01:41.153997
291,"""AXS"" ",-0.0166,"""BitMEX AXS ",2022-05-27 12:01:41.153997
297,"""AXST"" ",-0.0294,"""BitMEX AXST ",2022-05-27 12:01:41.153997
302,"""BADGE"" ",0.0144,"""FTX BADGE ",2022-05-27 12:01:41.153997
308,"""BADGER"" ",-0.0384,"""FTX BADGER ",2022-05-27 12:01:41.153997
314,"""BAO"" ",0.1896,"""FTX BAO ",2022-05-27 12:01:41.153997
318,"""BAT"" ",-0.012184,"""Binance BAT ",2022-05-27 12:01:41.153997
321,"""BAT"" ",-0.0088,"""FTX BAT ",2022-05-27 12:01:41.153997
328,"""BCHT"" ",0.01,"""BitMEX BCHT ",2022-05-27 12:01:41.153997
331,"""BEL"" ",0.008452,"""Binance BEL ",2022-05-27 12:01:41.153997
339,"""BIT"" ",-0.0032,"""FTX BIT ",2022-05-27 12:01:41.153997
343,"""BLZ"" ",-0.006982,"""Binance BLZ ",2022-05-27 12:01:41.153997
349,"""BNBBU"" ",0.01,"""Binance BNBBU ",2022-05-27 12:01:41.153997
358,"""BNBT"" ",0.001,"""BitMEX BNBT ",2022-05-27 12:01:41.153997
361,"""BNT"" ",0.01,"""Binance BNT ",2022-05-27 12:01:41.153997
364,"""BNT"" ",-0.0928,"""FTX BNT ",2022-05-27 12:01:41.153997
370,"""BOBA"" ",0.0304,"""FTX BOBA ",2022-05-27 12:01:41.153997
376,"""BSV"" ",-0.0752,"""FTX BSV ",2022-05-27 12:01:41.153997
380,"""BTCBU"" ",-0.008024,"""Binance BTCBU ",2022-05-27 12:01:41.153997
386,"""BTCDO"" ",0.01,"""Binance BTCDO ",2022-05-27 12:01:41.153997
392,"""BTCST"" ",0.01,"""Binance BTCST ",2022-05-27 12:01:41.153997
398,"""BTS"" ",0.075661,"""Binance BTS ",2022-05-27 12:01:41.153997
404,"""BTT"" ",0.019598,"""Binance BTT ",2022-05-27 12:01:41.153997
407,"""BTT"" ",-0.1624,"""FTX BTT ",2022-05-27 12:01:41.153997
411,"""BZRX"" ",0.089926,"""Binance BZRX ",2022-05-27 12:01:41.153997
417,"""C98"" ",0.067425,"""Binance C98 ",2022-05-27 12:01:41.153997
420,"""C98"" ",-0.0312,"""FTX C98 ",2022-05-27 12:01:41.153997
426,"""CAKE"" ",-0.0392,"""FTX CAKE ",2022-05-27 12:01:41.153997
432,"""CEL"" ",0.0112,"""FTX CEL ",2022-05-27 12:01:41.153997
437,"""CELO"" ",0.00968448,"""dYdX CELO ",2022-05-27 12:01:41.153997
439,"""CELO"" ",-0.04,"""FTX CELO ",2022-05-27 12:01:41.153997
443,"""CELR"" ",0.01,"""Binance CELR ",2022-05-27 12:01:41.153997
449,"""CHR"" ",0.01,"""Binance CHR ",2022-05-27 12:01:41.153997
452,"""CHR"" ",-0.0232,"""FTX CHR ",2022-05-27 12:01:41.153997
456,"""CHZ"" ",0.017775,"""Binance CHZ ",2022-05-27 12:01:41.153997
459,"""CHZ"" ",-0.0136,"""FTX CHZ ",2022-05-27 12:01:41.153997
465,"""CLV"" ",-0.1736,"""FTX CLV ",2022-05-27 12:01:41.153997
471,"""CONV"" ",-0.4104,"""FTX CONV ",2022-05-27 12:01:41.153997
475,"""COTI"" ",0.075909,"""Binance COTI ",2022-05-27 12:01:41.153997
483,"""CREAM"" ",-0.0312,"""FTX CREAM ",2022-05-27 12:01:41.153997
489,"""CRO"" ",-0.0048,"""FTX CRO ",2022-05-27 12:01:41.153997
493,"""CRV"" ",-0.008687,"""Binance CRV ",2022-05-27 12:01:41.153997
495,"""CRV"" ",0.0050044,"""dYdX CRV ",2022-05-27 12:01:41.153997
497,"""CRV"" ",-0.0248,"""FTX CRV ",2022-05-27 12:01:41.153997
501,"""CTK"" ",0.01,"""Binance CTK ",2022-05-27 12:01:41.153997
507,"""CTSI"" ",0.01,"""Binance CTSI ",2022-05-27 12:01:41.153997
513,"""CVC"" ",0.01,"""Binance CVC ",2022-05-27 12:01:41.153997
516,"""CVC"" ",-0.0464,"""FTX CVC ",2022-05-27 12:01:41.153997
522,"""CVX"" ",-0.0488,"""FTX CVX ",2022-05-27 12:01:41.153997
526,"""DASH"" ",-0.019474,"""Binance DASH ",2022-05-27 12:01:41.153997
529,"""DASH"" ",-0.016,"""FTX DASH ",2022-05-27 12:01:41.153997
535,"""DAWN"" ",0.016,"""FTX DAWN ",2022-05-27 12:01:41.153997
542,"""DEFIM"" ",0.01,"""BitMEX DEFIM ",2022-05-27 12:01:41.153997
548,"""DEFIMEXTT"" ",-1.0045,"""BitMEX DEFIMEXTT ",2022-05-27 12:01:41.153997
551,"""DENT"" ",0.01,"""Binance DENT ",2022-05-27 12:01:41.153997
554,"""DENT"" ",-0.1024,"""FTX DENT ",2022-05-27 12:01:41.153997
558,"""DGB"" ",0.01,"""Binance DGB ",2022-05-27 12:01:41.153997
564,"""DODO"" ",0.01,"""Binance DODO ",2022-05-27 12:01:41.153997
567,"""DODO"" ",-0.4568,"""FTX DODO ",2022-05-27 12:01:41.153997
571,"""DOGEB"" ",0.01,"""Binance DOGEB ",2022-05-27 12:01:41.153997
577,"""DOGEBUSD"" ",0.001836,"""Binance DOGEBUSD ",2022-05-27 12:01:41.153997
586,"""DOGET"" ",-0.02,"""BitMEX DOGET ",2022-05-27 12:01:41.153997
592,"""DOTT"" ",0.0086,"""BitMEX DOTT ",2022-05-27 12:01:41.153997
597,"""DRGN"" ",-0.0424,"""FTX DRGN ",2022-05-27 12:01:41.153997
601,"""DUSK"" ",0.008796,"""Binance DUSK ",2022-05-27 12:01:41.153997
607,"""DYDX"" ",-0.014518,"""Binance DYDX ",2022-05-27 12:01:41.153997
610,"""DYDX"" ",-0.0312,"""FTX DYDX ",2022-05-27 12:01:41.153997
616,"""EDEN"" ",0.0616,"""FTX EDEN ",2022-05-27 12:01:41.153997
620,"""EGLD"" ",0.002374,"""Binance EGLD ",2022-05-27 12:01:41.153997
623,"""EGLD"" ",-0.0152,"""FTX EGLD ",2022-05-27 12:01:41.153997
627,"""ENJ"" ",-0.016539,"""Binance ENJ ",2022-05-27 12:01:41.153997
629,"""ENJ"" ",0.01,"""dYdX ENJ ",2022-05-27 12:01:41.153997
631,"""ENJ"" ",-0.0304,"""FTX ENJ ",2022-05-27 12:01:41.153997
635,"""ENS"" ",-0.025868,"""Binance ENS ",2022-05-27 12:01:41.153997
638,"""ENS"" ",-0.0168,"""FTX ENS ",2022-05-27 12:01:41.153997
645,"""EOST"" ",0.01,"""BitMEX EOST ",2022-05-27 12:01:41.153997
648,"""ETHBU"" ",0.003812,"""Binance ETHBU ",2022-05-27 12:01:41.153997
654,"""ETHBUSD"" ",0.01,"""Binance ETHBUSD ",2022-05-27 12:01:41.153997
663,"""ETHT"" ",0.01,"""BitMEX ETHT ",2022-05-27 12:01:41.153997
668,"""FIDA"" ",-0.1048,"""FTX FIDA ",2022-05-27 12:01:41.153997
672,"""FIL"" ",-0.035393,"""Binance FIL ",2022-05-27 12:01:41.153997
674,"""FIL"" ",0.00804792,"""dYdX FIL ",2022-05-27 12:01:41.153997
676,"""FIL"" ",-0.008,"""FTX FIL ",2022-05-27 12:01:41.153997
683,"""FILT"" ",0.0644,"""BitMEX FILT ",2022-05-27 12:01:41.153997
686,"""FLM"" ",-0.008063,"""Binance FLM ",2022-05-27 12:01:41.153997
689,"""FLM"" ",-0.0312,"""FTX FLM ",2022-05-27 12:01:41.153997
693,"""FLOW"" ",-0.062087,"""Binance FLOW ",2022-05-27 12:01:41.153997
696,"""FLOW"" ",-0.0336,"""FTX FLOW ",2022-05-27 12:01:41.153997
700,"""FTM"" ",-0.029081,"""Binance FTM ",2022-05-27 12:01:41.153997
703,"""FTM"" ",-0.0168,"""FTX FTM ",2022-05-27 12:01:41.153997
707,"""FTMBUSD"" ",-0.012399,"""Binance FTMBUSD ",2022-05-27 12:01:41.153997
716,"""FTMT"" ",0.01,"""BitMEX FTMT ",2022-05-27 12:01:41.153997
719,"""FTT"" ",-0.002068,"""Binance FTT ",2022-05-27 12:01:41.153997
722,"""FTT"" ",0.0032,"""FTX FTT ",2022-05-27 12:01:41.153997
726,"""FTTBU"" ",0.01,"""Binance FTTBU ",2022-05-27 12:01:41.153997
732,"""FTTBUSD"" ",0.01,"""Binance FTTBUSD ",2022-05-27 12:01:41.153997
740,"""FXS"" ",0.0208,"""FTX FXS ",2022-05-27 12:01:41.153997
744,"""GAL"" ",-0.021036,"""Binance GAL ",2022-05-27 12:01:41.153997
747,"""GAL"" ",-0.0176,"""FTX GAL ",2022-05-27 12:01:41.153997
749,"""GAL"" ",0.01,"""BitMEX GAL ",2022-05-27 12:01:41.153997
752,"""GALA"" ",-0.024901,"""Binance GALA ",2022-05-27 12:01:41.153997
755,"""GALA"" ",-0.02,"""FTX GALA ",2022-05-27 12:01:41.153997
759,"""GALABUSD"" ",0.01,"""Binance GALABUSD ",2022-05-27 12:01:41.153997
765,"""GALBUSD"" ",-0.004053,"""Binance GALBUSD ",2022-05-27 12:01:41.153997
774,"""GALT"" ",0.0425,"""BitMEX GALT ",2022-05-27 12:01:41.153997
779,"""GLMR"" ",-0.1,"""FTX GLMR ",2022-05-27 12:01:41.153997
783,"""GMT"" ",-0.540383,"""Binance GMT ",2022-05-27 12:01:41.153997
786,"""GMT"" ",-0.2664,"""FTX GMT ",2022-05-27 12:01:41.153997
788,"""GMT"" ",0.01,"""BitMEX GMT ",2022-05-27 12:01:41.153997
791,"""GMTBUSD"" ",-0.557321,"""Binance GMTBUSD ",2022-05-27 12:01:41.153997
800,"""GMTT"" ",-0.0321,"""BitMEX GMTT ",2022-05-27 12:01:41.153997
803,"""GRT"" ",-0.022445,"""Binance GRT ",2022-05-27 12:01:41.153997
806,"""GRT"" ",-0.0176,"""FTX GRT ",2022-05-27 12:01:41.153997
812,"""GST"" ",-1.144,"""FTX GST ",2022-05-27 12:01:41.153997
816,"""GTC"" ",-0.022513,"""Binance GTC ",2022-05-27 12:01:41.153997
822,"""HBAR"" ",-0.017179,"""Binance HBAR ",2022-05-27 12:01:41.153997
825,"""HBAR"" ",0.0,"""FTX HBAR ",2022-05-27 12:01:41.153997
829,"""HNT"" ",-0.09317,"""Binance HNT ",2022-05-27 12:01:41.153997
832,"""HNT"" ",-0.1096,"""FTX HNT ",2022-05-27 12:01:41.153997
838,"""HOLY"" ",0.2424,"""FTX HOLY ",2022-05-27 12:01:41.153997
842,"""HOT"" ",-0.051759,"""Binance HOT ",2022-05-27 12:01:41.153997
845,"""HOT"" ",-0.056,"""FTX HOT ",2022-05-27 12:01:41.153997
851,"""HT"" ",-0.0224,"""FTX HT ",2022-05-27 12:01:41.153997
857,"""HUM"" ",0.1472,"""FTX HUM ",2022-05-27 12:01:41.153997
861,"""ICP"" ",-0.028737,"""Binance ICP ",2022-05-27 12:01:41.153997
863,"""ICP"" ",0.00908704,"""dYdX ICP ",2022-05-27 12:01:41.153997
865,"""ICP"" ",-0.0344,"""FTX ICP ",2022-05-27 12:01:41.153997
869,"""ICX"" ",-0.037419,"""Binance ICX ",2022-05-27 12:01:41.153997
872,"""ICX"" ",-0.0072,"""FTX ICX ",2022-05-27 12:01:41.153997
876,"""IMX"" ",-0.034004,"""Binance IMX ",2022-05-27 12:01:41.153997
879,"""IMX"" ",-0.036,"""FTX IMX ",2022-05-27 12:01:41.153997
883,"""IOST"" ",-0.023959,"""Binance IOST ",2022-05-27 12:01:41.153997
886,"""IOST"" ",-0.0328,"""FTX IOST ",2022-05-27 12:01:41.153997
890,"""IOTA"" ",-0.005295,"""Binance IOTA ",2022-05-27 12:01:41.153997
893,"""IOTA"" ",-0.0496,"""FTX IOTA ",2022-05-27 12:01:41.153997
897,"""IOTX"" ",0.004138,"""Binance IOTX ",2022-05-27 12:01:41.153997
903,"""JASMY"" ",-0.01237,"""Binance JASMY ",2022-05-27 12:01:41.153997
906,"""JASMY"" ",-0.0184,"""FTX JASMY ",2022-05-27 12:01:41.153997
912,"""KBTT"" ",0.0968,"""FTX KBTT ",2022-05-27 12:01:41.153997
916,"""KEEP"" ",0.01,"""Binance KEEP ",2022-05-27 12:01:41.153997
924,"""KIN"" ",-0.0176,"""FTX KIN ",2022-05-27 12:01:41.153997
928,"""KLAY"" ",-0.052808,"""Binance KLAY ",2022-05-27 12:01:41.153997
936,"""KSHIB"" ",-0.028,"""FTX KSHIB ",2022-05-27 12:01:41.153997
940,"""KSM"" ",-0.015452,"""Binance KSM ",2022-05-27 12:01:41.153997
943,"""KSM"" ",-0.0112,"""FTX KSM ",2022-05-27 12:01:41.153997
949,"""KSOS"" ",0.1448,"""FTX KSOS ",2022-05-27 12:01:41.153997
953,"""LEND"" ",0.01,"""Binance LEND ",2022-05-27 12:01:41.153997
956,"""LEND"" ",0.004,"""FTX LEND ",2022-05-27 12:01:41.153997
962,"""LEO"" ",-0.1384,"""FTX LEO ",2022-05-27 12:01:41.153997
966,"""LINA"" ",0.01,"""Binance LINA ",2022-05-27 12:01:41.153997
969,"""LINA"" ",-0.0736,"""FTX LINA ",2022-05-27 12:01:41.153997
976,"""LINKT"" ",0.01,"""BitMEX LINKT ",2022-05-27 12:01:41.153997
979,"""LIT"" ",0.01,"""Binance LIT ",2022-05-27 12:01:41.153997
987,"""LOOKS"" ",-0.0384,"""FTX LOOKS ",2022-05-27 12:01:41.153997
991,"""LPT"" ",-0.035142,"""Binance LPT ",2022-05-27 12:01:41.153997
997,"""LRC"" ",-0.052019,"""Binance LRC ",2022-05-27 12:01:41.153997
1000,"""LRC"" ",-0.056,"""FTX LRC ",2022-05-27 12:01:41.153997
1007,"""LTCT"" ",-0.0402,"""BitMEX LTCT ",2022-05-27 12:01:41.153997
1010,"""LUNA"" ",0.01,"""Binance LUNA ",2022-05-27 12:01:41.153997
1012,"""LUNA"" ",0.0,"""dYdX LUNA ",2022-05-27 12:01:41.153997
1014,"""LUNA"" ",-14.4832,"""FTX LUNA ",2022-05-27 12:01:41.153997
1016,"""LUNA"" ",1.875,"""BitMEX LUNA ",2022-05-27 12:01:41.153997
1019,"""LUNABUSD"" ",-2.499998,"""Binance LUNABUSD ",2022-05-27 12:01:41.153997
1028,"""LUNAT"" ",1.875,"""BitMEX LUNAT ",2022-05-27 12:01:41.153997
1031,"""MANA"" ",-0.038861,"""Binance MANA ",2022-05-27 12:01:41.153997
1034,"""MANA"" ",-0.0208,"""FTX MANA ",2022-05-27 12:01:41.153997
1041,"""MANAT"" ",0.01,"""BitMEX MANAT ",2022-05-27 12:01:41.153997
1046,"""MAPS"" ",0.0168,"""FTX MAPS ",2022-05-27 12:01:41.153997
1050,"""MASK"" ",-0.044934,"""Binance MASK ",2022-05-27 12:01:41.153997
1056,"""MATIC"" ",-0.014968,"""Binance MATIC ",2022-05-27 12:01:41.153997
1058,"""MATIC"" ",0.00445744,"""dYdX MATIC ",2022-05-27 12:01:41.153997
1060,"""MATIC"" ",-0.0032,"""FTX MATIC ",2022-05-27 12:01:41.153997
1062,"""MATIC"" ",0.01,"""BitMEX MATIC ",2022-05-27 12:01:41.153997
1068,"""MATICT"" ",0.01,"""BitMEX MATICT ",2022-05-27 12:01:41.153997
1073,"""MCB"" ",0.0808,"""FTX MCB ",2022-05-27 12:01:41.153997
1079,"""MEDIA"" ",0.1176,"""FTX MEDIA ",2022-05-27 12:01:41.153997
1085,"""MER"" ",0.0928,"""FTX MER ",2022-05-27 12:01:41.153997
1092,"""METAM"" ",0.01,"""BitMEX METAM ",2022-05-27 12:01:41.153997
1098,"""METAMEXTT"" ",1.0413,"""BitMEX METAMEXTT ",2022-05-27 12:01:41.153997
1103,"""MINA"" ",-0.1448,"""FTX MINA ",2022-05-27 12:01:41.153997
1107,"""MKR"" ",0.01,"""Binance MKR ",2022-05-27 12:01:41.153997
1109,"""MKR"" ",0.00968248,"""dYdX MKR ",2022-05-27 12:01:41.153997
1111,"""MKR"" ",0.0024,"""FTX MKR ",2022-05-27 12:01:41.153997
1117,"""MNGO"" ",0.0312,"""FTX MNGO ",2022-05-27 12:01:41.153997
1123,"""MOB"" ",0.0128,"""FTX MOB ",2022-05-27 12:01:41.153997
1127,"""MTL"" ",-0.076393,"""Binance MTL ",2022-05-27 12:01:41.153997
1130,"""MTL"" ",-0.0768,"""FTX MTL ",2022-05-27 12:01:41.153997
1136,"""MVDA1"" ",-0.004,"""FTX MVDA1 ",2022-05-27 12:01:41.153997
1142,"""MVDA10"" ",0.0232,"""FTX MVDA10 ",2022-05-27 12:01:41.153997
1148,"""MVDA2"" ",-0.0272,"""FTX MVDA2 ",2022-05-27 12:01:41.153997
1154,"""MVDA25"" ",0.0296,"""FTX MVDA25 ",2022-05-27 12:01:41.153997
1158,"""NEAR"" ",-0.034673,"""Binance NEAR ",2022-05-27 12:01:41.153997
1160,"""NEAR"" ",-0.0205992,"""dYdX NEAR ",2022-05-27 12:01:41.153997
1162,"""NEAR"" ",-0.0184,"""FTX NEAR ",2022-05-27 12:01:41.153997
1164,"""NEAR"" ",0.01,"""BitMEX NEAR ",2022-05-27 12:01:41.153997
1167,"""NEARBUSD"" ",-0.083113,"""Binance NEARBUSD ",2022-05-27 12:01:41.153997
1176,"""NEART"" ",0.01,"""BitMEX NEART ",2022-05-27 12:01:41.153997
1179,"""NEO"" ",-0.012847,"""Binance NEO ",2022-05-27 12:01:41.153997
1182,"""NEO"" ",0.0104,"""FTX NEO ",2022-05-27 12:01:41.153997
1186,"""NKN"" ",-0.027042,"""Binance NKN ",2022-05-27 12:01:41.153997
1194,"""NPXS"" ",-3.1072,"""FTX NPXS ",2022-05-27 12:01:41.153997
1198,"""NU"" ",-0.231514,"""Binance NU ",2022-05-27 12:01:41.153997
1204,"""OCEAN"" ",-0.005216,"""Binance OCEAN ",2022-05-27 12:01:41.153997
1210,"""OGN"" ",-0.018152,"""Binance OGN ",2022-05-27 12:01:41.153997
1218,"""OKB"" ",0.0032,"""FTX OKB ",2022-05-27 12:01:41.153997
1222,"""OMG"" ",-0.010167,"""Binance OMG ",2022-05-27 12:01:41.153997
1225,"""OMG"" ",-0.0112,"""FTX OMG ",2022-05-27 12:01:41.153997
1229,"""ONE"" ",-0.019011,"""Binance ONE ",2022-05-27 12:01:41.153997
1232,"""ONE"" ",0.0112,"""FTX ONE ",2022-05-27 12:01:41.153997
1236,"""ONT"" ",-0.029817,"""Binance ONT ",2022-05-27 12:01:41.153997
1239,"""ONT"" ",-0.032,"""FTX ONT ",2022-05-27 12:01:41.153997
1245,"""ORBS"" ",0.024,"""FTX ORBS ",2022-05-27 12:01:41.153997
1251,"""OXY"" ",-0.2144,"""FTX OXY ",2022-05-27 12:01:41.153997
1257,"""PAXG"" ",-0.0656,"""FTX PAXG ",2022-05-27 12:01:41.153997
1261,"""PEOPL"" ",0.01,"""Binance PEOPL ",2022-05-27 12:01:41.153997
1264,"""PEOPL"" ",-0.0072,"""FTX PEOPL ",2022-05-27 12:01:41.153997
1268,"""PEOPLE"" ",-0.040922,"""Binance PEOPLE ",2022-05-27 12:01:41.153997
1271,"""PEOPLE"" ",-0.0352,"""FTX PEOPLE ",2022-05-27 12:01:41.153997
1277,"""PERP"" ",-0.3384,"""FTX PERP ",2022-05-27 12:01:41.153997
1283,"""POLIS"" ",-0.0016,"""FTX POLIS ",2022-05-27 12:01:41.153997
1289,"""PROM"" ",-0.024,"""FTX PROM ",2022-05-27 12:01:41.153997
1295,"""PUNDI"" ",-0.116,"""FTX PUNDI ",2022-05-27 12:01:41.153997
1301,"""PUNDIX"" ",-0.0168,"""FTX PUNDIX ",2022-05-27 12:01:41.153997
1305,"""QTUM"" ",-0.027042,"""Binance QTUM ",2022-05-27 12:01:41.153997
1308,"""QTUM"" ",-0.0344,"""FTX QTUM ",2022-05-27 12:01:41.153997
1314,"""RAMP"" ",-0.0704,"""FTX RAMP ",2022-05-27 12:01:41.153997
1318,"""RAY"" ",-0.030652,"""Binance RAY ",2022-05-27 12:01:41.153997
