,Crypto,Funding Rate,Exchange,date_time
178,"""ALGO"" ",-0.0048,"""FTX ALGO ",2022-05-28 20:00:58.734379
182,"""ALICE"" ",0.021982,"""Binance ALICE ",2022-05-28 20:00:58.734379
185,"""ALICE"" ",-0.0112,"""FTX ALICE ",2022-05-28 20:00:58.734379
189,"""ALPHA"" ",0.069044,"""Binance ALPHA ",2022-05-28 20:00:58.734379
192,"""ALPHA"" ",-0.0536,"""FTX ALPHA ",2022-05-28 20:00:58.734379
199,"""ALTME"" ",0.01,"""BitMEX ALTME ",2022-05-28 20:00:58.734379
205,"""ALTMEXTT"" ",1.5,"""BitMEX ALTMEXTT ",2022-05-28 20:00:58.734379
210,"""AMC"" ",0.0,"""FTX AMC ",2022-05-28 20:00:58.734379
216,"""ANC"" ",-1.4208,"""FTX ANC ",2022-05-28 20:00:58.734379
220,"""ANKR"" ",0.144693,"""Binance ANKR ",2022-05-28 20:00:58.734379
228,"""APE"" ",-0.0224,"""FTX APE ",2022-05-28 20:00:58.734379
230,"""APE"" ",0.01,"""BitMEX APE ",2022-05-28 20:00:58.734379
236,"""APET"" ",-0.0455,"""BitMEX APET ",2022-05-28 20:00:58.734379
241,"""AR"" ",-0.0104,"""FTX AR ",2022-05-28 20:00:58.734379
247,"""ASD"" ",-0.1072,"""FTX ASD ",2022-05-28 20:00:58.734379
253,"""ATLAS"" ",-0.1432,"""FTX ATLAS ",2022-05-28 20:00:58.734379
257,"""ATOM"" ",0.00242,"""Binance ATOM ",2022-05-28 20:00:58.734379
259,"""ATOM"" ",0.00719792,"""dYdX ATOM ",2022-05-28 20:00:58.734379
261,"""ATOM"" ",-0.0336,"""FTX ATOM ",2022-05-28 20:00:58.734379
267,"""AUDIO"" ",-0.0736,"""FTX AUDIO ",2022-05-28 20:00:58.734379
271,"""AVAX"" ",0.173657,"""Binance AVAX ",2022-05-28 20:00:58.734379
273,"""AVAX"" ",0.00941744,"""dYdX AVAX ",2022-05-28 20:00:58.734379
275,"""AVAX"" ",0.0024,"""FTX AVAX ",2022-05-28 20:00:58.734379
277,"""AVAX"" ",0.01,"""BitMEX AVAX ",2022-05-28 20:00:58.734379
283,"""AVAXT"" ",0.01,"""BitMEX AVAXT ",2022-05-28 20:00:58.734379
286,"""AXS"" ",0.15546,"""Binance AXS ",2022-05-28 20:00:58.734379
289,"""AXS"" ",-0.1336,"""FTX AXS ",2022-05-28 20:00:58.734379
291,"""AXS"" ",-0.0706,"""BitMEX AXS ",2022-05-28 20:00:58.734379
297,"""AXST"" ",-0.0294,"""BitMEX AXST ",2022-05-28 20:00:58.734379
302,"""BADGE"" ",0.0144,"""FTX BADGE ",2022-05-28 20:00:58.734379
308,"""BADGER"" ",-0.0288,"""FTX BADGER ",2022-05-28 20:00:58.734379
314,"""BAO"" ",0.1272,"""FTX BAO ",2022-05-28 20:00:58.734379
318,"""BAT"" ",-0.012184,"""Binance BAT ",2022-05-28 20:00:58.734379
321,"""BAT"" ",-0.0048,"""FTX BAT ",2022-05-28 20:00:58.734379
328,"""BCHT"" ",0.01,"""BitMEX BCHT ",2022-05-28 20:00:58.734379
331,"""BEL"" ",0.008452,"""Binance BEL ",2022-05-28 20:00:58.734379
339,"""BIT"" ",-0.004,"""FTX BIT ",2022-05-28 20:00:58.734379
343,"""BLZ"" ",-0.006982,"""Binance BLZ ",2022-05-28 20:00:58.734379
349,"""BNBBU"" ",0.01,"""Binance BNBBU ",2022-05-28 20:00:58.734379
358,"""BNBT"" ",0.01,"""BitMEX BNBT ",2022-05-28 20:00:58.734379
361,"""BNT"" ",0.01,"""Binance BNT ",2022-05-28 20:00:58.734379
364,"""BNT"" ",-0.0648,"""FTX BNT ",2022-05-28 20:00:58.734379
370,"""BOBA"" ",-0.0176,"""FTX BOBA ",2022-05-28 20:00:58.734379
376,"""BSV"" ",-0.0744,"""FTX BSV ",2022-05-28 20:00:58.734379
380,"""BTCBU"" ",-0.008024,"""Binance BTCBU ",2022-05-28 20:00:58.734379
386,"""BTCDO"" ",0.01,"""Binance BTCDO ",2022-05-28 20:00:58.734379
392,"""BTCST"" ",0.01,"""Binance BTCST ",2022-05-28 20:00:58.734379
398,"""BTS"" ",0.075661,"""Binance BTS ",2022-05-28 20:00:58.734379
404,"""BTT"" ",0.019598,"""Binance BTT ",2022-05-28 20:00:58.734379
407,"""BTT"" ",-0.0304,"""FTX BTT ",2022-05-28 20:00:58.734379
411,"""BZRX"" ",0.089926,"""Binance BZRX ",2022-05-28 20:00:58.734379
417,"""C98"" ",0.067425,"""Binance C98 ",2022-05-28 20:00:58.734379
420,"""C98"" ",-0.0112,"""FTX C98 ",2022-05-28 20:00:58.734379
426,"""CAKE"" ",-0.032,"""FTX CAKE ",2022-05-28 20:00:58.734379
432,"""CEL"" ",-0.048,"""FTX CEL ",2022-05-28 20:00:58.734379
437,"""CELO"" ",0.00492832,"""dYdX CELO ",2022-05-28 20:00:58.734379
439,"""CELO"" ",-0.008,"""FTX CELO ",2022-05-28 20:00:58.734379
443,"""CELR"" ",0.01,"""Binance CELR ",2022-05-28 20:00:58.734379
449,"""CHR"" ",0.01,"""Binance CHR ",2022-05-28 20:00:58.734379
452,"""CHR"" ",-0.0152,"""FTX CHR ",2022-05-28 20:00:58.734379
456,"""CHZ"" ",0.017775,"""Binance CHZ ",2022-05-28 20:00:58.734379
459,"""CHZ"" ",-0.0248,"""FTX CHZ ",2022-05-28 20:00:58.734379
465,"""CLV"" ",-0.1656,"""FTX CLV ",2022-05-28 20:00:58.734379
471,"""CONV"" ",-0.3312,"""FTX CONV ",2022-05-28 20:00:58.734379
475,"""COTI"" ",0.075909,"""Binance COTI ",2022-05-28 20:00:58.734379
483,"""CREAM"" ",-0.0824,"""FTX CREAM ",2022-05-28 20:00:58.734379
489,"""CRO"" ",-0.0504,"""FTX CRO ",2022-05-28 20:00:58.734379
493,"""CRV"" ",-0.008687,"""Binance CRV ",2022-05-28 20:00:58.734379
495,"""CRV"" ",-0.0707624,"""dYdX CRV ",2022-05-28 20:00:58.734379
497,"""CRV"" ",-0.0352,"""FTX CRV ",2022-05-28 20:00:58.734379
501,"""CTK"" ",0.01,"""Binance CTK ",2022-05-28 20:00:58.734379
507,"""CTSI"" ",0.01,"""Binance CTSI ",2022-05-28 20:00:58.734379
513,"""CVC"" ",0.01,"""Binance CVC ",2022-05-28 20:00:58.734379
516,"""CVC"" ",-0.0408,"""FTX CVC ",2022-05-28 20:00:58.734379
522,"""CVX"" ",-0.1056,"""FTX CVX ",2022-05-28 20:00:58.734379
526,"""DASH"" ",-0.019474,"""Binance DASH ",2022-05-28 20:00:58.734379
529,"""DASH"" ",-0.0152,"""FTX DASH ",2022-05-28 20:00:58.734379
535,"""DAWN"" ",-0.2488,"""FTX DAWN ",2022-05-28 20:00:58.734379
542,"""DEFIM"" ",0.01,"""BitMEX DEFIM ",2022-05-28 20:00:58.734379
548,"""DEFIMEXTT"" ",-0.322,"""BitMEX DEFIMEXTT ",2022-05-28 20:00:58.734379
551,"""DENT"" ",0.01,"""Binance DENT ",2022-05-28 20:00:58.734379
554,"""DENT"" ",-0.1976,"""FTX DENT ",2022-05-28 20:00:58.734379
558,"""DGB"" ",0.01,"""Binance DGB ",2022-05-28 20:00:58.734379
564,"""DODO"" ",0.01,"""Binance DODO ",2022-05-28 20:00:58.734379
567,"""DODO"" ",-0.072,"""FTX DODO ",2022-05-28 20:00:58.734379
571,"""DOGEB"" ",0.01,"""Binance DOGEB ",2022-05-28 20:00:58.734379
577,"""DOGEBUSD"" ",0.001836,"""Binance DOGEBUSD ",2022-05-28 20:00:58.734379
586,"""DOGET"" ",-0.0205,"""BitMEX DOGET ",2022-05-28 20:00:58.734379
592,"""DOTT"" ",0.01,"""BitMEX DOTT ",2022-05-28 20:00:58.734379
597,"""DRGN"" ",-0.0088,"""FTX DRGN ",2022-05-28 20:00:58.734379
601,"""DUSK"" ",0.008796,"""Binance DUSK ",2022-05-28 20:00:58.734379
607,"""DYDX"" ",-0.014518,"""Binance DYDX ",2022-05-28 20:00:58.734379
610,"""DYDX"" ",-0.0408,"""FTX DYDX ",2022-05-28 20:00:58.734379
616,"""EDEN"" ",0.0704,"""FTX EDEN ",2022-05-28 20:00:58.734379
620,"""EGLD"" ",-0.001675,"""Binance EGLD ",2022-05-28 20:00:58.734379
623,"""EGLD"" ",-0.024,"""FTX EGLD ",2022-05-28 20:00:58.734379
627,"""ENJ"" ",-0.044241,"""Binance ENJ ",2022-05-28 20:00:58.734379
629,"""ENJ"" ",0.00378904,"""dYdX ENJ ",2022-05-28 20:00:58.734379
631,"""ENJ"" ",-0.0368,"""FTX ENJ ",2022-05-28 20:00:58.734379
635,"""ENS"" ",-0.023164,"""Binance ENS ",2022-05-28 20:00:58.734379
638,"""ENS"" ",-0.0304,"""FTX ENS ",2022-05-28 20:00:58.734379
645,"""EOST"" ",0.01,"""BitMEX EOST ",2022-05-28 20:00:58.734379
648,"""ETHBU"" ",0.003812,"""Binance ETHBU ",2022-05-28 20:00:58.734379
654,"""ETHBUSD"" ",0.01,"""Binance ETHBUSD ",2022-05-28 20:00:58.734379
663,"""ETHT"" ",0.01,"""BitMEX ETHT ",2022-05-28 20:00:58.734379
668,"""FIDA"" ",-0.1344,"""FTX FIDA ",2022-05-28 20:00:58.734379
672,"""FIL"" ",-0.018745,"""Binance FIL ",2022-05-28 20:00:58.734379
674,"""FIL"" ",-0.00478968,"""dYdX FIL ",2022-05-28 20:00:58.734379
676,"""FIL"" ",-0.0336,"""FTX FIL ",2022-05-28 20:00:58.734379
683,"""FILT"" ",0.0644,"""BitMEX FILT ",2022-05-28 20:00:58.734379
686,"""FLM"" ",0.01,"""Binance FLM ",2022-05-28 20:00:58.734379
689,"""FLM"" ",-0.0184,"""FTX FLM ",2022-05-28 20:00:58.734379
693,"""FLOW"" ",-0.037701,"""Binance FLOW ",2022-05-28 20:00:58.734379
696,"""FLOW"" ",-0.0256,"""FTX FLOW ",2022-05-28 20:00:58.734379
700,"""FTM"" ",-0.012073,"""Binance FTM ",2022-05-28 20:00:58.734379
703,"""FTM"" ",-0.0152,"""FTX FTM ",2022-05-28 20:00:58.734379
707,"""FTMBUSD"" ",0.000991,"""Binance FTMBUSD ",2022-05-28 20:00:58.734379
716,"""FTMT"" ",0.01,"""BitMEX FTMT ",2022-05-28 20:00:58.734379
719,"""FTT"" ",0.008403,"""Binance FTT ",2022-05-28 20:00:58.734379
722,"""FTT"" ",-0.0112,"""FTX FTT ",2022-05-28 20:00:58.734379
726,"""FTTBU"" ",0.01,"""Binance FTTBU ",2022-05-28 20:00:58.734379
732,"""FTTBUSD"" ",0.01,"""Binance FTTBUSD ",2022-05-28 20:00:58.734379
740,"""FXS"" ",-0.0008,"""FTX FXS ",2022-05-28 20:00:58.734379
744,"""GAL"" ",-0.030158,"""Binance GAL ",2022-05-28 20:00:58.734379
747,"""GAL"" ",-0.036,"""FTX GAL ",2022-05-28 20:00:58.734379
749,"""GAL"" ",-0.3634,"""BitMEX GAL ",2022-05-28 20:00:58.734379
752,"""GALA"" ",-0.020376,"""Binance GALA ",2022-05-28 20:00:58.734379
755,"""GALA"" ",-0.0152,"""FTX GALA ",2022-05-28 20:00:58.734379
759,"""GALABUSD"" ",-0.012687,"""Binance GALABUSD ",2022-05-28 20:00:58.734379
765,"""GALBUSD"" ",-0.029752,"""Binance GALBUSD ",2022-05-28 20:00:58.734379
774,"""GALT"" ",0.01,"""BitMEX GALT ",2022-05-28 20:00:58.734379
779,"""GLMR"" ",-0.1096,"""FTX GLMR ",2022-05-28 20:00:58.734379
783,"""GMT"" ",-0.244967,"""Binance GMT ",2022-05-28 20:00:58.734379
786,"""GMT"" ",-0.176,"""FTX GMT ",2022-05-28 20:00:58.734379
788,"""GMT"" ",-0.1808,"""BitMEX GMT ",2022-05-28 20:00:58.734379
791,"""GMTBUSD"" ",-0.250034,"""Binance GMTBUSD ",2022-05-28 20:00:58.734379
800,"""GMTT"" ",-0.3268,"""BitMEX GMTT ",2022-05-28 20:00:58.734379
803,"""GRT"" ",-0.008231,"""Binance GRT ",2022-05-28 20:00:58.734379
806,"""GRT"" ",-0.012,"""FTX GRT ",2022-05-28 20:00:58.734379
812,"""GST"" ",-1.2024,"""FTX GST ",2022-05-28 20:00:58.734379
816,"""GTC"" ",0.003414,"""Binance GTC ",2022-05-28 20:00:58.734379
822,"""HBAR"" ",-0.001264,"""Binance HBAR ",2022-05-28 20:00:58.734379
825,"""HBAR"" ",0.0088,"""FTX HBAR ",2022-05-28 20:00:58.734379
829,"""HNT"" ",-0.005873,"""Binance HNT ",2022-05-28 20:00:58.734379
832,"""HNT"" ",-0.0408,"""FTX HNT ",2022-05-28 20:00:58.734379
838,"""HOLY"" ",-0.4496,"""FTX HOLY ",2022-05-28 20:00:58.734379
842,"""HOT"" ",0.01,"""Binance HOT ",2022-05-28 20:00:58.734379
845,"""HOT"" ",0.0016,"""FTX HOT ",2022-05-28 20:00:58.734379
851,"""HT"" ",-0.0408,"""FTX HT ",2022-05-28 20:00:58.734379
857,"""HUM"" ",-0.3544,"""FTX HUM ",2022-05-28 20:00:58.734379
861,"""ICP"" ",-0.00455,"""Binance ICP ",2022-05-28 20:00:58.734379
863,"""ICP"" ",0.00659872,"""dYdX ICP ",2022-05-28 20:00:58.734379
865,"""ICP"" ",-0.008,"""FTX ICP ",2022-05-28 20:00:58.734379
869,"""ICX"" ",-0.021792,"""Binance ICX ",2022-05-28 20:00:58.734379
872,"""ICX"" ",-0.0136,"""FTX ICX ",2022-05-28 20:00:58.734379
876,"""IMX"" ",-0.021208,"""Binance IMX ",2022-05-28 20:00:58.734379
879,"""IMX"" ",-0.0104,"""FTX IMX ",2022-05-28 20:00:58.734379
883,"""IOST"" ",-0.003655,"""Binance IOST ",2022-05-28 20:00:58.734379
886,"""IOST"" ",-0.0192,"""FTX IOST ",2022-05-28 20:00:58.734379
890,"""IOTA"" ",-0.006382,"""Binance IOTA ",2022-05-28 20:00:58.734379
893,"""IOTA"" ",-0.0016,"""FTX IOTA ",2022-05-28 20:00:58.734379
897,"""IOTX"" ",-0.002733,"""Binance IOTX ",2022-05-28 20:00:58.734379
903,"""JASMY"" ",0.01,"""Binance JASMY ",2022-05-28 20:00:58.734379
906,"""JASMY"" ",-0.0088,"""FTX JASMY ",2022-05-28 20:00:58.734379
912,"""KBTT"" ",0.0632,"""FTX KBTT ",2022-05-28 20:00:58.734379
916,"""KEEP"" ",0.01,"""Binance KEEP ",2022-05-28 20:00:58.734379
924,"""KIN"" ",-0.0416,"""FTX KIN ",2022-05-28 20:00:58.734379
928,"""KLAY"" ",-0.003071,"""Binance KLAY ",2022-05-28 20:00:58.734379
936,"""KSHIB"" ",-0.0344,"""FTX KSHIB ",2022-05-28 20:00:58.734379
940,"""KSM"" ",-0.020699,"""Binance KSM ",2022-05-28 20:00:58.734379
943,"""KSM"" ",-0.0056,"""FTX KSM ",2022-05-28 20:00:58.734379
949,"""KSOS"" ",-0.0056,"""FTX KSOS ",2022-05-28 20:00:58.734379
953,"""LEND"" ",0.01,"""Binance LEND ",2022-05-28 20:00:58.734379
956,"""LEND"" ",0.004,"""FTX LEND ",2022-05-28 20:00:58.734379
962,"""LEO"" ",-0.1064,"""FTX LEO ",2022-05-28 20:00:58.734379
966,"""LINA"" ",0.01,"""Binance LINA ",2022-05-28 20:00:58.734379
969,"""LINA"" ",-0.1176,"""FTX LINA ",2022-05-28 20:00:58.734379
976,"""LINKT"" ",0.01,"""BitMEX LINKT ",2022-05-28 20:00:58.734379
979,"""LIT"" ",0.01,"""Binance LIT ",2022-05-28 20:00:58.734379
987,"""LOOKS"" ",-0.0152,"""FTX LOOKS ",2022-05-28 20:00:58.734379
991,"""LPT"" ",-0.005853,"""Binance LPT ",2022-05-28 20:00:58.734379
997,"""LRC"" ",-0.039415,"""Binance LRC ",2022-05-28 20:00:58.734379
1000,"""LRC"" ",-0.0392,"""FTX LRC ",2022-05-28 20:00:58.734379
1007,"""LTCT"" ",-0.0271,"""BitMEX LTCT ",2022-05-28 20:00:58.734379
1010,"""LUNA"" ",0.01,"""Binance LUNA ",2022-05-28 20:00:58.734379
1012,"""LUNA"" ",0.0,"""dYdX LUNA ",2022-05-28 20:00:58.734379
1014,"""LUNA"" ",-14.4832,"""FTX LUNA ",2022-05-28 20:00:58.734379
1016,"""LUNA"" ",1.875,"""BitMEX LUNA ",2022-05-28 20:00:58.734379
1019,"""LUNABUSD"" ",-2.499998,"""Binance LUNABUSD ",2022-05-28 20:00:58.734379
1028,"""LUNAT"" ",1.875,"""BitMEX LUNAT ",2022-05-28 20:00:58.734379
1031,"""MANA"" ",-0.017288,"""Binance MANA ",2022-05-28 20:00:58.734379
1034,"""MANA"" ",-0.0224,"""FTX MANA ",2022-05-28 20:00:58.734379
1041,"""MANAT"" ",0.01,"""BitMEX MANAT ",2022-05-28 20:00:58.734379
1046,"""MAPS"" ",0.0592,"""FTX MAPS ",2022-05-28 20:00:58.734379
1050,"""MASK"" ",-0.024095,"""Binance MASK ",2022-05-28 20:00:58.734379
1056,"""MATIC"" ",-0.011457,"""Binance MATIC ",2022-05-28 20:00:58.734379
1058,"""MATIC"" ",0.0033004,"""dYdX MATIC ",2022-05-28 20:00:58.734379
1060,"""MATIC"" ",-0.0152,"""FTX MATIC ",2022-05-28 20:00:58.734379
1062,"""MATIC"" ",0.01,"""BitMEX MATIC ",2022-05-28 20:00:58.734379
1068,"""MATICT"" ",0.01,"""BitMEX MATICT ",2022-05-28 20:00:58.734379
1073,"""MCB"" ",0.172,"""FTX MCB ",2022-05-28 20:00:58.734379
1079,"""MEDIA"" ",-0.1128,"""FTX MEDIA ",2022-05-28 20:00:58.734379
1085,"""MER"" ",0.044,"""FTX MER ",2022-05-28 20:00:58.734379
1092,"""METAM"" ",0.01,"""BitMEX METAM ",2022-05-28 20:00:58.734379
1098,"""METAMEXTT"" ",-0.0122,"""BitMEX METAMEXTT ",2022-05-28 20:00:58.734379
1103,"""MINA"" ",-0.1824,"""FTX MINA ",2022-05-28 20:00:58.734379
1107,"""MKR"" ",-0.002886,"""Binance MKR ",2022-05-28 20:00:58.734379
1109,"""MKR"" ",0.00977872,"""dYdX MKR ",2022-05-28 20:00:58.734379
1111,"""MKR"" ",-0.0096,"""FTX MKR ",2022-05-28 20:00:58.734379
1117,"""MNGO"" ",0.0208,"""FTX MNGO ",2022-05-28 20:00:58.734379
1123,"""MOB"" ",-0.0216,"""FTX MOB ",2022-05-28 20:00:58.734379
1127,"""MTL"" ",-0.097639,"""Binance MTL ",2022-05-28 20:00:58.734379
1130,"""MTL"" ",-0.0992,"""FTX MTL ",2022-05-28 20:00:58.734379
1136,"""MVDA1"" ",-0.004,"""FTX MVDA1 ",2022-05-28 20:00:58.734379
1142,"""MVDA10"" ",0.06,"""FTX MVDA10 ",2022-05-28 20:00:58.734379
1148,"""MVDA2"" ",-0.0272,"""FTX MVDA2 ",2022-05-28 20:00:58.734379
1154,"""MVDA25"" ",0.0336,"""FTX MVDA25 ",2022-05-28 20:00:58.734379
1158,"""NEAR"" ",-0.018241,"""Binance NEAR ",2022-05-28 20:00:58.734379
1160,"""NEAR"" ",-0.11852704,"""dYdX NEAR ",2022-05-28 20:00:58.734379
1162,"""NEAR"" ",-0.0064,"""FTX NEAR ",2022-05-28 20:00:58.734379
1164,"""NEAR"" ",0.01,"""BitMEX NEAR ",2022-05-28 20:00:58.734379
1167,"""NEARBUSD"" ",-0.052119,"""Binance NEARBUSD ",2022-05-28 20:00:58.734379
1176,"""NEART"" ",0.01,"""BitMEX NEART ",2022-05-28 20:00:58.734379
1179,"""NEO"" ",-0.018444,"""Binance NEO ",2022-05-28 20:00:58.734379
1182,"""NEO"" ",-0.0136,"""FTX NEO ",2022-05-28 20:00:58.734379
1186,"""NKN"" ",0.01,"""Binance NKN ",2022-05-28 20:00:58.734379
1194,"""NPXS"" ",-3.1072,"""FTX NPXS ",2022-05-28 20:00:58.734379
1198,"""NU"" ",-0.231514,"""Binance NU ",2022-05-28 20:00:58.734379
1204,"""OCEAN"" ",0.000472,"""Binance OCEAN ",2022-05-28 20:00:58.734379
1210,"""OGN"" ",-0.017792,"""Binance OGN ",2022-05-28 20:00:58.734379
1218,"""OKB"" ",-0.0088,"""FTX OKB ",2022-05-28 20:00:58.734379
1222,"""OMG"" ",0.01,"""Binance OMG ",2022-05-28 20:00:58.734379
1225,"""OMG"" ",-0.0048,"""FTX OMG ",2022-05-28 20:00:58.734379
1229,"""ONE"" ",-0.009399,"""Binance ONE ",2022-05-28 20:00:58.734379
1232,"""ONE"" ",-0.0336,"""FTX ONE ",2022-05-28 20:00:58.734379
1236,"""ONT"" ",0.009293,"""Binance ONT ",2022-05-28 20:00:58.734379
1239,"""ONT"" ",-0.0168,"""FTX ONT ",2022-05-28 20:00:58.734379
1245,"""ORBS"" ",0.0064,"""FTX ORBS ",2022-05-28 20:00:58.734379
1251,"""OXY"" ",-0.0432,"""FTX OXY ",2022-05-28 20:00:58.734379
1257,"""PAXG"" ",0.0056,"""FTX PAXG ",2022-05-28 20:00:58.734379
1261,"""PEOPL"" ",0.01,"""Binance PEOPL ",2022-05-28 20:00:58.734379
1264,"""PEOPL"" ",-0.0072,"""FTX PEOPL ",2022-05-28 20:00:58.734379
1268,"""PEOPLE"" ",-0.075403,"""Binance PEOPLE ",2022-05-28 20:00:58.734379
1271,"""PEOPLE"" ",-0.0128,"""FTX PEOPLE ",2022-05-28 20:00:58.734379
1277,"""PERP"" ",-0.34,"""FTX PERP ",2022-05-28 20:00:58.734379
1283,"""POLIS"" ",0.0,"""FTX POLIS ",2022-05-28 20:00:58.734379
1289,"""PROM"" ",0.0968,"""FTX PROM ",2022-05-28 20:00:58.734379
1295,"""PUNDI"" ",-0.116,"""FTX PUNDI ",2022-05-28 20:00:58.734379
1301,"""PUNDIX"" ",-0.0656,"""FTX PUNDIX ",2022-05-28 20:00:58.734379
1305,"""QTUM"" ",-0.001867,"""Binance QTUM ",2022-05-28 20:00:58.734379
1308,"""QTUM"" ",-0.0048,"""FTX QTUM ",2022-05-28 20:00:58.734379
1314,"""RAMP"" ",-0.0272,"""FTX RAMP ",2022-05-28 20:00:58.734379
1318,"""RAY"" ",0.002946,"""Binance RAY ",2022-05-28 20:00:58.734379
