,Crypto,Funding Rate,Exchange,date_time
297,"""AXST"" ",-0.0294,"""BitMEX AXST ",2022-05-28 12:00:55.072416
302,"""BADGE"" ",0.0144,"""FTX BADGE ",2022-05-28 12:00:55.072416
308,"""BADGER"" ",-0.0824,"""FTX BADGER ",2022-05-28 12:00:55.072416
314,"""BAO"" ",0.3184,"""FTX BAO ",2022-05-28 12:00:55.072416
318,"""BAT"" ",-0.012184,"""Binance BAT ",2022-05-28 12:00:55.072416
321,"""BAT"" ",-0.0088,"""FTX BAT ",2022-05-28 12:00:55.072416
328,"""BCHT"" ",0.01,"""BitMEX BCHT ",2022-05-28 12:00:55.072416
331,"""BEL"" ",0.008452,"""Binance BEL ",2022-05-28 12:00:55.072416
339,"""BIT"" ",-0.0072,"""FTX BIT ",2022-05-28 12:00:55.072416
343,"""BLZ"" ",-0.006982,"""Binance BLZ ",2022-05-28 12:00:55.072416
349,"""BNBBU"" ",0.01,"""Binance BNBBU ",2022-05-28 12:00:55.072416
358,"""BNBT"" ",0.01,"""BitMEX BNBT ",2022-05-28 12:00:55.072416
361,"""BNT"" ",0.01,"""Binance BNT ",2022-05-28 12:00:55.072416
364,"""BNT"" ",-0.1496,"""FTX BNT ",2022-05-28 12:00:55.072416
370,"""BOBA"" ",-0.0976,"""FTX BOBA ",2022-05-28 12:00:55.072416
376,"""BSV"" ",-0.0384,"""FTX BSV ",2022-05-28 12:00:55.072416
380,"""BTCBU"" ",-0.008024,"""Binance BTCBU ",2022-05-28 12:00:55.072416
386,"""BTCDO"" ",0.01,"""Binance BTCDO ",2022-05-28 12:00:55.072416
392,"""BTCST"" ",0.01,"""Binance BTCST ",2022-05-28 12:00:55.072416
398,"""BTS"" ",0.075661,"""Binance BTS ",2022-05-28 12:00:55.072416
404,"""BTT"" ",0.019598,"""Binance BTT ",2022-05-28 12:00:55.072416
407,"""BTT"" ",-0.0728,"""FTX BTT ",2022-05-28 12:00:55.072416
411,"""BZRX"" ",0.089926,"""Binance BZRX ",2022-05-28 12:00:55.072416
417,"""C98"" ",0.067425,"""Binance C98 ",2022-05-28 12:00:55.072416
420,"""C98"" ",-0.0288,"""FTX C98 ",2022-05-28 12:00:55.072416
426,"""CAKE"" ",-0.0344,"""FTX CAKE ",2022-05-28 12:00:55.072416
432,"""CEL"" ",-0.1192,"""FTX CEL ",2022-05-28 12:00:55.072416
437,"""CELO"" ",0.01,"""dYdX CELO ",2022-05-28 12:00:55.072416
439,"""CELO"" ",-0.0088,"""FTX CELO ",2022-05-28 12:00:55.072416
443,"""CELR"" ",0.01,"""Binance CELR ",2022-05-28 12:00:55.072416
449,"""CHR"" ",0.01,"""Binance CHR ",2022-05-28 12:00:55.072416
452,"""CHR"" ",-0.0304,"""FTX CHR ",2022-05-28 12:00:55.072416
456,"""CHZ"" ",0.017775,"""Binance CHZ ",2022-05-28 12:00:55.072416
459,"""CHZ"" ",-0.0192,"""FTX CHZ ",2022-05-28 12:00:55.072416
465,"""CLV"" ",-0.1616,"""FTX CLV ",2022-05-28 12:00:55.072416
471,"""CONV"" ",-0.0824,"""FTX CONV ",2022-05-28 12:00:55.072416
475,"""COTI"" ",0.075909,"""Binance COTI ",2022-05-28 12:00:55.072416
483,"""CREAM"" ",-0.0096,"""FTX CREAM ",2022-05-28 12:00:55.072416
489,"""CRO"" ",-0.0832,"""FTX CRO ",2022-05-28 12:00:55.072416
493,"""CRV"" ",-0.008687,"""Binance CRV ",2022-05-28 12:00:55.072416
495,"""CRV"" ",-0.02231016,"""dYdX CRV ",2022-05-28 12:00:55.072416
497,"""CRV"" ",-0.004,"""FTX CRV ",2022-05-28 12:00:55.072416
501,"""CTK"" ",0.01,"""Binance CTK ",2022-05-28 12:00:55.072416
507,"""CTSI"" ",0.01,"""Binance CTSI ",2022-05-28 12:00:55.072416
513,"""CVC"" ",0.01,"""Binance CVC ",2022-05-28 12:00:55.072416
516,"""CVC"" ",-0.044,"""FTX CVC ",2022-05-28 12:00:55.072416
522,"""CVX"" ",-0.0768,"""FTX CVX ",2022-05-28 12:00:55.072416
526,"""DASH"" ",-0.019474,"""Binance DASH ",2022-05-28 12:00:55.072416
529,"""DASH"" ",-0.0224,"""FTX DASH ",2022-05-28 12:00:55.072416
535,"""DAWN"" ",-0.1664,"""FTX DAWN ",2022-05-28 12:00:55.072416
542,"""DEFIM"" ",0.01,"""BitMEX DEFIM ",2022-05-28 12:00:55.072416
548,"""DEFIMEXTT"" ",-0.4214,"""BitMEX DEFIMEXTT ",2022-05-28 12:00:55.072416
551,"""DENT"" ",0.01,"""Binance DENT ",2022-05-28 12:00:55.072416
554,"""DENT"" ",-0.0472,"""FTX DENT ",2022-05-28 12:00:55.072416
558,"""DGB"" ",0.01,"""Binance DGB ",2022-05-28 12:00:55.072416
564,"""DODO"" ",0.01,"""Binance DODO ",2022-05-28 12:00:55.072416
567,"""DODO"" ",-0.0256,"""FTX DODO ",2022-05-28 12:00:55.072416
571,"""DOGEB"" ",0.01,"""Binance DOGEB ",2022-05-28 12:00:55.072416
577,"""DOGEBUSD"" ",0.001836,"""Binance DOGEBUSD ",2022-05-28 12:00:55.072416
586,"""DOGET"" ",-0.0082,"""BitMEX DOGET ",2022-05-28 12:00:55.072416
592,"""DOTT"" ",0.01,"""BitMEX DOTT ",2022-05-28 12:00:55.072416
597,"""DRGN"" ",-0.0096,"""FTX DRGN ",2022-05-28 12:00:55.072416
601,"""DUSK"" ",0.008796,"""Binance DUSK ",2022-05-28 12:00:55.072416
607,"""DYDX"" ",-0.014518,"""Binance DYDX ",2022-05-28 12:00:55.072416
610,"""DYDX"" ",-0.0408,"""FTX DYDX ",2022-05-28 12:00:55.072416
616,"""EDEN"" ",-0.0176,"""FTX EDEN ",2022-05-28 12:00:55.072416
620,"""EGLD"" ",0.003331,"""Binance EGLD ",2022-05-28 12:00:55.072416
623,"""EGLD"" ",-0.0112,"""FTX EGLD ",2022-05-28 12:00:55.072416
627,"""ENJ"" ",-0.022009,"""Binance ENJ ",2022-05-28 12:00:55.072416
629,"""ENJ"" ",0.0099008,"""dYdX ENJ ",2022-05-28 12:00:55.072416
631,"""ENJ"" ",-0.024,"""FTX ENJ ",2022-05-28 12:00:55.072416
635,"""ENS"" ",-0.023492,"""Binance ENS ",2022-05-28 12:00:55.072416
638,"""ENS"" ",-0.0104,"""FTX ENS ",2022-05-28 12:00:55.072416
645,"""EOST"" ",0.01,"""BitMEX EOST ",2022-05-28 12:00:55.072416
648,"""ETHBU"" ",0.003812,"""Binance ETHBU ",2022-05-28 12:00:55.072416
654,"""ETHBUSD"" ",0.01,"""Binance ETHBUSD ",2022-05-28 12:00:55.072416
663,"""ETHT"" ",0.01,"""BitMEX ETHT ",2022-05-28 12:00:55.072416
668,"""FIDA"" ",-0.0704,"""FTX FIDA ",2022-05-28 12:00:55.072416
672,"""FIL"" ",-0.035139,"""Binance FIL ",2022-05-28 12:00:55.072416
674,"""FIL"" ",0.00205768,"""dYdX FIL ",2022-05-28 12:00:55.072416
676,"""FIL"" ",-0.0152,"""FTX FIL ",2022-05-28 12:00:55.072416
683,"""FILT"" ",0.0644,"""BitMEX FILT ",2022-05-28 12:00:55.072416
686,"""FLM"" ",0.005081,"""Binance FLM ",2022-05-28 12:00:55.072416
689,"""FLM"" ",-0.0056,"""FTX FLM ",2022-05-28 12:00:55.072416
693,"""FLOW"" ",-0.048127,"""Binance FLOW ",2022-05-28 12:00:55.072416
696,"""FLOW"" ",-0.0248,"""FTX FLOW ",2022-05-28 12:00:55.072416
700,"""FTM"" ",-0.005992,"""Binance FTM ",2022-05-28 12:00:55.072416
703,"""FTM"" ",-0.0192,"""FTX FTM ",2022-05-28 12:00:55.072416
707,"""FTMBUSD"" ",0.01,"""Binance FTMBUSD ",2022-05-28 12:00:55.072416
716,"""FTMT"" ",0.01,"""BitMEX FTMT ",2022-05-28 12:00:55.072416
719,"""FTT"" ",-0.0039,"""Binance FTT ",2022-05-28 12:00:55.072416
722,"""FTT"" ",-0.0112,"""FTX FTT ",2022-05-28 12:00:55.072416
726,"""FTTBU"" ",0.01,"""Binance FTTBU ",2022-05-28 12:00:55.072416
732,"""FTTBUSD"" ",0.01,"""Binance FTTBUSD ",2022-05-28 12:00:55.072416
740,"""FXS"" ",-0.0336,"""FTX FXS ",2022-05-28 12:00:55.072416
744,"""GAL"" ",-0.007547,"""Binance GAL ",2022-05-28 12:00:55.072416
747,"""GAL"" ",-0.0152,"""FTX GAL ",2022-05-28 12:00:55.072416
749,"""GAL"" ",-0.418,"""BitMEX GAL ",2022-05-28 12:00:55.072416
752,"""GALA"" ",-0.017605,"""Binance GALA ",2022-05-28 12:00:55.072416
755,"""GALA"" ",-0.0224,"""FTX GALA ",2022-05-28 12:00:55.072416
759,"""GALABUSD"" ",-0.009597,"""Binance GALABUSD ",2022-05-28 12:00:55.072416
765,"""GALBUSD"" ",0.000427,"""Binance GALBUSD ",2022-05-28 12:00:55.072416
774,"""GALT"" ",0.01,"""BitMEX GALT ",2022-05-28 12:00:55.072416
779,"""GLMR"" ",-0.0896,"""FTX GLMR ",2022-05-28 12:00:55.072416
783,"""GMT"" ",-0.323202,"""Binance GMT ",2022-05-28 12:00:55.072416
786,"""GMT"" ",-0.2416,"""FTX GMT ",2022-05-28 12:00:55.072416
788,"""GMT"" ",-0.2309,"""BitMEX GMT ",2022-05-28 12:00:55.072416
791,"""GMTBUSD"" ",-0.313564,"""Binance GMTBUSD ",2022-05-28 12:00:55.072416
800,"""GMTT"" ",-0.3786,"""BitMEX GMTT ",2022-05-28 12:00:55.072416
803,"""GRT"" ",0.000839,"""Binance GRT ",2022-05-28 12:00:55.072416
806,"""GRT"" ",-0.0096,"""FTX GRT ",2022-05-28 12:00:55.072416
812,"""GST"" ",-0.8608,"""FTX GST ",2022-05-28 12:00:55.072416
816,"""GTC"" ",-0.010516,"""Binance GTC ",2022-05-28 12:00:55.072416
822,"""HBAR"" ",0.003479,"""Binance HBAR ",2022-05-28 12:00:55.072416
825,"""HBAR"" ",-0.0168,"""FTX HBAR ",2022-05-28 12:00:55.072416
829,"""HNT"" ",-0.035786,"""Binance HNT ",2022-05-28 12:00:55.072416
832,"""HNT"" ",-0.02,"""FTX HNT ",2022-05-28 12:00:55.072416
838,"""HOLY"" ",-0.5032,"""FTX HOLY ",2022-05-28 12:00:55.072416
842,"""HOT"" ",-0.003123,"""Binance HOT ",2022-05-28 12:00:55.072416
845,"""HOT"" ",-0.0184,"""FTX HOT ",2022-05-28 12:00:55.072416
851,"""HT"" ",-0.0376,"""FTX HT ",2022-05-28 12:00:55.072416
857,"""HUM"" ",-0.5712,"""FTX HUM ",2022-05-28 12:00:55.072416
861,"""ICP"" ",-0.003752,"""Binance ICP ",2022-05-28 12:00:55.072416
863,"""ICP"" ",0.01,"""dYdX ICP ",2022-05-28 12:00:55.072416
865,"""ICP"" ",-0.0352,"""FTX ICP ",2022-05-28 12:00:55.072416
869,"""ICX"" ",-0.015138,"""Binance ICX ",2022-05-28 12:00:55.072416
872,"""ICX"" ",-0.0128,"""FTX ICX ",2022-05-28 12:00:55.072416
876,"""IMX"" ",-0.0356,"""Binance IMX ",2022-05-28 12:00:55.072416
879,"""IMX"" ",-0.0208,"""FTX IMX ",2022-05-28 12:00:55.072416
883,"""IOST"" ",-0.007599,"""Binance IOST ",2022-05-28 12:00:55.072416
886,"""IOST"" ",-0.028,"""FTX IOST ",2022-05-28 12:00:55.072416
890,"""IOTA"" ",-0.013581,"""Binance IOTA ",2022-05-28 12:00:55.072416
893,"""IOTA"" ",-0.0152,"""FTX IOTA ",2022-05-28 12:00:55.072416
897,"""IOTX"" ",-0.003116,"""Binance IOTX ",2022-05-28 12:00:55.072416
903,"""JASMY"" ",-0.032141,"""Binance JASMY ",2022-05-28 12:00:55.072416
906,"""JASMY"" ",-0.0112,"""FTX JASMY ",2022-05-28 12:00:55.072416
912,"""KBTT"" ",0.0392,"""FTX KBTT ",2022-05-28 12:00:55.072416
916,"""KEEP"" ",0.01,"""Binance KEEP ",2022-05-28 12:00:55.072416
924,"""KIN"" ",-0.0696,"""FTX KIN ",2022-05-28 12:00:55.072416
928,"""KLAY"" ",-0.040094,"""Binance KLAY ",2022-05-28 12:00:55.072416
936,"""KSHIB"" ",-0.0296,"""FTX KSHIB ",2022-05-28 12:00:55.072416
940,"""KSM"" ",-0.019418,"""Binance KSM ",2022-05-28 12:00:55.072416
943,"""KSM"" ",-0.016,"""FTX KSM ",2022-05-28 12:00:55.072416
949,"""KSOS"" ",0.064,"""FTX KSOS ",2022-05-28 12:00:55.072416
953,"""LEND"" ",0.01,"""Binance LEND ",2022-05-28 12:00:55.072416
956,"""LEND"" ",0.004,"""FTX LEND ",2022-05-28 12:00:55.072416
962,"""LEO"" ",-0.136,"""FTX LEO ",2022-05-28 12:00:55.072416
966,"""LINA"" ",0.01,"""Binance LINA ",2022-05-28 12:00:55.072416
969,"""LINA"" ",-0.0616,"""FTX LINA ",2022-05-28 12:00:55.072416
976,"""LINKT"" ",0.01,"""BitMEX LINKT ",2022-05-28 12:00:55.072416
979,"""LIT"" ",-0.016401,"""Binance LIT ",2022-05-28 12:00:55.072416
987,"""LOOKS"" ",0.0024,"""FTX LOOKS ",2022-05-28 12:00:55.072416
991,"""LPT"" ",-0.021334,"""Binance LPT ",2022-05-28 12:00:55.072416
997,"""LRC"" ",-0.025238,"""Binance LRC ",2022-05-28 12:00:55.072416
1000,"""LRC"" ",-0.0304,"""FTX LRC ",2022-05-28 12:00:55.072416
1007,"""LTCT"" ",-0.0311,"""BitMEX LTCT ",2022-05-28 12:00:55.072416
1010,"""LUNA"" ",0.01,"""Binance LUNA ",2022-05-28 12:00:55.072416
1012,"""LUNA"" ",0.0,"""dYdX LUNA ",2022-05-28 12:00:55.072416
1014,"""LUNA"" ",-14.4832,"""FTX LUNA ",2022-05-28 12:00:55.072416
1016,"""LUNA"" ",1.875,"""BitMEX LUNA ",2022-05-28 12:00:55.072416
1019,"""LUNABUSD"" ",-2.499998,"""Binance LUNABUSD ",2022-05-28 12:00:55.072416
1028,"""LUNAT"" ",1.875,"""BitMEX LUNAT ",2022-05-28 12:00:55.072416
1031,"""MANA"" ",-0.027907,"""Binance MANA ",2022-05-28 12:00:55.072416
1034,"""MANA"" ",-0.016,"""FTX MANA ",2022-05-28 12:00:55.072416
1041,"""MANAT"" ",0.01,"""BitMEX MANAT ",2022-05-28 12:00:55.072416
1046,"""MAPS"" ",0.0992,"""FTX MAPS ",2022-05-28 12:00:55.072416
1050,"""MASK"" ",-0.024594,"""Binance MASK ",2022-05-28 12:00:55.072416
1056,"""MATIC"" ",-0.019106,"""Binance MATIC ",2022-05-28 12:00:55.072416
1058,"""MATIC"" ",0.0081656,"""dYdX MATIC ",2022-05-28 12:00:55.072416
1060,"""MATIC"" ",-0.0224,"""FTX MATIC ",2022-05-28 12:00:55.072416
1062,"""MATIC"" ",0.01,"""BitMEX MATIC ",2022-05-28 12:00:55.072416
1068,"""MATICT"" ",0.01,"""BitMEX MATICT ",2022-05-28 12:00:55.072416
1073,"""MCB"" ",0.028,"""FTX MCB ",2022-05-28 12:00:55.072416
1079,"""MEDIA"" ",-0.1632,"""FTX MEDIA ",2022-05-28 12:00:55.072416
1085,"""MER"" ",0.0568,"""FTX MER ",2022-05-28 12:00:55.072416
1092,"""METAM"" ",0.01,"""BitMEX METAM ",2022-05-28 12:00:55.072416
1098,"""METAMEXTT"" ",-0.0623,"""BitMEX METAMEXTT ",2022-05-28 12:00:55.072416
1103,"""MINA"" ",-0.2296,"""FTX MINA ",2022-05-28 12:00:55.072416
1107,"""MKR"" ",-0.005035,"""Binance MKR ",2022-05-28 12:00:55.072416
1109,"""MKR"" ",0.01,"""dYdX MKR ",2022-05-28 12:00:55.072416
1111,"""MKR"" ",-0.0056,"""FTX MKR ",2022-05-28 12:00:55.072416
1117,"""MNGO"" ",0.0408,"""FTX MNGO ",2022-05-28 12:00:55.072416
1123,"""MOB"" ",-0.02,"""FTX MOB ",2022-05-28 12:00:55.072416
1127,"""MTL"" ",-0.12183,"""Binance MTL ",2022-05-28 12:00:55.072416
1130,"""MTL"" ",-0.0856,"""FTX MTL ",2022-05-28 12:00:55.072416
1136,"""MVDA1"" ",-0.004,"""FTX MVDA1 ",2022-05-28 12:00:55.072416
1142,"""MVDA10"" ",0.0208,"""FTX MVDA10 ",2022-05-28 12:00:55.072416
1148,"""MVDA2"" ",-0.0272,"""FTX MVDA2 ",2022-05-28 12:00:55.072416
1154,"""MVDA25"" ",0.0264,"""FTX MVDA25 ",2022-05-28 12:00:55.072416
1158,"""NEAR"" ",-0.04041,"""Binance NEAR ",2022-05-28 12:00:55.072416
1160,"""NEAR"" ",-0.02206536,"""dYdX NEAR ",2022-05-28 12:00:55.072416
1162,"""NEAR"" ",-0.0216,"""FTX NEAR ",2022-05-28 12:00:55.072416
1164,"""NEAR"" ",0.01,"""BitMEX NEAR ",2022-05-28 12:00:55.072416
1167,"""NEARBUSD"" ",-0.056527,"""Binance NEARBUSD ",2022-05-28 12:00:55.072416
1176,"""NEART"" ",0.01,"""BitMEX NEART ",2022-05-28 12:00:55.072416
1179,"""NEO"" ",-0.016149,"""Binance NEO ",2022-05-28 12:00:55.072416
1182,"""NEO"" ",-0.0256,"""FTX NEO ",2022-05-28 12:00:55.072416
1186,"""NKN"" ",-0.022126,"""Binance NKN ",2022-05-28 12:00:55.072416
1194,"""NPXS"" ",-3.1072,"""FTX NPXS ",2022-05-28 12:00:55.072416
1198,"""NU"" ",-0.231514,"""Binance NU ",2022-05-28 12:00:55.072416
1204,"""OCEAN"" ",-0.014431,"""Binance OCEAN ",2022-05-28 12:00:55.072416
1210,"""OGN"" ",-0.028884,"""Binance OGN ",2022-05-28 12:00:55.072416
1218,"""OKB"" ",-0.0088,"""FTX OKB ",2022-05-28 12:00:55.072416
1222,"""OMG"" ",0.008609,"""Binance OMG ",2022-05-28 12:00:55.072416
1225,"""OMG"" ",-0.0104,"""FTX OMG ",2022-05-28 12:00:55.072416
1229,"""ONE"" ",-0.003872,"""Binance ONE ",2022-05-28 12:00:55.072416
1232,"""ONE"" ",-0.0304,"""FTX ONE ",2022-05-28 12:00:55.072416
1236,"""ONT"" ",-0.000743,"""Binance ONT ",2022-05-28 12:00:55.072416
1239,"""ONT"" ",-0.0072,"""FTX ONT ",2022-05-28 12:00:55.072416
1245,"""ORBS"" ",0.0136,"""FTX ORBS ",2022-05-28 12:00:55.072416
1251,"""OXY"" ",-0.1384,"""FTX OXY ",2022-05-28 12:00:55.072416
1257,"""PAXG"" ",-0.004,"""FTX PAXG ",2022-05-28 12:00:55.072416
1261,"""PEOPL"" ",0.01,"""Binance PEOPL ",2022-05-28 12:00:55.072416
1264,"""PEOPL"" ",-0.0072,"""FTX PEOPL ",2022-05-28 12:00:55.072416
1268,"""PEOPLE"" ",-0.024672,"""Binance PEOPLE ",2022-05-28 12:00:55.072416
1271,"""PEOPLE"" ",-0.0096,"""FTX PEOPLE ",2022-05-28 12:00:55.072416
1277,"""PERP"" ",-0.3704,"""FTX PERP ",2022-05-28 12:00:55.072416
1283,"""POLIS"" ",0.0128,"""FTX POLIS ",2022-05-28 12:00:55.072416
1289,"""PROM"" ",0.0424,"""FTX PROM ",2022-05-28 12:00:55.072416
1295,"""PUNDI"" ",-0.116,"""FTX PUNDI ",2022-05-28 12:00:55.072416
1301,"""PUNDIX"" ",-0.044,"""FTX PUNDIX ",2022-05-28 12:00:55.072416
1305,"""QTUM"" ",-0.00321,"""Binance QTUM ",2022-05-28 12:00:55.072416
1308,"""QTUM"" ",-0.0192,"""FTX QTUM ",2022-05-28 12:00:55.072416
1314,"""RAMP"" ",-0.0704,"""FTX RAMP ",2022-05-28 12:00:55.072416
1318,"""RAY"" ",-0.027993,"""Binance RAY ",2022-05-28 12:00:55.072416
