,Crypto,Funding Rate,Exchange,date_time
271,"""AVAX"" ",0.173657,"""Binance AVAX ",2022-05-23 22:23:49.165557
273,"""AVAX"" ",-0.02245424,"""dYdX AVAX ",2022-05-23 22:23:49.165557
275,"""AVAX"" ",-0.0328,"""FTX AVAX ",2022-05-23 22:23:49.165557
277,"""AVAX"" ",0.01,"""BitMEX AVAX ",2022-05-23 22:23:49.165557
283,"""AVAXT"" ",0.01,"""BitMEX AVAXT ",2022-05-23 22:23:49.165557
286,"""AXS"" ",0.15546,"""Binance AXS ",2022-05-23 22:23:49.165557
289,"""AXS"" ",-0.1392,"""FTX AXS ",2022-05-23 22:23:49.165557
291,"""AXS"" ",0.01,"""BitMEX AXS ",2022-05-23 22:23:49.165557
297,"""AXST"" ",-0.0294,"""BitMEX AXST ",2022-05-23 22:23:49.165557
302,"""BADGE"" ",0.0144,"""FTX BADGE ",2022-05-23 22:23:49.165557
308,"""BADGER"" ",-0.0224,"""FTX BADGER ",2022-05-23 22:23:49.165557
314,"""BAO"" ",-0.1792,"""FTX BAO ",2022-05-23 22:23:49.165557
318,"""BAT"" ",-0.012184,"""Binance BAT ",2022-05-23 22:23:49.165557
321,"""BAT"" ",-0.004,"""FTX BAT ",2022-05-23 22:23:49.165557
328,"""BCHT"" ",0.01,"""BitMEX BCHT ",2022-05-23 22:23:49.165557
331,"""BEL"" ",0.008452,"""Binance BEL ",2022-05-23 22:23:49.165557
339,"""BIT"" ",0.0032,"""FTX BIT ",2022-05-23 22:23:49.165557
343,"""BLZ"" ",-0.006982,"""Binance BLZ ",2022-05-23 22:23:49.165557
349,"""BNBBU"" ",0.01,"""Binance BNBBU ",2022-05-23 22:23:49.165557
358,"""BNBT"" ",0.01,"""BitMEX BNBT ",2022-05-23 22:23:49.165557
361,"""BNT"" ",0.01,"""Binance BNT ",2022-05-23 22:23:49.165557
364,"""BNT"" ",-0.0736,"""FTX BNT ",2022-05-23 22:23:49.165557
370,"""BOBA"" ",0.0288,"""FTX BOBA ",2022-05-23 22:23:49.165557
376,"""BSV"" ",-0.0496,"""FTX BSV ",2022-05-23 22:23:49.165557
380,"""BTCBU"" ",-0.008024,"""Binance BTCBU ",2022-05-23 22:23:49.165557
386,"""BTCDO"" ",0.01,"""Binance BTCDO ",2022-05-23 22:23:49.165557
392,"""BTCST"" ",0.01,"""Binance BTCST ",2022-05-23 22:23:49.165557
398,"""BTS"" ",0.075661,"""Binance BTS ",2022-05-23 22:23:49.165557
404,"""BTT"" ",0.019598,"""Binance BTT ",2022-05-23 22:23:49.165557
407,"""BTT"" ",-0.28,"""FTX BTT ",2022-05-23 22:23:49.165557
411,"""BZRX"" ",0.089926,"""Binance BZRX ",2022-05-23 22:23:49.165557
417,"""C98"" ",0.067425,"""Binance C98 ",2022-05-23 22:23:49.165557
420,"""C98"" ",-0.0864,"""FTX C98 ",2022-05-23 22:23:49.165557
426,"""CAKE"" ",-0.0064,"""FTX CAKE ",2022-05-23 22:23:49.165557
432,"""CEL"" ",0.004,"""FTX CEL ",2022-05-23 22:23:49.165557
437,"""CELO"" ",0.00911816,"""dYdX CELO ",2022-05-23 22:23:49.165557
439,"""CELO"" ",-0.0216,"""FTX CELO ",2022-05-23 22:23:49.165557
443,"""CELR"" ",0.01,"""Binance CELR ",2022-05-23 22:23:49.165557
449,"""CHR"" ",0.01,"""Binance CHR ",2022-05-23 22:23:49.165557
452,"""CHR"" ",-0.0168,"""FTX CHR ",2022-05-23 22:23:49.165557
456,"""CHZ"" ",0.017775,"""Binance CHZ ",2022-05-23 22:23:49.165557
459,"""CHZ"" ",0.0008,"""FTX CHZ ",2022-05-23 22:23:49.165557
465,"""CLV"" ",-0.0896,"""FTX CLV ",2022-05-23 22:23:49.165557
471,"""CONV"" ",0.0496,"""FTX CONV ",2022-05-23 22:23:49.165557
475,"""COTI"" ",0.075909,"""Binance COTI ",2022-05-23 22:23:49.165557
483,"""CREAM"" ",0.0664,"""FTX CREAM ",2022-05-23 22:23:49.165557
489,"""CRO"" ",-0.0496,"""FTX CRO ",2022-05-23 22:23:49.165557
493,"""CRV"" ",-0.008687,"""Binance CRV ",2022-05-23 22:23:49.165557
495,"""CRV"" ",-0.01865256,"""dYdX CRV ",2022-05-23 22:23:49.165557
497,"""CRV"" ",-0.0496,"""FTX CRV ",2022-05-23 22:23:49.165557
501,"""CTK"" ",0.01,"""Binance CTK ",2022-05-23 22:23:49.165557
507,"""CTSI"" ",0.01,"""Binance CTSI ",2022-05-23 22:23:49.165557
513,"""CVC"" ",0.01,"""Binance CVC ",2022-05-23 22:23:49.165557
516,"""CVC"" ",0.0032,"""FTX CVC ",2022-05-23 22:23:49.165557
522,"""CVX"" ",-0.0176,"""FTX CVX ",2022-05-23 22:23:49.165557
526,"""DASH"" ",-0.019474,"""Binance DASH ",2022-05-23 22:23:49.165557
529,"""DASH"" ",-0.0072,"""FTX DASH ",2022-05-23 22:23:49.165557
535,"""DAWN"" ",0.0824,"""FTX DAWN ",2022-05-23 22:23:49.165557
542,"""DEFIM"" ",0.01,"""BitMEX DEFIM ",2022-05-23 22:23:49.165557
548,"""DEFIMEXTT"" ",1.5,"""BitMEX DEFIMEXTT ",2022-05-23 22:23:49.165557
551,"""DENT"" ",0.01,"""Binance DENT ",2022-05-23 22:23:49.165557
554,"""DENT"" ",-0.0568,"""FTX DENT ",2022-05-23 22:23:49.165557
558,"""DGB"" ",0.01,"""Binance DGB ",2022-05-23 22:23:49.165557
564,"""DODO"" ",0.01,"""Binance DODO ",2022-05-23 22:23:49.165557
567,"""DODO"" ",-0.0144,"""FTX DODO ",2022-05-23 22:23:49.165557
571,"""DOGEB"" ",0.01,"""Binance DOGEB ",2022-05-23 22:23:49.165557
577,"""DOGEBUSD"" ",0.001836,"""Binance DOGEBUSD ",2022-05-23 22:23:49.165557
586,"""DOGET"" ",-0.0044,"""BitMEX DOGET ",2022-05-23 22:23:49.165557
592,"""DOTT"" ",0.01,"""BitMEX DOTT ",2022-05-23 22:23:49.165557
597,"""DRGN"" ",-0.024,"""FTX DRGN ",2022-05-23 22:23:49.165557
601,"""DUSK"" ",0.01,"""Binance DUSK ",2022-05-23 22:23:49.165557
607,"""DYDX"" ",-0.019458,"""Binance DYDX ",2022-05-23 22:23:49.165557
610,"""DYDX"" ",-0.0504,"""FTX DYDX ",2022-05-23 22:23:49.165557
616,"""EDEN"" ",-0.0104,"""FTX EDEN ",2022-05-23 22:23:49.165557
620,"""EGLD"" ",0.01,"""Binance EGLD ",2022-05-23 22:23:49.165557
623,"""EGLD"" ",-0.0112,"""FTX EGLD ",2022-05-23 22:23:49.165557
627,"""ENJ"" ",0.01,"""Binance ENJ ",2022-05-23 22:23:49.165557
629,"""ENJ"" ",0.01,"""dYdX ENJ ",2022-05-23 22:23:49.165557
631,"""ENJ"" ",-0.0208,"""FTX ENJ ",2022-05-23 22:23:49.165557
635,"""ENS"" ",0.01,"""Binance ENS ",2022-05-23 22:23:49.165557
638,"""ENS"" ",0.0,"""FTX ENS ",2022-05-23 22:23:49.165557
645,"""EOST"" ",0.01,"""BitMEX EOST ",2022-05-23 22:23:49.165557
648,"""ETHBU"" ",0.003812,"""Binance ETHBU ",2022-05-23 22:23:49.165557
654,"""ETHBUSD"" ",0.01,"""Binance ETHBUSD ",2022-05-23 22:23:49.165557
663,"""ETHT"" ",0.01,"""BitMEX ETHT ",2022-05-23 22:23:49.165557
668,"""FIDA"" ",-0.064,"""FTX FIDA ",2022-05-23 22:23:49.165557
672,"""FIL"" ",-0.002993,"""Binance FIL ",2022-05-23 22:23:49.165557
674,"""FIL"" ",0.00507864,"""dYdX FIL ",2022-05-23 22:23:49.165557
676,"""FIL"" ",-0.024,"""FTX FIL ",2022-05-23 22:23:49.165557
683,"""FILT"" ",0.0644,"""BitMEX FILT ",2022-05-23 22:23:49.165557
686,"""FLM"" ",0.01,"""Binance FLM ",2022-05-23 22:23:49.165557
689,"""FLM"" ",-0.0744,"""FTX FLM ",2022-05-23 22:23:49.165557
693,"""FLOW"" ",-0.012792,"""Binance FLOW ",2022-05-23 22:23:49.165557
696,"""FLOW"" ",-0.0176,"""FTX FLOW ",2022-05-23 22:23:49.165557
700,"""FTM"" ",-0.01064,"""Binance FTM ",2022-05-23 22:23:49.165557
703,"""FTM"" ",-0.0184,"""FTX FTM ",2022-05-23 22:23:49.165557
710,"""FTMT"" ",0.01,"""BitMEX FTMT ",2022-05-23 22:23:49.165557
713,"""FTT"" ",-0.009387,"""Binance FTT ",2022-05-23 22:23:49.165557
716,"""FTT"" ",-0.0032,"""FTX FTT ",2022-05-23 22:23:49.165557
720,"""FTTBU"" ",0.01,"""Binance FTTBU ",2022-05-23 22:23:49.165557
726,"""FTTBUSD"" ",0.000452,"""Binance FTTBUSD ",2022-05-23 22:23:49.165557
734,"""FXS"" ",0.012,"""FTX FXS ",2022-05-23 22:23:49.165557
738,"""GAL"" ",-0.009788,"""Binance GAL ",2022-05-23 22:23:49.165557
741,"""GAL"" ",-0.036,"""FTX GAL ",2022-05-23 22:23:49.165557
743,"""GAL"" ",0.01,"""BitMEX GAL ",2022-05-23 22:23:49.165557
746,"""GALA"" ",0.004095,"""Binance GALA ",2022-05-23 22:23:49.165557
749,"""GALA"" ",-0.0248,"""FTX GALA ",2022-05-23 22:23:49.165557
756,"""GALT"" ",0.01,"""BitMEX GALT ",2022-05-23 22:23:49.165557
761,"""GLMR"" ",-0.0448,"""FTX GLMR ",2022-05-23 22:23:49.165557
765,"""GMT"" ",-0.01369,"""Binance GMT ",2022-05-23 22:23:49.165557
768,"""GMT"" ",-0.0336,"""FTX GMT ",2022-05-23 22:23:49.165557
770,"""GMT"" ",0.01,"""BitMEX GMT ",2022-05-23 22:23:49.165557
773,"""GMTBUSD"" ",0.003078,"""Binance GMTBUSD ",2022-05-23 22:23:49.165557
782,"""GMTT"" ",-0.0377,"""BitMEX GMTT ",2022-05-23 22:23:49.165557
785,"""GRT"" ",0.01,"""Binance GRT ",2022-05-23 22:23:49.165557
788,"""GRT"" ",-0.0032,"""FTX GRT ",2022-05-23 22:23:49.165557
794,"""GST"" ",-0.3448,"""FTX GST ",2022-05-23 22:23:49.165557
798,"""GTC"" ",0.01,"""Binance GTC ",2022-05-23 22:23:49.165557
804,"""HBAR"" ",0.01,"""Binance HBAR ",2022-05-23 22:23:49.165557
807,"""HBAR"" ",-0.0328,"""FTX HBAR ",2022-05-23 22:23:49.165557
811,"""HNT"" ",-0.005978,"""Binance HNT ",2022-05-23 22:23:49.165557
814,"""HNT"" ",-0.0056,"""FTX HNT ",2022-05-23 22:23:49.165557
820,"""HOLY"" ",0.0864,"""FTX HOLY ",2022-05-23 22:23:49.165557
824,"""HOT"" ",0.01,"""Binance HOT ",2022-05-23 22:23:49.165557
827,"""HOT"" ",0.028,"""FTX HOT ",2022-05-23 22:23:49.165557
833,"""HT"" ",-0.016,"""FTX HT ",2022-05-23 22:23:49.165557
839,"""HUM"" ",0.1672,"""FTX HUM ",2022-05-23 22:23:49.165557
843,"""ICP"" ",0.01,"""Binance ICP ",2022-05-23 22:23:49.165557
845,"""ICP"" ",0.00724408,"""dYdX ICP ",2022-05-23 22:23:49.165557
847,"""ICP"" ",-0.0224,"""FTX ICP ",2022-05-23 22:23:49.165557
851,"""ICX"" ",0.005023,"""Binance ICX ",2022-05-23 22:23:49.165557
854,"""ICX"" ",-0.0168,"""FTX ICX ",2022-05-23 22:23:49.165557
858,"""IMX"" ",0.01,"""Binance IMX ",2022-05-23 22:23:49.165557
861,"""IMX"" ",-0.0048,"""FTX IMX ",2022-05-23 22:23:49.165557
865,"""IOST"" ",0.01,"""Binance IOST ",2022-05-23 22:23:49.165557
868,"""IOST"" ",-0.0224,"""FTX IOST ",2022-05-23 22:23:49.165557
872,"""IOTA"" ",-0.00638,"""Binance IOTA ",2022-05-23 22:23:49.165557
875,"""IOTA"" ",-0.0352,"""FTX IOTA ",2022-05-23 22:23:49.165557
879,"""IOTX"" ",-0.001447,"""Binance IOTX ",2022-05-23 22:23:49.165557
885,"""JASMY"" ",0.01,"""Binance JASMY ",2022-05-23 22:23:49.165557
888,"""JASMY"" ",0.0048,"""FTX JASMY ",2022-05-23 22:23:49.165557
894,"""KBTT"" ",0.12,"""FTX KBTT ",2022-05-23 22:23:49.165557
898,"""KEEP"" ",0.01,"""Binance KEEP ",2022-05-23 22:23:49.165557
906,"""KIN"" ",-0.0088,"""FTX KIN ",2022-05-23 22:23:49.165557
910,"""KLAY"" ",0.00342,"""Binance KLAY ",2022-05-23 22:23:49.165557
918,"""KSHIB"" ",-0.0176,"""FTX KSHIB ",2022-05-23 22:23:49.165557
922,"""KSM"" ",-0.007002,"""Binance KSM ",2022-05-23 22:23:49.165557
925,"""KSM"" ",0.0088,"""FTX KSM ",2022-05-23 22:23:49.165557
931,"""KSOS"" ",0.1448,"""FTX KSOS ",2022-05-23 22:23:49.165557
935,"""LEND"" ",0.01,"""Binance LEND ",2022-05-23 22:23:49.165557
938,"""LEND"" ",0.004,"""FTX LEND ",2022-05-23 22:23:49.165557
944,"""LEO"" ",-0.1016,"""FTX LEO ",2022-05-23 22:23:49.165557
948,"""LINA"" ",-0.026775,"""Binance LINA ",2022-05-23 22:23:49.165557
951,"""LINA"" ",-0.0152,"""FTX LINA ",2022-05-23 22:23:49.165557
958,"""LINKT"" ",0.01,"""BitMEX LINKT ",2022-05-23 22:23:49.165557
961,"""LIT"" ",0.01,"""Binance LIT ",2022-05-23 22:23:49.165557
969,"""LOOKS"" ",-0.0432,"""FTX LOOKS ",2022-05-23 22:23:49.165557
973,"""LPT"" ",0.01,"""Binance LPT ",2022-05-23 22:23:49.165557
979,"""LRC"" ",-0.034569,"""Binance LRC ",2022-05-23 22:23:49.165557
982,"""LRC"" ",-0.004,"""FTX LRC ",2022-05-23 22:23:49.165557
989,"""LTCT"" ",-0.0207,"""BitMEX LTCT ",2022-05-23 22:23:49.165557
992,"""LUNA"" ",0.01,"""Binance LUNA ",2022-05-23 22:23:49.165557
994,"""LUNA"" ",0.0,"""dYdX LUNA ",2022-05-23 22:23:49.165557
996,"""LUNA"" ",-14.4832,"""FTX LUNA ",2022-05-23 22:23:49.165557
998,"""LUNA"" ",1.875,"""BitMEX LUNA ",2022-05-23 22:23:49.165557
1001,"""LUNABUSD"" ",-2.499998,"""Binance LUNABUSD ",2022-05-23 22:23:49.165557
1010,"""LUNAT"" ",1.875,"""BitMEX LUNAT ",2022-05-23 22:23:49.165557
1013,"""MANA"" ",-0.016382,"""Binance MANA ",2022-05-23 22:23:49.165557
1016,"""MANA"" ",-0.016,"""FTX MANA ",2022-05-23 22:23:49.165557
1023,"""MANAT"" ",0.01,"""BitMEX MANAT ",2022-05-23 22:23:49.165557
1028,"""MAPS"" ",-0.0448,"""FTX MAPS ",2022-05-23 22:23:49.165557
1032,"""MASK"" ",-0.000215,"""Binance MASK ",2022-05-23 22:23:49.165557
1038,"""MATIC"" ",0.004323,"""Binance MATIC ",2022-05-23 22:23:49.165557
1040,"""MATIC"" ",0.00853872,"""dYdX MATIC ",2022-05-23 22:23:49.165557
1042,"""MATIC"" ",-0.0104,"""FTX MATIC ",2022-05-23 22:23:49.165557
1044,"""MATIC"" ",0.01,"""BitMEX MATIC ",2022-05-23 22:23:49.165557
1050,"""MATICT"" ",0.01,"""BitMEX MATICT ",2022-05-23 22:23:49.165557
1055,"""MCB"" ",0.108,"""FTX MCB ",2022-05-23 22:23:49.165557
1061,"""MEDIA"" ",-0.1152,"""FTX MEDIA ",2022-05-23 22:23:49.165557
1067,"""MER"" ",0.0008,"""FTX MER ",2022-05-23 22:23:49.165557
1074,"""METAM"" ",0.01,"""BitMEX METAM ",2022-05-23 22:23:49.165557
1080,"""METAMEXTT"" ",-1.5,"""BitMEX METAMEXTT ",2022-05-23 22:23:49.165557
1085,"""MINA"" ",-0.0264,"""FTX MINA ",2022-05-23 22:23:49.165557
1089,"""MKR"" ",0.01,"""Binance MKR ",2022-05-23 22:23:49.165557
1091,"""MKR"" ",0.01,"""dYdX MKR ",2022-05-23 22:23:49.165557
1093,"""MKR"" ",-0.0024,"""FTX MKR ",2022-05-23 22:23:49.165557
1099,"""MNGO"" ",0.0184,"""FTX MNGO ",2022-05-23 22:23:49.165557
1105,"""MOB"" ",-0.0136,"""FTX MOB ",2022-05-23 22:23:49.165557
1109,"""MTL"" ",-0.085639,"""Binance MTL ",2022-05-23 22:23:49.165557
1112,"""MTL"" ",-0.0032,"""FTX MTL ",2022-05-23 22:23:49.165557
1118,"""MVDA1"" ",-0.004,"""FTX MVDA1 ",2022-05-23 22:23:49.165557
1124,"""MVDA10"" ",0.0312,"""FTX MVDA10 ",2022-05-23 22:23:49.165557
1130,"""MVDA2"" ",-0.0272,"""FTX MVDA2 ",2022-05-23 22:23:49.165557
1136,"""MVDA25"" ",0.008,"""FTX MVDA25 ",2022-05-23 22:23:49.165557
1140,"""NEAR"" ",-0.010041,"""Binance NEAR ",2022-05-23 22:23:49.165557
1142,"""NEAR"" ",-0.00643224,"""dYdX NEAR ",2022-05-23 22:23:49.165557
1144,"""NEAR"" ",-0.0232,"""FTX NEAR ",2022-05-23 22:23:49.165557
1146,"""NEAR"" ",0.01,"""BitMEX NEAR ",2022-05-23 22:23:49.165557
1149,"""NEARBUSD"" ",0.01,"""Binance NEARBUSD ",2022-05-23 22:23:49.165557
1158,"""NEART"" ",0.01,"""BitMEX NEART ",2022-05-23 22:23:49.165557
1161,"""NEO"" ",0.01,"""Binance NEO ",2022-05-23 22:23:49.165557
1164,"""NEO"" ",-0.0088,"""FTX NEO ",2022-05-23 22:23:49.165557
1168,"""NKN"" ",-0.007191,"""Binance NKN ",2022-05-23 22:23:49.165557
1176,"""NPXS"" ",-3.1072,"""FTX NPXS ",2022-05-23 22:23:49.165557
1180,"""NU"" ",-0.231514,"""Binance NU ",2022-05-23 22:23:49.165557
1186,"""OCEAN"" ",0.005563,"""Binance OCEAN ",2022-05-23 22:23:49.165557
1192,"""OGN"" ",0.002574,"""Binance OGN ",2022-05-23 22:23:49.165557
1200,"""OKB"" ",-0.0168,"""FTX OKB ",2022-05-23 22:23:49.165557
1204,"""OMG"" ",0.008206,"""Binance OMG ",2022-05-23 22:23:49.165557
1207,"""OMG"" ",-0.0112,"""FTX OMG ",2022-05-23 22:23:49.165557
1211,"""ONE"" ",-0.009472,"""Binance ONE ",2022-05-23 22:23:49.165557
1214,"""ONE"" ",-0.0072,"""FTX ONE ",2022-05-23 22:23:49.165557
1218,"""ONT"" ",0.01,"""Binance ONT ",2022-05-23 22:23:49.165557
1221,"""ONT"" ",0.0,"""FTX ONT ",2022-05-23 22:23:49.165557
1227,"""ORBS"" ",0.072,"""FTX ORBS ",2022-05-23 22:23:49.165557
1233,"""OXY"" ",-0.0984,"""FTX OXY ",2022-05-23 22:23:49.165557
1239,"""PAXG"" ",-0.0248,"""FTX PAXG ",2022-05-23 22:23:49.165557
1243,"""PEOPL"" ",0.01,"""Binance PEOPL ",2022-05-23 22:23:49.165557
1246,"""PEOPL"" ",-0.0072,"""FTX PEOPL ",2022-05-23 22:23:49.165557
1250,"""PEOPLE"" ",-0.018491,"""Binance PEOPLE ",2022-05-23 22:23:49.165557
1253,"""PEOPLE"" ",-0.02,"""FTX PEOPLE ",2022-05-23 22:23:49.165557
1259,"""PERP"" ",-0.3816,"""FTX PERP ",2022-05-23 22:23:49.165557
1265,"""POLIS"" ",0.012,"""FTX POLIS ",2022-05-23 22:23:49.165557
1271,"""PROM"" ",-0.0184,"""FTX PROM ",2022-05-23 22:23:49.165557
1277,"""PUNDI"" ",-0.116,"""FTX PUNDI ",2022-05-23 22:23:49.165557
1283,"""PUNDIX"" ",-0.1184,"""FTX PUNDIX ",2022-05-23 22:23:49.165557
1287,"""QTUM"" ",-0.000246,"""Binance QTUM ",2022-05-23 22:23:49.165557
1290,"""QTUM"" ",-0.0136,"""FTX QTUM ",2022-05-23 22:23:49.165557
1296,"""RAMP"" ",-0.0136,"""FTX RAMP ",2022-05-23 22:23:49.165557
1300,"""RAY"" ",0.01,"""Binance RAY ",2022-05-23 22:23:49.165557
1303,"""RAY"" ",-0.0464,"""FTX RAY ",2022-05-23 22:23:49.165557
1307,"""REEF"" ",-0.002627,"""Binance REEF ",2022-05-23 22:23:49.165557
1310,"""REEF"" ",0.0192,"""FTX REEF ",2022-05-23 22:23:49.165557
1314,"""REN"" ",0.01,"""Binance REN ",2022-05-23 22:23:49.165557
1317,"""REN"" ",0.0072,"""FTX REN ",2022-05-23 22:23:49.165557
